TensorFlow:  1.5
Model:       alexnet
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             64 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
700	images/sec: 569.7 +/- 13.8 (jitter = 181.5)	7.199	0.000	0.000
710	images/sec: 575.7 +/- 13.6 (jitter = 181.2)	7.199	0.000	0.000
720	images/sec: 581.8 +/- 13.5 (jitter = 180.6)	7.201	0.000	0.008
730	images/sec: 587.7 +/- 13.4 (jitter = 177.7)	7.198	0.000	0.000
740	images/sec: 593.5 +/- 13.2 (jitter = 180.3)	7.200	0.000	0.008
750	images/sec: 599.5 +/- 13.1 (jitter = 178.8)	7.201	0.000	0.000
760	images/sec: 605.3 +/- 12.9 (jitter = 179.5)	7.195	0.000	0.016
770	images/sec: 611.0 +/- 12.8 (jitter = 178.9)	7.197	0.000	0.000
780	images/sec: 616.7 +/- 12.7 (jitter = 178.9)	7.198	0.000	0.000
790	images/sec: 572.7 +/- 12.8 (jitter = 176.4)	7.197	0.000	0.008
800	images/sec: 578.0 +/- 12.7 (jitter = 177.1)	7.196	0.008	0.016
810	images/sec: 583.3 +/- 12.6 (jitter = 176.7)	7.198	0.000	0.000
820	images/sec: 588.5 +/- 12.5 (jitter = 178.3)	7.198	0.000	0.000
830	images/sec: 593.7 +/- 12.3 (jitter = 178.6)	7.200	0.000	0.000
840	images/sec: 598.9 +/- 12.2 (jitter = 178.6)	7.198	0.000	0.016
850	images/sec: 603.4 +/- 12.3 (jitter = 179.0)	7.197	0.000	0.000
860	images/sec: 608.3 +/- 12.2 (jitter = 178.9)	7.200	0.000	0.000
870	images/sec: 613.4 +/- 12.1 (jitter = 178.5)	7.196	0.000	0.008
880	images/sec: 618.4 +/- 12.0 (jitter = 180.7)	7.195	0.000	0.000
890	images/sec: 572.1 +/- 12.2 (jitter = 179.4)	7.193	0.000	0.000
900	images/sec: 576.8 +/- 12.0 (jitter = 181.2)	7.202	0.000	0.000
910	images/sec: 581.3 +/- 12.0 (jitter = 181.6)	7.195	0.000	0.000
920	images/sec: 585.9 +/- 11.9 (jitter = 181.8)	7.200	0.000	0.000
930	images/sec: 590.7 +/- 11.8 (jitter = 179.2)	7.200	0.000	0.000
940	images/sec: 595.3 +/- 11.7 (jitter = 178.5)	7.203	0.000	0.000
950	images/sec: 599.9 +/- 11.6 (jitter = 177.7)	7.198	0.000	0.000
