TensorFlow:  1.5
Model:       alexnet
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  256 global
             128 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 1728.2 +/- 0.0 (jitter = 0.0)	7.201	0.000	0.008
10	images/sec: 1979.8 +/- 150.4 (jitter = 536.1)	7.202	0.000	0.000
20	images/sec: 2192.0 +/- 107.2 (jitter = 593.1)	7.201	0.000	0.008
30	images/sec: 2207.8 +/- 86.6 (jitter = 340.6)	7.201	0.000	0.004
40	images/sec: 2266.2 +/- 80.7 (jitter = 330.1)	7.199	0.000	0.004
50	images/sec: 703.1 +/- 89.9 (jitter = 384.0)	7.201	0.000	0.000
60	images/sec: 797.5 +/- 76.6 (jitter = 351.9)	7.201	0.004	0.004
70	images/sec: 882.8 +/- 71.2 (jitter = 307.4)	7.200	0.000	0.004
80	images/sec: 960.7 +/- 64.0 (jitter = 332.6)	7.201	0.000	0.000
90	images/sec: 1030.4 +/- 58.1 (jitter = 306.8)	7.197	0.000	0.008
100	images/sec: 724.1 +/- 58.4 (jitter = 319.3)	7.196	0.000	0.000
110	images/sec: 775.1 +/- 53.7 (jitter = 296.0)	7.197	0.004	0.016
120	images/sec: 824.1 +/- 50.6 (jitter = 312.4)	7.197	0.000	0.004
130	images/sec: 869.3 +/- 47.2 (jitter = 312.4)	7.198	0.000	0.000
140	images/sec: 912.5 +/- 44.7 (jitter = 308.6)	7.199	0.004	0.008
150	images/sec: 660.8 +/- 46.7 (jitter = 334.6)	7.202	0.004	0.004
160	images/sec: 692.6 +/- 45.7 (jitter = 357.2)	7.200	0.004	0.004
170	images/sec: 723.2 +/- 44.3 (jitter = 363.3)	7.199	0.000	0.000
180	images/sec: 753.6 +/- 42.0 (jitter = 346.0)	7.201	0.000	0.004
190	images/sec: 783.4 +/- 40.1 (jitter = 324.6)	7.198	0.000	0.004
200	images/sec: 666.4 +/- 41.3 (jitter = 305.4)	7.202	0.000	0.004
210	images/sec: 690.3 +/- 39.8 (jitter = 309.1)	7.194	0.000	0.004
220	images/sec: 712.3 +/- 39.2 (jitter = 308.5)	7.198	0.000	0.004
230	images/sec: 733.2 +/- 38.5 (jitter = 305.4)	7.196	0.008	0.020
240	images/sec: 756.3 +/- 37.1 (jitter = 306.4)	7.203	0.000	0.000
250	images/sec: 664.1 +/- 37.9 (jitter = 317.1)	7.198	0.000	0.000
260	images/sec: 683.2 +/- 36.8 (jitter = 313.6)	7.201	0.000	0.012
270	images/sec: 702.1 +/- 35.7 (jitter = 313.6)	7.198	0.000	0.000
280	images/sec: 720.3 +/- 35.2 (jitter = 317.8)	7.199	0.000	0.004
290	images/sec: 737.5 +/- 35.1 (jitter = 319.7)	7.200	0.000	0.004
300	images/sec: 663.9 +/- 35.2 (jitter = 319.9)	7.196	0.000	0.004
310	images/sec: 680.4 +/- 34.5 (jitter = 335.9)	7.194	0.004	0.012
320	images/sec: 696.0 +/- 33.7 (jitter = 338.1)	7.198	0.000	0.008
330	images/sec: 711.6 +/- 32.8 (jitter = 330.7)	7.196	0.012	0.016
340	images/sec: 640.2 +/- 33.6 (jitter = 337.2)	7.199	0.000	0.004
350	images/sec: 653.5 +/- 33.1 (jitter = 343.3)	7.199	0.000	0.004
360	images/sec: 667.4 +/- 32.4 (jitter = 338.4)	7.200	0.000	0.000
370	images/sec: 681.3 +/- 31.6 (jitter = 332.7)	7.198	0.000	0.000
380	images/sec: 694.6 +/- 31.0 (jitter = 327.8)	7.198	0.000	0.004
390	images/sec: 642.0 +/- 31.0 (jitter = 333.7)	7.196	0.004	0.004
400	images/sec: 654.2 +/- 30.3 (jitter = 326.9)	7.199	0.000	0.000
410	images/sec: 666.2 +/- 29.6 (jitter = 328.6)	7.201	0.004	0.008
420	images/sec: 677.9 +/- 29.3 (jitter = 327.9)	7.198	0.000	0.004
430	images/sec: 689.5 +/- 28.8 (jitter = 327.9)	7.195	0.004	0.008
440	images/sec: 630.1 +/- 29.0 (jitter = 330.3)	7.196	0.000	0.000
450	images/sec: 640.4 +/- 28.5 (jitter = 328.8)	7.196	0.000	0.008
460	images/sec: 650.9 +/- 28.1 (jitter = 327.1)	7.201	0.000	0.000
470	images/sec: 661.4 +/- 27.6 (jitter = 327.1)	7.199	0.000	0.000
480	images/sec: 671.7 +/- 27.2 (jitter = 330.8)	7.199	0.000	0.004
490	images/sec: 630.8 +/- 27.2 (jitter = 327.7)	7.198	0.000	0.008
500	images/sec: 640.6 +/- 26.7 (jitter = 325.9)	7.200	0.004	0.012
510	images/sec: 650.3 +/- 26.3 (jitter = 324.8)	7.201	0.000	0.004
520	images/sec: 659.5 +/- 26.0 (jitter = 318.3)	7.197	0.000	0.004
530	images/sec: 669.0 +/- 25.6 (jitter = 316.4)	7.200	0.000	0.004
540	images/sec: 621.4 +/- 25.6 (jitter = 316.4)	7.198	0.000	0.004
550	images/sec: 630.1 +/- 25.3 (jitter = 315.8)	7.200	0.000	0.004
560	images/sec: 638.5 +/- 24.9 (jitter = 318.6)	7.198	0.000	0.000
570	images/sec: 647.0 +/- 24.6 (jitter = 316.7)	7.199	0.000	0.004
580	images/sec: 655.2 +/- 24.3 (jitter = 317.1)	7.200	0.000	0.000
