TensorFlow:  1.5
Model:       vgg16
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             64 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 248.5 +/- 0.0 (jitter = 0.0)	7.255	0.000	0.000
10	images/sec: 59.4 +/- 23.4 (jitter = 5.6)	7.255	0.000	0.016
20	images/sec: 95.3 +/- 12.6 (jitter = 4.2)	7.255	0.000	0.023
30	images/sec: 118.3 +/- 9.0 (jitter = 4.0)	7.255	0.000	0.023
40	images/sec: 135.3 +/- 7.1 (jitter = 3.8)	7.255	0.008	0.031
50	images/sec: 148.5 +/- 5.8 (jitter = 4.2)	7.255	0.000	0.000
60	images/sec: 158.8 +/- 4.9 (jitter = 3.6)	7.255	0.000	0.008
70	images/sec: 166.8 +/- 4.3 (jitter = 3.5)	7.255	0.000	0.008
80	images/sec: 173.3 +/- 3.9 (jitter = 3.8)	7.255	0.000	0.000
90	images/sec: 178.9 +/- 3.5 (jitter = 4.3)	7.255	0.000	0.000
100	images/sec: 183.6 +/- 3.3 (jitter = 4.3)	7.255	0.000	0.008
110	images/sec: 157.4 +/- 3.7 (jitter = 4.3)	7.255	0.000	0.000
120	images/sec: 162.0 +/- 3.4 (jitter = 4.3)	7.255	0.000	0.000
130	images/sec: 166.1 +/- 3.2 (jitter = 4.3)	7.255	0.008	0.008
140	images/sec: 169.8 +/- 3.0 (jitter = 4.4)	7.255	0.000	0.008
150	images/sec: 173.2 +/- 2.9 (jitter = 4.4)	7.255	0.000	0.000
160	images/sec: 176.6 +/- 2.7 (jitter = 4.3)	7.255	0.000	0.016
170	images/sec: 179.6 +/- 2.6 (jitter = 4.3)	7.255	0.000	0.000
180	images/sec: 182.1 +/- 2.5 (jitter = 4.4)	7.255	0.000	0.008
190	images/sec: 184.4 +/- 2.4 (jitter = 4.2)	7.255	0.000	0.000
200	images/sec: 186.5 +/- 2.3 (jitter = 4.0)	7.255	0.008	0.008
210	images/sec: 171.0 +/- 2.5 (jitter = 4.0)	7.255	0.008	0.008
220	images/sec: 173.3 +/- 2.4 (jitter = 4.0)	7.255	0.000	0.000
230	images/sec: 175.3 +/- 2.3 (jitter = 4.0)	7.255	0.000	0.016
240	images/sec: 177.3 +/- 2.2 (jitter = 4.0)	7.255	0.000	0.000
