TensorFlow:  1.5
Model:       resnet50
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  256 global
             128 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1670	images/sec: 369.5 +/- 2.4 (jitter = 36.7)	6.927	0.016	0.051
1680	images/sec: 370.4 +/- 2.4 (jitter = 36.7)	6.913	0.027	0.070
1690	images/sec: 371.2 +/- 2.3 (jitter = 36.7)	6.926	0.016	0.109
1700	images/sec: 372.1 +/- 2.3 (jitter = 36.8)	7.118	0.008	0.059
1710	images/sec: 368.8 +/- 2.3 (jitter = 36.8)	7.027	0.008	0.066
1720	images/sec: 369.7 +/- 2.3 (jitter = 36.7)	7.066	0.016	0.059
1730	images/sec: 370.5 +/- 2.3 (jitter = 36.8)	6.880	0.012	0.051
1740	images/sec: 371.3 +/- 2.3 (jitter = 36.8)	6.952	0.012	0.059
1750	images/sec: 372.1 +/- 2.3 (jitter = 36.9)	6.833	0.035	0.082
1760	images/sec: 368.6 +/- 2.3 (jitter = 36.8)	6.984	0.023	0.082
1770	images/sec: 369.4 +/- 2.3 (jitter = 36.8)	6.828	0.023	0.098
1780	images/sec: 370.2 +/- 2.3 (jitter = 36.7)	6.751	0.023	0.105
1790	images/sec: 371.0 +/- 2.3 (jitter = 36.8)	7.015	0.043	0.094
1800	images/sec: 371.8 +/- 2.3 (jitter = 36.7)	7.062	0.016	0.047
1810	images/sec: 369.6 +/- 2.3 (jitter = 36.7)	6.891	0.035	0.090
1820	images/sec: 370.3 +/- 2.3 (jitter = 36.8)	6.872	0.031	0.086
1830	images/sec: 371.1 +/- 2.2 (jitter = 36.8)	6.770	0.027	0.102
1840	images/sec: 371.9 +/- 2.2 (jitter = 36.8)	6.797	0.039	0.070
1850	images/sec: 372.7 +/- 2.2 (jitter = 36.8)	6.866	0.023	0.074
1860	images/sec: 369.7 +/- 2.2 (jitter = 36.9)	6.815	0.016	0.086
1870	images/sec: 370.5 +/- 2.2 (jitter = 36.9)	6.874	0.031	0.098
1880	images/sec: 371.3 +/- 2.2 (jitter = 37.0)	6.771	0.023	0.094
1890	images/sec: 372.0 +/- 2.2 (jitter = 37.2)	6.768	0.031	0.102
1900	images/sec: 372.7 +/- 2.2 (jitter = 37.1)	6.860	0.020	0.070
1910	images/sec: 369.1 +/- 2.2 (jitter = 37.1)	6.704	0.039	0.125
1920	images/sec: 369.8 +/- 2.2 (jitter = 37.2)	6.875	0.008	0.074
1930	images/sec: 370.6 +/- 2.2 (jitter = 37.1)	6.850	0.016	0.086
1940	images/sec: 371.3 +/- 2.2 (jitter = 37.1)	6.731	0.031	0.117
1950	images/sec: 372.0 +/- 2.2 (jitter = 37.1)	6.822	0.031	0.082
1960	images/sec: 368.5 +/- 2.2 (jitter = 37.2)	6.863	0.027	0.082
1970	images/sec: 369.2 +/- 2.2 (jitter = 37.3)	6.936	0.012	0.051
1980	images/sec: 370.0 +/- 2.2 (jitter = 37.2)	6.739	0.027	0.129
1990	images/sec: 370.7 +/- 2.1 (jitter = 37.2)	6.870	0.039	0.086
2000	images/sec: 371.4 +/- 2.1 (jitter = 37.2)	6.737	0.023	0.062
----------------------------------------------------------------
total images/sec: 371.29
----------------------------------------------------------------
