TensorFlow:  1.5
Model:       resnet50
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             64 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 390.4 +/- 0.0 (jitter = 0.0)	9.061	0.000	0.000
10	images/sec: 75.7 +/- 35.9 (jitter = 17.8)	8.424	0.000	0.000
20	images/sec: 126.4 +/- 18.6 (jitter = 15.7)	8.488	0.000	0.008
30	images/sec: 163.3 +/- 12.8 (jitter = 16.1)	8.362	0.000	0.008
40	images/sec: 191.0 +/- 9.7 (jitter = 15.8)	8.424	0.000	0.008
50	images/sec: 212.3 +/- 7.8 (jitter = 16.2)	8.088	0.000	0.000
60	images/sec: 229.3 +/- 6.5 (jitter = 16.3)	8.028	0.008	0.008
70	images/sec: 242.8 +/- 5.8 (jitter = 14.6)	7.935	0.000	0.008
80	images/sec: 254.9 +/- 5.1 (jitter = 15.1)	7.983	0.000	0.000
90	images/sec: 265.4 +/- 4.6 (jitter = 13.9)	7.904	0.000	0.008
100	images/sec: 274.2 +/- 4.1 (jitter = 13.3)	7.866	0.000	0.000
110	images/sec: 217.2 +/- 5.1 (jitter = 14.0)	7.861	0.008	0.016
120	images/sec: 225.9 +/- 4.7 (jitter = 13.5)	7.847	0.000	0.016
130	images/sec: 233.4 +/- 4.4 (jitter = 14.6)	7.896	0.000	0.000
140	images/sec: 240.0 +/- 4.1 (jitter = 14.6)	7.923	0.000	0.000
150	images/sec: 245.7 +/- 3.9 (jitter = 14.3)	7.766	0.008	0.008
160	images/sec: 251.5 +/- 3.7 (jitter = 14.1)	7.865	0.008	0.023
170	images/sec: 256.8 +/- 3.5 (jitter = 14.1)	7.814	0.000	0.016
180	images/sec: 261.7 +/- 3.3 (jitter = 14.2)	7.828	0.008	0.008
190	images/sec: 266.1 +/- 3.1 (jitter = 14.1)	7.782	0.000	0.016
200	images/sec: 270.4 +/- 3.0 (jitter = 13.7)	7.845	0.000	0.016
210	images/sec: 240.7 +/- 3.4 (jitter = 13.7)	7.900	0.000	0.016
220	images/sec: 244.9 +/- 3.2 (jitter = 13.7)	7.704	0.008	0.039
230	images/sec: 248.7 +/- 3.1 (jitter = 13.6)	7.869	0.008	0.008
240	images/sec: 252.5 +/- 3.0 (jitter = 13.6)	7.828	0.000	0.000
250	images/sec: 256.1 +/- 2.8 (jitter = 13.6)	7.784	0.016	0.016
260	images/sec: 259.4 +/- 2.7 (jitter = 13.5)	7.779	0.008	0.016
270	images/sec: 262.7 +/- 2.6 (jitter = 13.4)	7.832	0.000	0.008
280	images/sec: 265.4 +/- 2.6 (jitter = 13.5)	7.790	0.008	0.023
290	images/sec: 268.3 +/- 2.5 (jitter = 13.4)	7.767	0.000	0.016
300	images/sec: 271.2 +/- 2.4 (jitter = 13.4)	7.731	0.000	0.008
310	images/sec: 254.2 +/- 2.6 (jitter = 13.6)	7.742	0.008	0.016
320	images/sec: 256.9 +/- 2.6 (jitter = 13.6)	7.779	0.000	0.008
330	images/sec: 259.6 +/- 2.5 (jitter = 13.4)	7.709	0.008	0.023
340	images/sec: 262.2 +/- 2.4 (jitter = 13.4)	7.737	0.000	0.016
350	images/sec: 264.6 +/- 2.3 (jitter = 13.3)	7.751	0.008	0.023
360	images/sec: 266.9 +/- 2.3 (jitter = 13.4)	7.648	0.000	0.016
370	images/sec: 269.3 +/- 2.2 (jitter = 13.1)	7.820	0.008	0.008
