TensorFlow:  1.5
Model:       alexnet
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  256 global
             128 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 1890.0 +/- 0.0 (jitter = 0.0)	7.201	0.000	0.004
10	images/sec: 2104.3 +/- 100.0 (jitter = 284.3)	7.204	0.000	0.000
20	images/sec: 2222.0 +/- 75.6 (jitter = 370.3)	7.201	0.000	0.008
30	images/sec: 2322.8 +/- 59.2 (jitter = 305.5)	7.201	0.000	0.008
40	images/sec: 2317.3 +/- 48.4 (jitter = 273.8)	7.200	0.000	0.004
50	images/sec: 606.2 +/- 64.6 (jitter = 301.1)	7.199	0.000	0.008
60	images/sec: 692.4 +/- 55.1 (jitter = 301.1)	7.200	0.004	0.016
70	images/sec: 768.5 +/- 50.6 (jitter = 298.4)	7.199	0.000	0.004
80	images/sec: 835.9 +/- 50.3 (jitter = 289.2)	7.202	0.000	0.000
90	images/sec: 899.7 +/- 47.1 (jitter = 297.3)	7.196	0.000	0.004
100	images/sec: 611.6 +/- 51.6 (jitter = 324.3)	7.198	0.000	0.004
110	images/sec: 656.5 +/- 48.0 (jitter = 327.7)	7.197	0.004	0.012
120	images/sec: 700.0 +/- 44.7 (jitter = 306.0)	7.197	0.000	0.000
130	images/sec: 741.2 +/- 41.6 (jitter = 288.4)	7.198	0.000	0.000
140	images/sec: 781.0 +/- 39.1 (jitter = 272.1)	7.199	0.004	0.004
150	images/sec: 595.0 +/- 40.1 (jitter = 269.9)	7.202	0.004	0.004
160	images/sec: 624.9 +/- 38.2 (jitter = 260.7)	7.199	0.000	0.008
170	images/sec: 654.0 +/- 36.2 (jitter = 249.9)	7.198	0.000	0.000
180	images/sec: 682.1 +/- 34.5 (jitter = 239.3)	7.203	0.000	0.004
190	images/sec: 709.3 +/- 32.8 (jitter = 230.9)	7.200	0.004	0.004
200	images/sec: 581.9 +/- 33.7 (jitter = 238.9)	7.203	0.000	0.000
210	images/sec: 602.5 +/- 33.3 (jitter = 219.5)	7.194	0.000	0.000
220	images/sec: 624.2 +/- 32.0 (jitter = 220.3)	7.198	0.000	0.012
230	images/sec: 643.9 +/- 31.3 (jitter = 222.6)	7.195	0.008	0.016
240	images/sec: 664.4 +/- 30.4 (jitter = 225.2)	7.201	0.000	0.000
250	images/sec: 584.5 +/- 31.0 (jitter = 231.5)	7.199	0.000	0.004
260	images/sec: 601.6 +/- 30.3 (jitter = 224.9)	7.200	0.004	0.008
270	images/sec: 618.9 +/- 29.4 (jitter = 227.4)	7.197	0.000	0.000
280	images/sec: 635.9 +/- 28.5 (jitter = 224.9)	7.201	0.000	0.000
290	images/sec: 651.7 +/- 28.0 (jitter = 224.9)	7.199	0.000	0.004
300	images/sec: 598.4 +/- 28.6 (jitter = 242.4)	7.197	0.000	0.008
310	images/sec: 613.5 +/- 27.7 (jitter = 227.4)	7.193	0.000	0.008
320	images/sec: 627.5 +/- 27.2 (jitter = 231.4)	7.198	0.000	0.004
330	images/sec: 642.1 +/- 26.8 (jitter = 226.4)	7.196	0.012	0.023
340	images/sec: 575.4 +/- 27.0 (jitter = 226.6)	7.200	0.000	0.000
350	images/sec: 587.7 +/- 26.4 (jitter = 229.0)	7.201	0.000	0.004
360	images/sec: 600.4 +/- 25.9 (jitter = 229.0)	7.201	0.000	0.004
370	images/sec: 613.2 +/- 25.3 (jitter = 228.0)	7.200	0.000	0.000
380	images/sec: 625.6 +/- 24.7 (jitter = 230.6)	7.199	0.000	0.000
390	images/sec: 584.6 +/- 25.5 (jitter = 233.9)	7.197	0.000	0.008
400	images/sec: 595.6 +/- 25.2 (jitter = 229.2)	7.199	0.000	0.000
410	images/sec: 606.6 +/- 24.8 (jitter = 229.2)	7.200	0.004	0.008
420	images/sec: 616.9 +/- 24.6 (jitter = 234.6)	7.198	0.000	0.000
430	images/sec: 627.9 +/- 24.1 (jitter = 230.1)	7.196	0.004	0.004
440	images/sec: 571.9 +/- 24.9 (jitter = 230.2)	7.196	0.000	0.004
450	images/sec: 581.3 +/- 24.6 (jitter = 231.4)	7.196	0.004	0.008
460	images/sec: 590.8 +/- 24.3 (jitter = 231.0)	7.200	0.000	0.000
470	images/sec: 600.7 +/- 23.8 (jitter = 227.5)	7.198	0.000	0.004
480	images/sec: 610.3 +/- 23.4 (jitter = 227.1)	7.199	0.000	0.004
490	images/sec: 581.2 +/- 23.5 (jitter = 233.4)	7.199	0.000	0.004
