TensorFlow:  1.5
Model:       alexnet
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             64 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 1882.6 +/- 0.0 (jitter = 0.0)	7.202	0.000	0.008
10	images/sec: 69.1 +/- 186.9 (jitter = 126.0)	7.198	0.000	0.000
20	images/sec: 133.3 +/- 99.3 (jitter = 158.5)	7.200	0.000	0.008
30	images/sec: 193.3 +/- 68.1 (jitter = 131.9)	7.202	0.000	0.000
40	images/sec: 248.3 +/- 57.7 (jitter = 128.8)	7.201	0.000	0.000
50	images/sec: 300.8 +/- 47.1 (jitter = 90.4)	7.206	0.000	0.008
60	images/sec: 350.3 +/- 39.8 (jitter = 81.1)	7.201	0.000	0.000
70	images/sec: 396.8 +/- 34.8 (jitter = 87.7)	7.203	0.000	0.008
80	images/sec: 440.5 +/- 31.3 (jitter = 88.0)	7.197	0.008	0.008
90	images/sec: 481.3 +/- 28.7 (jitter = 93.5)	7.202	0.000	0.000
100	images/sec: 519.6 +/- 26.2 (jitter = 102.1)	7.199	0.008	0.008
110	images/sec: 374.0 +/- 30.2 (jitter = 111.7)	7.199	0.000	0.016
120	images/sec: 400.8 +/- 27.9 (jitter = 116.1)	7.201	0.000	0.000
130	images/sec: 426.8 +/- 25.9 (jitter = 115.9)	7.200	0.000	0.008
140	images/sec: 451.8 +/- 24.8 (jitter = 125.0)	7.199	0.000	0.008
150	images/sec: 476.1 +/- 23.4 (jitter = 129.7)	7.199	0.000	0.016
160	images/sec: 499.4 +/- 22.5 (jitter = 132.3)	7.197	0.000	0.016
170	images/sec: 522.0 +/- 21.4 (jitter = 129.2)	7.202	0.000	0.000
180	images/sec: 543.9 +/- 20.3 (jitter = 126.3)	7.200	0.000	0.016
190	images/sec: 564.0 +/- 20.1 (jitter = 123.8)	7.196	0.000	0.000
200	images/sec: 584.4 +/- 19.3 (jitter = 121.1)	7.200	0.000	0.023
210	images/sec: 427.5 +/- 20.5 (jitter = 121.1)	7.193	0.000	0.016
220	images/sec: 443.2 +/- 19.8 (jitter = 125.4)	7.198	0.000	0.000
230	images/sec: 458.4 +/- 19.1 (jitter = 122.7)	7.197	0.008	0.008
240	images/sec: 473.3 +/- 18.4 (jitter = 124.7)	7.201	0.000	0.000
250	images/sec: 488.1 +/- 17.7 (jitter = 125.5)	7.198	0.000	0.000
260	images/sec: 502.5 +/- 17.1 (jitter = 124.6)	7.198	0.000	0.008
270	images/sec: 516.4 +/- 16.6 (jitter = 122.2)	7.198	0.000	0.008
280	images/sec: 530.2 +/- 16.0 (jitter = 120.5)	7.196	0.000	0.000
290	images/sec: 543.8 +/- 15.5 (jitter = 118.0)	7.198	0.008	0.008
300	images/sec: 557.0 +/- 15.1 (jitter = 117.3)	7.199	0.000	0.008
310	images/sec: 463.6 +/- 15.9 (jitter = 118.4)	7.201	0.000	0.000
320	images/sec: 474.7 +/- 15.5 (jitter = 117.3)	7.192	0.008	0.031
330	images/sec: 485.6 +/- 15.1 (jitter = 115.3)	7.205	0.000	0.000
340	images/sec: 496.4 +/- 14.7 (jitter = 116.1)	7.197	0.000	0.008
350	images/sec: 507.0 +/- 14.3 (jitter = 115.9)	7.199	0.000	0.000
360	images/sec: 517.6 +/- 14.0 (jitter = 114.8)	7.195	0.000	0.000
370	images/sec: 527.9 +/- 13.6 (jitter = 116.2)	7.202	0.000	0.008
380	images/sec: 538.2 +/- 13.4 (jitter = 118.1)	7.199	0.000	0.000
390	images/sec: 548.2 +/- 13.2 (jitter = 120.7)	7.197	0.000	0.000
400	images/sec: 476.4 +/- 13.7 (jitter = 121.0)	7.200	0.000	0.000
410	images/sec: 485.3 +/- 13.4 (jitter = 122.0)	7.206	0.000	0.000
420	images/sec: 493.9 +/- 13.2 (jitter = 122.4)	7.202	0.000	0.008
430	images/sec: 502.5 +/- 12.9 (jitter = 121.1)	7.193	0.000	0.008
440	images/sec: 511.0 +/- 12.7 (jitter = 121.4)	7.200	0.000	0.008
450	images/sec: 519.4 +/- 12.4 (jitter = 120.6)	7.196	0.000	0.000
460	images/sec: 527.7 +/- 12.2 (jitter = 120.7)	7.197	0.000	0.000
470	images/sec: 536.1 +/- 12.0 (jitter = 120.5)	7.195	0.000	0.000
480	images/sec: 544.2 +/- 11.8 (jitter = 120.5)	7.200	0.000	0.000
490	images/sec: 552.4 +/- 11.6 (jitter = 121.3)	7.202	0.000	0.008
500	images/sec: 485.8 +/- 12.0 (jitter = 121.6)	7.200	0.000	0.016
510	images/sec: 493.0 +/- 11.8 (jitter = 122.5)	7.200	0.000	0.008
520	images/sec: 500.2 +/- 11.6 (jitter = 121.3)	7.191	0.000	0.000
530	images/sec: 507.1 +/- 11.5 (jitter = 123.1)	7.201	0.008	0.016
540	images/sec: 514.0 +/- 11.3 (jitter = 123.3)	7.204	0.000	0.008
550	images/sec: 521.0 +/- 11.1 (jitter = 124.4)	7.197	0.000	0.000
560	images/sec: 527.6 +/- 11.0 (jitter = 126.4)	7.201	0.000	0.000
570	images/sec: 534.5 +/- 10.9 (jitter = 125.9)	7.199	0.000	0.000
580	images/sec: 541.2 +/- 10.7 (jitter = 125.3)	7.199	0.000	0.016
590	images/sec: 547.8 +/- 10.6 (jitter = 125.3)	7.198	0.000	0.000
600	images/sec: 497.9 +/- 10.9 (jitter = 127.3)	7.197	0.000	0.000
610	images/sec: 504.0 +/- 10.7 (jitter = 127.6)	7.194	0.000	0.008
620	images/sec: 510.1 +/- 10.6 (jitter = 125.7)	7.196	0.000	0.000
630	images/sec: 516.1 +/- 10.5 (jitter = 125.9)	7.191	0.000	0.000
640	images/sec: 521.9 +/- 10.4 (jitter = 125.3)	7.200	0.000	0.008
650	images/sec: 527.7 +/- 10.2 (jitter = 124.3)	7.199	0.000	0.000
660	images/sec: 533.6 +/- 10.1 (jitter = 123.8)	7.200	0.000	0.000
670	images/sec: 539.3 +/- 10.0 (jitter = 122.9)	7.198	0.016	0.016
680	images/sec: 544.9 +/- 9.9 (jitter = 124.1)	7.195	0.008	0.016
690	images/sec: 550.8 +/- 9.8 (jitter = 124.3)	7.202	0.000	0.000
700	images/sec: 506.9 +/- 10.0 (jitter = 124.4)	7.198	0.000	0.000
710	images/sec: 512.2 +/- 9.9 (jitter = 123.5)	7.203	0.000	0.008
720	images/sec: 517.5 +/- 9.8 (jitter = 123.5)	7.198	0.000	0.000
730	images/sec: 522.7 +/- 9.7 (jitter = 123.2)	7.199	0.000	0.000
740	images/sec: 527.9 +/- 9.6 (jitter = 123.0)	7.199	0.000	0.000
750	images/sec: 533.0 +/- 9.5 (jitter = 120.7)	7.199	0.000	0.000
760	images/sec: 538.1 +/- 9.4 (jitter = 120.8)	7.196	0.008	0.008
770	images/sec: 543.1 +/- 9.3 (jitter = 121.6)	7.198	0.000	0.008
780	images/sec: 548.1 +/- 9.2 (jitter = 120.8)	7.199	0.000	0.000
790	images/sec: 491.4 +/- 9.4 (jitter = 120.6)	7.195	0.000	0.016
800	images/sec: 496.0 +/- 9.3 (jitter = 120.3)	7.196	0.008	0.008
810	images/sec: 500.6 +/- 9.2 (jitter = 120.3)	7.197	0.000	0.000
820	images/sec: 505.1 +/- 9.1 (jitter = 120.3)	7.196	0.000	0.000
830	images/sec: 509.6 +/- 9.0 (jitter = 121.2)	7.198	0.000	0.000
840	images/sec: 514.0 +/- 8.9 (jitter = 121.6)	7.199	0.008	0.016
850	images/sec: 518.5 +/- 8.8 (jitter = 122.3)	7.196	0.000	0.000
860	images/sec: 522.9 +/- 8.8 (jitter = 123.6)	7.197	0.000	0.008
870	images/sec: 527.3 +/- 8.7 (jitter = 122.4)	7.194	0.000	0.008
880	images/sec: 531.7 +/- 8.6 (jitter = 122.4)	7.195	0.000	0.008
890	images/sec: 497.3 +/- 8.8 (jitter = 122.4)	7.192	0.000	0.000
900	images/sec: 501.5 +/- 8.7 (jitter = 122.4)	7.198	0.000	0.000
910	images/sec: 505.5 +/- 8.6 (jitter = 123.0)	7.197	0.000	0.000
920	images/sec: 509.6 +/- 8.5 (jitter = 123.0)	7.197	0.000	0.008
930	images/sec: 513.6 +/- 8.5 (jitter = 123.0)	7.202	0.000	0.000
940	images/sec: 517.7 +/- 8.4 (jitter = 123.0)	7.205	0.000	0.000
950	images/sec: 521.6 +/- 8.3 (jitter = 122.4)	7.197	0.000	0.000
960	images/sec: 525.5 +/- 8.2 (jitter = 123.0)	7.194	0.000	0.016
970	images/sec: 529.4 +/- 8.2 (jitter = 122.1)	7.197	0.000	0.008
980	images/sec: 533.4 +/- 8.1 (jitter = 121.7)	7.198	0.000	0.000
990	images/sec: 509.2 +/- 8.3 (jitter = 121.7)	7.193	0.000	0.000
1000	images/sec: 513.0 +/- 8.2 (jitter = 121.9)	7.203	0.000	0.000
1010	images/sec: 516.8 +/- 8.1 (jitter = 123.3)	7.197	0.000	0.000
1020	images/sec: 520.5 +/- 8.1 (jitter = 123.6)	7.196	0.000	0.008
1030	images/sec: 524.2 +/- 8.0 (jitter = 122.9)	7.200	0.000	0.000
1040	images/sec: 527.9 +/- 7.9 (jitter = 122.5)	7.196	0.000	0.000
1050	images/sec: 531.6 +/- 7.9 (jitter = 122.8)	7.197	0.000	0.000
1060	images/sec: 535.2 +/- 7.8 (jitter = 121.6)	7.198	0.000	0.008
1070	images/sec: 538.8 +/- 7.7 (jitter = 120.7)	7.203	0.000	0.000
1080	images/sec: 542.4 +/- 7.7 (jitter = 119.9)	7.199	0.000	0.000
1090	images/sec: 518.3 +/- 7.8 (jitter = 119.5)	7.201	0.000	0.000
1100	images/sec: 521.7 +/- 7.7 (jitter = 120.1)	7.196	0.000	0.000
1110	images/sec: 525.2 +/- 7.7 (jitter = 119.4)	7.194	0.000	0.000
1120	images/sec: 524.5 +/- 7.8 (jitter = 120.0)	7.198	0.000	0.000
1130	images/sec: 527.9 +/- 7.7 (jitter = 119.4)	7.201	0.000	0.000
1140	images/sec: 531.1 +/- 7.7 (jitter = 120.8)	7.197	0.000	0.000
1150	images/sec: 534.5 +/- 7.6 (jitter = 120.3)	7.198	0.000	0.008
1160	images/sec: 537.9 +/- 7.6 (jitter = 119.5)	7.195	0.000	0.023
1170	images/sec: 541.2 +/- 7.5 (jitter = 119.7)	7.198	0.000	0.000
1180	images/sec: 516.2 +/- 7.6 (jitter = 119.6)	7.201	0.000	0.000
1190	images/sec: 519.3 +/- 7.6 (jitter = 120.6)	7.200	0.000	0.000
1200	images/sec: 522.5 +/- 7.5 (jitter = 121.4)	7.195	0.000	0.000
1210	images/sec: 525.5 +/- 7.5 (jitter = 120.6)	7.202	0.000	0.008
1220	images/sec: 528.6 +/- 7.4 (jitter = 121.0)	7.194	0.000	0.008
1230	images/sec: 531.7 +/- 7.4 (jitter = 121.8)	7.196	0.008	0.008
1240	images/sec: 534.9 +/- 7.3 (jitter = 122.2)	7.198	0.000	0.000
1250	images/sec: 538.0 +/- 7.3 (jitter = 121.4)	7.190	0.000	0.000
1260	images/sec: 541.0 +/- 7.2 (jitter = 122.3)	7.198	0.000	0.008
1270	images/sec: 544.2 +/- 7.2 (jitter = 120.9)	7.202	0.000	0.008
1280	images/sec: 522.0 +/- 7.3 (jitter = 122.0)	7.198	0.000	0.000
1290	images/sec: 524.8 +/- 7.3 (jitter = 121.7)	7.200	0.000	0.000
1300	images/sec: 527.8 +/- 7.2 (jitter = 122.7)	7.193	0.000	0.000
