TensorFlow:  1.5
Model:       vgg16
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  256 global
             128 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 398.3 +/- 0.0 (jitter = 0.0)	7.255	0.000	0.004
10	images/sec: 391.7 +/- 2.9 (jitter = 6.6)	7.255	0.000	0.020
20	images/sec: 382.7 +/- 5.7 (jitter = 8.7)	7.255	0.000	0.000
30	images/sec: 385.0 +/- 3.9 (jitter = 7.5)	7.255	0.004	0.004
40	images/sec: 386.1 +/- 3.1 (jitter = 7.9)	7.255	0.000	0.000
50	images/sec: 258.7 +/- 7.8 (jitter = 8.7)	7.255	0.000	0.008
60	images/sec: 274.5 +/- 6.6 (jitter = 7.5)	7.255	0.004	0.008
70	images/sec: 286.9 +/- 5.7 (jitter = 7.2)	7.255	0.000	0.000
80	images/sec: 297.1 +/- 5.0 (jitter = 7.1)	7.255	0.000	0.004
90	images/sec: 305.6 +/- 4.5 (jitter = 7.1)	7.255	0.000	0.008
100	images/sec: 266.0 +/- 5.5 (jitter = 7.2)	7.255	0.000	0.004
110	images/sec: 273.7 +/- 5.0 (jitter = 7.4)	7.255	0.000	0.008
120	images/sec: 280.3 +/- 4.6 (jitter = 7.9)	7.255	0.004	0.016
130	images/sec: 285.6 +/- 4.4 (jitter = 8.4)	7.255	0.000	0.008
140	images/sec: 290.5 +/- 4.1 (jitter = 8.0)	7.255	0.000	0.008
150	images/sec: 267.6 +/- 4.7 (jitter = 8.5)	7.255	0.000	0.008
160	images/sec: 272.4 +/- 4.5 (jitter = 8.1)	7.255	0.000	0.000
170	images/sec: 276.8 +/- 4.3 (jitter = 8.1)	7.255	0.000	0.000
180	images/sec: 280.7 +/- 4.1 (jitter = 8.0)	7.255	0.000	0.004
190	images/sec: 284.5 +/- 4.0 (jitter = 7.8)	7.255	0.000	0.008
200	images/sec: 268.4 +/- 4.2 (jitter = 7.9)	7.255	0.000	0.008
210	images/sec: 272.2 +/- 4.0 (jitter = 8.3)	7.255	0.004	0.008
220	images/sec: 275.5 +/- 3.9 (jitter = 8.3)	7.255	0.004	0.012
230	images/sec: 279.2 +/- 3.7 (jitter = 8.0)	7.255	0.000	0.008
240	images/sec: 282.2 +/- 3.6 (jitter = 8.0)	7.255	0.008	0.008
250	images/sec: 269.3 +/- 3.7 (jitter = 8.0)	7.255	0.000	0.000
260	images/sec: 272.2 +/- 3.6 (jitter = 8.0)	7.255	0.004	0.016
270	images/sec: 275.0 +/- 3.5 (jitter = 7.6)	7.255	0.000	0.004
280	images/sec: 277.6 +/- 3.4 (jitter = 7.6)	7.255	0.000	0.004
290	images/sec: 280.2 +/- 3.3 (jitter = 7.6)	7.255	0.000	0.008
300	images/sec: 269.8 +/- 3.4 (jitter = 7.6)	7.255	0.000	0.004
310	images/sec: 272.3 +/- 3.3 (jitter = 7.5)	7.255	0.000	0.004
320	images/sec: 274.8 +/- 3.3 (jitter = 7.4)	7.255	0.000	0.000
330	images/sec: 277.0 +/- 3.2 (jitter = 7.5)	7.255	0.000	0.004
340	images/sec: 268.1 +/- 3.3 (jitter = 7.5)	7.255	0.000	0.008
350	images/sec: 270.6 +/- 3.2 (jitter = 7.5)	7.255	0.000	0.000
360	images/sec: 272.6 +/- 3.1 (jitter = 7.5)	7.255	0.008	0.008
370	images/sec: 274.9 +/- 3.0 (jitter = 7.5)	7.255	0.004	0.012
380	images/sec: 276.8 +/- 3.0 (jitter = 7.5)	7.255	0.000	0.000
390	images/sec: 270.2 +/- 3.0 (jitter = 7.5)	7.255	0.000	0.000
400	images/sec: 272.3 +/- 3.0 (jitter = 7.5)	7.255	0.000	0.000
410	images/sec: 274.3 +/- 2.9 (jitter = 7.6)	7.255	0.008	0.016
420	images/sec: 276.3 +/- 2.8 (jitter = 7.5)	7.255	0.000	0.004
430	images/sec: 278.2 +/- 2.8 (jitter = 7.4)	7.255	0.000	0.004
440	images/sec: 271.2 +/- 2.8 (jitter = 7.5)	7.255	0.000	0.008
450	images/sec: 272.8 +/- 2.8 (jitter = 7.5)	7.255	0.004	0.004
460	images/sec: 274.6 +/- 2.7 (jitter = 7.6)	7.255	0.000	0.008
470	images/sec: 276.0 +/- 2.7 (jitter = 7.6)	7.255	0.000	0.000
480	images/sec: 277.7 +/- 2.6 (jitter = 7.7)	7.255	0.000	0.008
490	images/sec: 271.6 +/- 2.7 (jitter = 7.7)	7.255	0.000	0.000
500	images/sec: 273.3 +/- 2.6 (jitter = 7.6)	7.255	0.000	0.004
510	images/sec: 274.8 +/- 2.6 (jitter = 7.5)	7.255	0.000	0.008
520	images/sec: 276.3 +/- 2.5 (jitter = 7.6)	7.255	0.000	0.004
530	images/sec: 277.8 +/- 2.5 (jitter = 7.7)	7.255	0.000	0.008
540	images/sec: 270.5 +/- 2.5 (jitter = 7.7)	7.255	0.000	0.004
550	images/sec: 272.0 +/- 2.5 (jitter = 7.7)	7.255	0.000	0.008
560	images/sec: 273.2 +/- 2.5 (jitter = 7.7)	7.255	0.000	0.000
570	images/sec: 274.6 +/- 2.4 (jitter = 7.8)	7.255	0.000	0.008
580	images/sec: 275.7 +/- 2.4 (jitter = 7.8)	7.255	0.000	0.000
590	images/sec: 271.5 +/- 2.4 (jitter = 7.8)	7.255	0.004	0.016
600	images/sec: 272.7 +/- 2.4 (jitter = 7.8)	7.255	0.000	0.004
610	images/sec: 274.1 +/- 2.4 (jitter = 7.7)	7.255	0.000	0.004
620	images/sec: 275.1 +/- 2.3 (jitter = 7.9)	7.255	0.000	0.004
630	images/sec: 276.3 +/- 2.3 (jitter = 8.1)	7.255	0.000	0.012
640	images/sec: 271.8 +/- 2.3 (jitter = 8.1)	7.255	0.000	0.008
650	images/sec: 272.9 +/- 2.3 (jitter = 8.1)	7.255	0.000	0.004
660	images/sec: 274.2 +/- 2.3 (jitter = 8.1)	7.255	0.000	0.004
670	images/sec: 275.4 +/- 2.2 (jitter = 8.1)	7.255	0.000	0.004
680	images/sec: 276.2 +/- 2.2 (jitter = 8.2)	7.255	0.000	0.000
690	images/sec: 272.8 +/- 2.3 (jitter = 8.2)	7.255	0.000	0.008
700	images/sec: 274.0 +/- 2.3 (jitter = 8.1)	7.255	0.004	0.004
710	images/sec: 274.8 +/- 2.2 (jitter = 8.1)	7.255	0.000	0.008
720	images/sec: 275.7 +/- 2.2 (jitter = 8.2)	7.255	0.000	0.000
730	images/sec: 274.7 +/- 2.2 (jitter = 8.3)	7.255	0.004	0.004
740	images/sec: 273.0 +/- 2.3 (jitter = 8.4)	7.255	0.000	0.000
750	images/sec: 274.0 +/- 2.2 (jitter = 8.4)	7.255	0.000	0.000
760	images/sec: 275.1 +/- 2.2 (jitter = 8.2)	7.255	0.000	0.004
770	images/sec: 276.1 +/- 2.2 (jitter = 8.4)	7.255	0.000	0.000
780	images/sec: 272.7 +/- 2.2 (jitter = 8.4)	7.255	0.000	0.000
790	images/sec: 273.7 +/- 2.2 (jitter = 8.4)	7.255	0.004	0.008
800	images/sec: 274.7 +/- 2.2 (jitter = 8.3)	7.255	0.000	0.000
810	images/sec: 275.7 +/- 2.1 (jitter = 8.3)	7.255	0.000	0.000
820	images/sec: 276.6 +/- 2.1 (jitter = 8.4)	7.255	0.000	0.004
830	images/sec: 273.2 +/- 2.1 (jitter = 8.4)	7.255	0.000	0.000
840	images/sec: 274.1 +/- 2.1 (jitter = 8.4)	7.255	0.000	0.004
850	images/sec: 274.9 +/- 2.1 (jitter = 8.4)	7.255	0.000	0.000
860	images/sec: 275.6 +/- 2.1 (jitter = 8.4)	7.255	0.000	0.008
870	images/sec: 276.5 +/- 2.1 (jitter = 8.5)	7.255	0.000	0.004
880	images/sec: 273.0 +/- 2.1 (jitter = 8.5)	7.255	0.000	0.000
890	images/sec: 273.8 +/- 2.1 (jitter = 8.4)	7.255	0.000	0.008
900	images/sec: 274.8 +/- 2.0 (jitter = 8.4)	7.255	0.000	0.000
910	images/sec: 275.7 +/- 2.0 (jitter = 8.5)	7.255	0.000	0.004
920	images/sec: 276.5 +/- 2.0 (jitter = 8.5)	7.255	0.000	0.004
930	images/sec: 273.0 +/- 2.0 (jitter = 8.5)	7.255	0.000	0.000
