TensorFlow:  1.5
Model:       vgg16
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  256 global
             128 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 268.7 +/- 0.0 (jitter = 0.0)	7.255	0.000	0.000
10	images/sec: 272.5 +/- 0.8 (jitter = 2.9)	7.255	0.004	0.016
20	images/sec: 273.1 +/- 0.7 (jitter = 2.9)	7.255	0.000	0.000
30	images/sec: 272.7 +/- 0.5 (jitter = 2.4)	7.255	0.004	0.008
40	images/sec: 268.8 +/- 2.4 (jitter = 2.5)	7.255	0.000	0.004
50	images/sec: 220.9 +/- 5.3 (jitter = 2.7)	7.255	0.000	0.004
60	images/sec: 228.1 +/- 4.4 (jitter = 2.7)	7.255	0.004	0.012
70	images/sec: 231.7 +/- 4.0 (jitter = 3.4)	7.255	0.000	0.008
80	images/sec: 234.2 +/- 3.7 (jitter = 3.5)	7.255	0.000	0.004
90	images/sec: 237.5 +/- 3.3 (jitter = 3.6)	7.255	0.004	0.004
100	images/sec: 223.7 +/- 3.9 (jitter = 3.6)	7.255	0.000	0.004
110	images/sec: 225.5 +/- 3.7 (jitter = 3.6)	7.255	0.000	0.008
120	images/sec: 227.8 +/- 3.5 (jitter = 3.8)	7.255	0.004	0.012
130	images/sec: 229.9 +/- 3.3 (jitter = 3.7)	7.255	0.000	0.008
140	images/sec: 232.4 +/- 3.1 (jitter = 3.7)	7.255	0.000	0.008
150	images/sec: 219.8 +/- 3.3 (jitter = 3.8)	7.255	0.004	0.008
160	images/sec: 221.8 +/- 3.1 (jitter = 3.9)	7.255	0.000	0.000
170	images/sec: 224.2 +/- 3.0 (jitter = 3.9)	7.255	0.000	0.000
180	images/sec: 225.8 +/- 2.9 (jitter = 3.8)	7.255	0.000	0.000
190	images/sec: 227.4 +/- 2.7 (jitter = 3.6)	7.255	0.000	0.012
200	images/sec: 215.2 +/- 2.9 (jitter = 3.6)	7.255	0.000	0.008
210	images/sec: 216.7 +/- 2.9 (jitter = 3.6)	7.255	0.004	0.004
220	images/sec: 218.2 +/- 2.8 (jitter = 3.6)	7.255	0.000	0.008
230	images/sec: 220.1 +/- 2.6 (jitter = 3.6)	7.255	0.004	0.008
240	images/sec: 221.9 +/- 2.5 (jitter = 3.6)	7.255	0.008	0.008
250	images/sec: 214.6 +/- 2.6 (jitter = 3.5)	7.255	0.000	0.000
260	images/sec: 216.3 +/- 2.5 (jitter = 3.6)	7.255	0.008	0.012
270	images/sec: 217.6 +/- 2.5 (jitter = 3.7)	7.255	0.000	0.004
280	images/sec: 218.8 +/- 2.4 (jitter = 3.7)	7.255	0.000	0.000
290	images/sec: 219.8 +/- 2.4 (jitter = 3.6)	7.255	0.000	0.004
300	images/sec: 213.2 +/- 2.5 (jitter = 3.7)	7.255	0.000	0.000
310	images/sec: 214.5 +/- 2.4 (jitter = 3.7)	7.255	0.000	0.004
320	images/sec: 215.3 +/- 2.3 (jitter = 3.7)	7.255	0.000	0.004
330	images/sec: 216.7 +/- 2.3 (jitter = 3.7)	7.255	0.000	0.000
340	images/sec: 211.1 +/- 2.3 (jitter = 3.7)	7.255	0.000	0.004
350	images/sec: 212.4 +/- 2.3 (jitter = 3.7)	7.255	0.000	0.000
360	images/sec: 213.8 +/- 2.2 (jitter = 3.7)	7.255	0.004	0.004
370	images/sec: 214.6 +/- 2.2 (jitter = 3.7)	7.255	0.000	0.008
380	images/sec: 215.8 +/- 2.1 (jitter = 3.6)	7.255	0.000	0.000
390	images/sec: 211.1 +/- 2.2 (jitter = 3.6)	7.255	0.000	0.004
400	images/sec: 212.3 +/- 2.1 (jitter = 3.7)	7.255	0.000	0.000
410	images/sec: 213.5 +/- 2.1 (jitter = 3.6)	7.255	0.000	0.012
420	images/sec: 214.1 +/- 2.0 (jitter = 3.6)	7.255	0.000	0.004
430	images/sec: 215.2 +/- 2.0 (jitter = 3.6)	7.255	0.000	0.004
440	images/sec: 212.2 +/- 2.0 (jitter = 3.7)	7.255	0.000	0.008
450	images/sec: 213.2 +/- 2.0 (jitter = 3.6)	7.255	0.000	0.008
460	images/sec: 214.0 +/- 1.9 (jitter = 3.7)	7.255	0.000	0.004
470	images/sec: 214.8 +/- 1.9 (jitter = 3.7)	7.255	0.000	0.000
480	images/sec: 215.8 +/- 1.9 (jitter = 3.6)	7.255	0.000	0.004
490	images/sec: 212.4 +/- 1.9 (jitter = 3.6)	7.255	0.000	0.000
500	images/sec: 213.1 +/- 1.9 (jitter = 3.6)	7.255	0.000	0.000
510	images/sec: 213.9 +/- 1.8 (jitter = 3.6)	7.255	0.000	0.000
520	images/sec: 214.8 +/- 1.8 (jitter = 3.6)	7.255	0.000	0.000
530	images/sec: 215.7 +/- 1.8 (jitter = 3.6)	7.255	0.000	0.004
540	images/sec: 211.8 +/- 1.8 (jitter = 3.6)	7.255	0.000	0.004
550	images/sec: 212.5 +/- 1.8 (jitter = 3.6)	7.255	0.000	0.000
560	images/sec: 213.2 +/- 1.8 (jitter = 3.7)	7.255	0.000	0.000
570	images/sec: 213.5 +/- 1.8 (jitter = 3.7)	7.255	0.004	0.008
580	images/sec: 214.3 +/- 1.7 (jitter = 3.7)	7.255	0.000	0.004
590	images/sec: 211.5 +/- 1.8 (jitter = 3.7)	7.255	0.000	0.004
600	images/sec: 212.2 +/- 1.7 (jitter = 3.7)	7.255	0.000	0.004
610	images/sec: 213.0 +/- 1.7 (jitter = 3.7)	7.255	0.000	0.004
620	images/sec: 213.8 +/- 1.7 (jitter = 3.8)	7.255	0.000	0.004
630	images/sec: 214.5 +/- 1.7 (jitter = 3.7)	7.255	0.000	0.004
640	images/sec: 212.5 +/- 1.7 (jitter = 3.7)	7.255	0.000	0.004
650	images/sec: 213.2 +/- 1.6 (jitter = 3.7)	7.255	0.004	0.008
660	images/sec: 213.9 +/- 1.6 (jitter = 3.7)	7.255	0.000	0.004
670	images/sec: 214.5 +/- 1.6 (jitter = 3.7)	7.255	0.000	0.000
680	images/sec: 215.2 +/- 1.6 (jitter = 3.7)	7.255	0.000	0.000
690	images/sec: 212.8 +/- 1.6 (jitter = 3.7)	7.255	0.000	0.000
700	images/sec: 213.4 +/- 1.6 (jitter = 3.7)	7.255	0.004	0.008
710	images/sec: 214.0 +/- 1.6 (jitter = 3.8)	7.255	0.004	0.004
720	images/sec: 214.7 +/- 1.5 (jitter = 3.8)	7.255	0.004	0.004
730	images/sec: 213.3 +/- 1.6 (jitter = 3.8)	7.255	0.004	0.012
740	images/sec: 213.2 +/- 1.6 (jitter = 3.8)	7.255	0.000	0.004
750	images/sec: 213.7 +/- 1.5 (jitter = 3.8)	7.255	0.000	0.004
760	images/sec: 214.2 +/- 1.5 (jitter = 3.8)	7.255	0.008	0.012
770	images/sec: 214.8 +/- 1.5 (jitter = 3.8)	7.255	0.000	0.004
780	images/sec: 212.9 +/- 1.5 (jitter = 3.8)	7.255	0.000	0.000
790	images/sec: 213.4 +/- 1.5 (jitter = 3.8)	7.255	0.000	0.000
800	images/sec: 214.0 +/- 1.5 (jitter = 3.8)	7.255	0.000	0.000
810	images/sec: 214.6 +/- 1.5 (jitter = 3.8)	7.255	0.000	0.004
