TensorFlow:  1.5
Model:       inception3
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             64 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 250.4 +/- 0.0 (jitter = 0.0)	7.404	0.000	0.000
10	images/sec: 74.0 +/- 22.6 (jitter = 8.7)	7.446	0.000	0.000
20	images/sec: 114.0 +/- 11.9 (jitter = 11.9)	7.458	0.000	0.000
30	images/sec: 139.3 +/- 8.2 (jitter = 11.9)	7.367	0.000	0.000
40	images/sec: 156.7 +/- 6.2 (jitter = 9.7)	7.439	0.000	0.000
50	images/sec: 168.5 +/- 5.0 (jitter = 9.8)	7.340	0.000	0.016
60	images/sec: 178.0 +/- 4.3 (jitter = 10.4)	7.391	0.008	0.008
70	images/sec: 185.0 +/- 3.7 (jitter = 12.3)	7.427	0.000	0.000
80	images/sec: 190.6 +/- 3.3 (jitter = 11.7)	7.438	0.000	0.000
90	images/sec: 195.6 +/- 2.9 (jitter = 12.0)	7.454	0.000	0.000
100	images/sec: 199.2 +/- 2.7 (jitter = 12.9)	7.348	0.000	0.008
110	images/sec: 172.5 +/- 3.2 (jitter = 12.5)	7.370	0.008	0.016
120	images/sec: 176.6 +/- 3.0 (jitter = 12.6)	7.389	0.000	0.008
130	images/sec: 180.6 +/- 2.8 (jitter = 12.4)	7.408	0.008	0.016
140	images/sec: 183.8 +/- 2.6 (jitter = 12.6)	7.419	0.008	0.016
150	images/sec: 187.1 +/- 2.4 (jitter = 12.4)	7.413	0.000	0.008
160	images/sec: 190.0 +/- 2.3 (jitter = 12.5)	7.382	0.008	0.008
170	images/sec: 192.3 +/- 2.2 (jitter = 12.6)	7.380	0.000	0.016
180	images/sec: 194.6 +/- 2.1 (jitter = 12.6)	7.375	0.000	0.000
190	images/sec: 196.6 +/- 1.9 (jitter = 12.3)	7.363	0.008	0.023
200	images/sec: 198.7 +/- 1.9 (jitter = 11.8)	7.384	0.000	0.016
210	images/sec: 184.6 +/- 2.1 (jitter = 11.6)	7.362	0.000	0.008
220	images/sec: 186.6 +/- 2.0 (jitter = 11.8)	7.425	0.000	0.000
230	images/sec: 188.4 +/- 1.9 (jitter = 12.0)	7.378	0.000	0.008
240	images/sec: 190.3 +/- 1.9 (jitter = 12.1)	7.368	0.000	0.000
250	images/sec: 192.0 +/- 1.8 (jitter = 12.0)	7.411	0.000	0.000
260	images/sec: 193.7 +/- 1.7 (jitter = 11.9)	7.346	0.000	0.000
270	images/sec: 195.1 +/- 1.7 (jitter = 12.2)	7.354	0.000	0.000
280	images/sec: 196.7 +/- 1.6 (jitter = 11.8)	7.403	0.000	0.008
290	images/sec: 197.9 +/- 1.6 (jitter = 11.7)	7.341	0.000	0.000
300	images/sec: 199.2 +/- 1.5 (jitter = 11.6)	7.401	0.000	0.000
310	images/sec: 189.8 +/- 1.6 (jitter = 11.6)	7.406	0.000	0.008
320	images/sec: 191.0 +/- 1.6 (jitter = 11.5)	7.400	0.000	0.000
330	images/sec: 192.3 +/- 1.6 (jitter = 11.4)	7.381	0.000	0.000
340	images/sec: 193.6 +/- 1.5 (jitter = 11.1)	7.318	0.000	0.000
350	images/sec: 194.8 +/- 1.5 (jitter = 11.2)	7.351	0.000	0.008
360	images/sec: 195.9 +/- 1.4 (jitter = 10.9)	7.310	0.000	0.023
370	images/sec: 197.0 +/- 1.4 (jitter = 10.9)	7.425	0.008	0.008
380	images/sec: 198.0 +/- 1.4 (jitter = 10.7)	7.395	0.000	0.016
390	images/sec: 198.9 +/- 1.3 (jitter = 10.8)	7.349	0.000	0.000
400	images/sec: 189.2 +/- 1.4 (jitter = 10.5)	7.382	0.000	0.000
410	images/sec: 190.2 +/- 1.4 (jitter = 10.3)	7.339	0.000	0.000
420	images/sec: 191.1 +/- 1.4 (jitter = 10.4)	7.342	0.000	0.000
430	images/sec: 192.1 +/- 1.3 (jitter = 10.6)	7.382	0.000	0.000
440	images/sec: 193.1 +/- 1.3 (jitter = 10.6)	7.335	0.000	0.000
450	images/sec: 194.0 +/- 1.3 (jitter = 10.6)	7.417	0.000	0.000
460	images/sec: 194.8 +/- 1.3 (jitter = 10.5)	7.343	0.000	0.000
470	images/sec: 195.6 +/- 1.2 (jitter = 10.5)	7.354	0.000	0.008
480	images/sec: 196.3 +/- 1.2 (jitter = 10.6)	7.346	0.000	0.000
490	images/sec: 197.1 +/- 1.2 (jitter = 10.5)	7.334	0.008	0.016
500	images/sec: 189.8 +/- 1.3 (jitter = 10.4)	7.338	0.000	0.016
510	images/sec: 190.6 +/- 1.2 (jitter = 10.4)	7.326	0.000	0.000
520	images/sec: 191.4 +/- 1.2 (jitter = 10.3)	7.353	0.000	0.000
530	images/sec: 192.1 +/- 1.2 (jitter = 10.3)	7.352	0.000	0.016
540	images/sec: 192.9 +/- 1.2 (jitter = 10.4)	7.352	0.000	0.000
550	images/sec: 193.7 +/- 1.2 (jitter = 10.4)	7.314	0.000	0.000
560	images/sec: 194.4 +/- 1.1 (jitter = 10.4)	7.340	0.000	0.000
570	images/sec: 195.1 +/- 1.1 (jitter = 10.5)	7.377	0.016	0.031
580	images/sec: 195.8 +/- 1.1 (jitter = 10.4)	7.339	0.008	0.023
590	images/sec: 196.4 +/- 1.1 (jitter = 10.5)	7.307	0.008	0.016
600	images/sec: 191.4 +/- 1.1 (jitter = 10.3)	7.328	0.000	0.000
610	images/sec: 192.0 +/- 1.1 (jitter = 10.3)	7.336	0.000	0.000
620	images/sec: 192.7 +/- 1.1 (jitter = 10.3)	7.311	0.000	0.008
630	images/sec: 193.3 +/- 1.1 (jitter = 10.3)	7.346	0.000	0.016
640	images/sec: 193.9 +/- 1.1 (jitter = 10.3)	7.395	0.000	0.000
650	images/sec: 194.5 +/- 1.1 (jitter = 10.3)	7.341	0.000	0.000
660	images/sec: 195.1 +/- 1.0 (jitter = 10.2)	7.335	0.008	0.023
670	images/sec: 195.7 +/- 1.0 (jitter = 10.2)	7.334	0.000	0.008
680	images/sec: 196.3 +/- 1.0 (jitter = 10.2)	7.328	0.000	0.008
690	images/sec: 196.9 +/- 1.0 (jitter = 10.2)	7.346	0.000	0.008
700	images/sec: 193.1 +/- 1.0 (jitter = 10.2)	7.324	0.000	0.008
710	images/sec: 193.6 +/- 1.0 (jitter = 10.2)	7.356	0.000	0.000
720	images/sec: 194.2 +/- 1.0 (jitter = 10.2)	7.291	0.008	0.016
730	images/sec: 194.7 +/- 1.0 (jitter = 10.1)	7.335	0.000	0.008
740	images/sec: 195.3 +/- 1.0 (jitter = 10.1)	7.343	0.000	0.008
750	images/sec: 195.8 +/- 1.0 (jitter = 10.1)	7.333	0.000	0.000
760	images/sec: 196.3 +/- 1.0 (jitter = 10.1)	7.331	0.000	0.000
770	images/sec: 196.8 +/- 1.0 (jitter = 10.1)	7.301	0.000	0.000
780	images/sec: 197.3 +/- 0.9 (jitter = 10.0)	7.339	0.008	0.016
790	images/sec: 193.6 +/- 1.0 (jitter = 9.9)	7.353	0.008	0.023
800	images/sec: 194.1 +/- 1.0 (jitter = 10.1)	7.300	0.008	0.008
810	images/sec: 194.6 +/- 1.0 (jitter = 10.0)	7.326	0.000	0.000
820	images/sec: 195.1 +/- 0.9 (jitter = 10.0)	7.343	0.000	0.000
830	images/sec: 195.5 +/- 0.9 (jitter = 10.0)	7.339	0.008	0.016
840	images/sec: 195.9 +/- 0.9 (jitter = 10.0)	7.336	0.000	0.008
850	images/sec: 196.4 +/- 0.9 (jitter = 10.0)	7.315	0.000	0.016
