TensorFlow:  1.5
Model:       inception3
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  256 global
             128 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 360.8 +/- 0.0 (jitter = 0.0)	7.426	0.000	0.000
10	images/sec: 382.0 +/- 9.0 (jitter = 26.0)	7.412	0.000	0.004
20	images/sec: 376.7 +/- 6.7 (jitter = 34.0)	7.415	0.000	0.004
30	images/sec: 377.3 +/- 5.4 (jitter = 34.8)	7.424	0.004	0.004
40	images/sec: 378.7 +/- 5.3 (jitter = 40.1)	7.410	0.000	0.000
50	images/sec: 277.5 +/- 8.6 (jitter = 41.6)	7.364	0.000	0.000
60	images/sec: 290.1 +/- 7.3 (jitter = 44.0)	7.362	0.004	0.004
70	images/sec: 301.6 +/- 6.5 (jitter = 40.7)	7.416	0.000	0.004
80	images/sec: 309.3 +/- 5.9 (jitter = 41.6)	7.426	0.000	0.004
90	images/sec: 316.5 +/- 5.3 (jitter = 40.2)	7.371	0.004	0.004
100	images/sec: 274.1 +/- 6.1 (jitter = 38.7)	7.385	0.000	0.004
110	images/sec: 281.2 +/- 5.6 (jitter = 39.0)	7.367	0.000	0.000
120	images/sec: 287.7 +/- 5.2 (jitter = 40.1)	7.422	0.000	0.000
130	images/sec: 293.1 +/- 4.8 (jitter = 38.6)	7.386	0.000	0.016
140	images/sec: 298.6 +/- 4.5 (jitter = 35.1)	7.406	0.000	0.004
150	images/sec: 277.9 +/- 4.9 (jitter = 36.0)	7.398	0.004	0.008
160	images/sec: 282.7 +/- 4.6 (jitter = 35.5)	7.391	0.000	0.004
170	images/sec: 287.2 +/- 4.4 (jitter = 35.6)	7.381	0.004	0.008
180	images/sec: 291.0 +/- 4.2 (jitter = 34.8)	7.411	0.000	0.012
190	images/sec: 294.0 +/- 4.0 (jitter = 37.0)	7.367	0.004	0.004
200	images/sec: 277.4 +/- 4.3 (jitter = 37.0)	7.388	0.000	0.000
210	images/sec: 281.1 +/- 4.1 (jitter = 35.5)	7.380	0.000	0.004
220	images/sec: 284.7 +/- 3.9 (jitter = 35.2)	7.402	0.000	0.004
230	images/sec: 288.1 +/- 3.8 (jitter = 34.2)	7.358	0.000	0.012
240	images/sec: 291.5 +/- 3.6 (jitter = 32.6)	7.394	0.000	0.000
250	images/sec: 277.3 +/- 3.8 (jitter = 32.6)	7.356	0.004	0.016
260	images/sec: 280.3 +/- 3.6 (jitter = 32.1)	7.350	0.000	0.012
270	images/sec: 283.0 +/- 3.5 (jitter = 31.8)	7.353	0.004	0.008
280	images/sec: 285.8 +/- 3.4 (jitter = 31.3)	7.374	0.000	0.004
290	images/sec: 288.4 +/- 3.3 (jitter = 31.1)	7.385	0.000	0.008
300	images/sec: 278.3 +/- 3.4 (jitter = 31.3)	7.363	0.004	0.012
310	images/sec: 280.6 +/- 3.3 (jitter = 30.8)	7.349	0.000	0.008
320	images/sec: 283.1 +/- 3.2 (jitter = 30.8)	7.341	0.000	0.004
330	images/sec: 285.4 +/- 3.1 (jitter = 30.6)	7.370	0.000	0.004
340	images/sec: 275.6 +/- 3.2 (jitter = 30.5)	7.370	0.004	0.004
350	images/sec: 277.9 +/- 3.1 (jitter = 29.9)	7.376	0.008	0.012
360	images/sec: 280.2 +/- 3.1 (jitter = 29.7)	7.344	0.000	0.008
370	images/sec: 281.9 +/- 3.0 (jitter = 29.6)	7.381	0.000	0.000
380	images/sec: 284.0 +/- 2.9 (jitter = 29.3)	7.336	0.000	0.020
390	images/sec: 275.5 +/- 3.0 (jitter = 29.6)	7.374	0.004	0.008
400	images/sec: 277.2 +/- 2.9 (jitter = 30.2)	7.352	0.000	0.008
410	images/sec: 279.2 +/- 2.9 (jitter = 30.2)	7.372	0.000	0.000
420	images/sec: 280.8 +/- 2.8 (jitter = 30.4)	7.357	0.008	0.016
430	images/sec: 282.5 +/- 2.7 (jitter = 30.3)	7.357	0.000	0.000
440	images/sec: 276.8 +/- 2.8 (jitter = 30.3)	7.355	0.000	0.000
450	images/sec: 278.5 +/- 2.7 (jitter = 30.5)	7.323	0.004	0.004
460	images/sec: 280.1 +/- 2.7 (jitter = 30.4)	7.340	0.000	0.004
470	images/sec: 281.6 +/- 2.6 (jitter = 30.5)	7.362	0.004	0.008
480	images/sec: 283.3 +/- 2.6 (jitter = 29.9)	7.355	0.000	0.004
490	images/sec: 275.4 +/- 2.6 (jitter = 30.4)	7.339	0.004	0.004
500	images/sec: 276.9 +/- 2.6 (jitter = 30.8)	7.372	0.000	0.000
510	images/sec: 278.4 +/- 2.6 (jitter = 30.9)	7.378	0.000	0.000
520	images/sec: 279.8 +/- 2.5 (jitter = 30.9)	7.374	0.000	0.000
530	images/sec: 281.4 +/- 2.5 (jitter = 30.9)	7.335	0.004	0.012
540	images/sec: 276.4 +/- 2.5 (jitter = 31.1)	7.348	0.004	0.020
550	images/sec: 277.8 +/- 2.5 (jitter = 31.1)	7.376	0.000	0.004
560	images/sec: 279.2 +/- 2.4 (jitter = 31.1)	7.355	0.000	0.004
570	images/sec: 280.5 +/- 2.4 (jitter = 31.2)	7.360	0.004	0.016
580	images/sec: 281.6 +/- 2.4 (jitter = 31.3)	7.333	0.000	0.004
590	images/sec: 276.4 +/- 2.4 (jitter = 31.4)	7.354	0.000	0.004
600	images/sec: 277.5 +/- 2.4 (jitter = 31.3)	7.317	0.000	0.008
610	images/sec: 278.8 +/- 2.3 (jitter = 31.1)	7.369	0.004	0.008
620	images/sec: 279.9 +/- 2.3 (jitter = 30.9)	7.341	0.000	0.008
630	images/sec: 281.1 +/- 2.3 (jitter = 31.0)	7.328	0.004	0.016
640	images/sec: 276.1 +/- 2.3 (jitter = 31.3)	7.360	0.000	0.012
650	images/sec: 277.2 +/- 2.3 (jitter = 31.2)	7.362	0.000	0.004
660	images/sec: 278.3 +/- 2.2 (jitter = 31.4)	7.356	0.000	0.000
670	images/sec: 279.5 +/- 2.2 (jitter = 30.9)	7.333	0.000	0.000
680	images/sec: 280.6 +/- 2.2 (jitter = 30.8)	7.314	0.004	0.012
690	images/sec: 277.3 +/- 2.2 (jitter = 31.1)	7.346	0.000	0.004
700	images/sec: 278.5 +/- 2.2 (jitter = 31.0)	7.328	0.000	0.020
710	images/sec: 279.6 +/- 2.2 (jitter = 30.9)	7.360	0.004	0.012
720	images/sec: 280.6 +/- 2.1 (jitter = 31.1)	7.359	0.000	0.000
730	images/sec: 281.7 +/- 2.1 (jitter = 31.4)	7.342	0.004	0.023
740	images/sec: 277.9 +/- 2.1 (jitter = 31.5)	7.324	0.000	0.012
750	images/sec: 279.0 +/- 2.1 (jitter = 31.4)	7.371	0.000	0.004
760	images/sec: 280.0 +/- 2.1 (jitter = 31.4)	7.328	0.000	0.012
770	images/sec: 281.0 +/- 2.1 (jitter = 31.3)	7.339	0.004	0.008
780	images/sec: 277.0 +/- 2.1 (jitter = 31.4)	7.343	0.008	0.016
