TensorFlow:  1.5
Model:       vgg16
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             64 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 351.6 +/- 0.0 (jitter = 0.0)	7.255	0.000	0.000
10	images/sec: 70.0 +/- 32.2 (jitter = 27.0)	7.255	0.000	0.008
20	images/sec: 116.3 +/- 17.7 (jitter = 6.9)	7.255	0.000	0.023
30	images/sec: 149.5 +/- 12.1 (jitter = 8.6)	7.255	0.000	0.016
40	images/sec: 173.8 +/- 9.4 (jitter = 9.6)	7.255	0.016	0.023
50	images/sec: 192.2 +/- 7.8 (jitter = 8.9)	7.255	0.000	0.000
60	images/sec: 207.9 +/- 6.6 (jitter = 8.9)	7.255	0.000	0.008
70	images/sec: 219.1 +/- 5.8 (jitter = 10.6)	7.255	0.008	0.016
80	images/sec: 229.7 +/- 5.2 (jitter = 10.3)	7.255	0.000	0.000
90	images/sec: 238.6 +/- 4.7 (jitter = 11.2)	7.255	0.000	0.000
100	images/sec: 246.4 +/- 4.2 (jitter = 10.7)	7.255	0.008	0.008
110	images/sec: 206.3 +/- 5.0 (jitter = 11.5)	7.255	0.000	0.000
120	images/sec: 213.1 +/- 4.6 (jitter = 11.8)	7.255	0.000	0.000
130	images/sec: 219.6 +/- 4.4 (jitter = 10.7)	7.255	0.008	0.016
140	images/sec: 225.4 +/- 4.1 (jitter = 9.5)	7.255	0.000	0.008
150	images/sec: 230.4 +/- 3.9 (jitter = 10.3)	7.255	0.000	0.000
160	images/sec: 235.1 +/- 3.7 (jitter = 9.8)	7.255	0.000	0.008
170	images/sec: 239.5 +/- 3.5 (jitter = 8.9)	7.255	0.000	0.000
180	images/sec: 243.6 +/- 3.4 (jitter = 8.4)	7.255	0.000	0.016
190	images/sec: 247.1 +/- 3.2 (jitter = 8.6)	7.255	0.000	0.000
200	images/sec: 250.5 +/- 3.1 (jitter = 8.3)	7.255	0.008	0.008
210	images/sec: 229.7 +/- 3.4 (jitter = 8.3)	7.255	0.008	0.008
220	images/sec: 233.1 +/- 3.3 (jitter = 8.4)	7.255	0.000	0.000
230	images/sec: 236.3 +/- 3.2 (jitter = 8.3)	7.255	0.000	0.016
240	images/sec: 239.1 +/- 3.1 (jitter = 8.7)	7.255	0.000	0.000
250	images/sec: 242.3 +/- 3.0 (jitter = 8.4)	7.255	0.008	0.016
260	images/sec: 245.3 +/- 2.9 (jitter = 8.1)	7.255	0.000	0.008
270	images/sec: 247.8 +/- 2.8 (jitter = 7.9)	7.255	0.000	0.008
280	images/sec: 250.5 +/- 2.7 (jitter = 8.0)	7.255	0.000	0.000
290	images/sec: 252.7 +/- 2.6 (jitter = 8.4)	7.255	0.000	0.008
300	images/sec: 255.0 +/- 2.6 (jitter = 7.9)	7.255	0.000	0.000
310	images/sec: 238.8 +/- 2.7 (jitter = 7.7)	7.255	0.008	0.016
320	images/sec: 240.7 +/- 2.7 (jitter = 8.1)	7.255	0.008	0.016
330	images/sec: 243.1 +/- 2.6 (jitter = 8.1)	7.255	0.000	0.000
340	images/sec: 245.2 +/- 2.5 (jitter = 8.1)	7.255	0.000	0.008
350	images/sec: 247.1 +/- 2.5 (jitter = 8.2)	7.255	0.000	0.000
360	images/sec: 248.9 +/- 2.4 (jitter = 8.3)	7.255	0.000	0.023
370	images/sec: 250.6 +/- 2.4 (jitter = 8.3)	7.255	0.000	0.000
380	images/sec: 252.4 +/- 2.3 (jitter = 8.4)	7.255	0.000	0.000
390	images/sec: 253.8 +/- 2.3 (jitter = 8.7)	7.255	0.000	0.016
400	images/sec: 239.3 +/- 2.4 (jitter = 9.1)	7.255	0.000	0.016
410	images/sec: 241.1 +/- 2.3 (jitter = 9.0)	7.255	0.000	0.016
420	images/sec: 242.8 +/- 2.3 (jitter = 9.0)	7.255	0.000	0.000
430	images/sec: 244.4 +/- 2.2 (jitter = 9.1)	7.255	0.000	0.000
440	images/sec: 245.9 +/- 2.2 (jitter = 9.2)	7.255	0.000	0.000
450	images/sec: 247.5 +/- 2.2 (jitter = 9.2)	7.255	0.000	0.008
460	images/sec: 249.1 +/- 2.1 (jitter = 9.1)	7.255	0.000	0.008
470	images/sec: 250.6 +/- 2.1 (jitter = 9.1)	7.255	0.000	0.008
480	images/sec: 252.0 +/- 2.1 (jitter = 8.7)	7.255	0.000	0.023
490	images/sec: 253.4 +/- 2.0 (jitter = 9.0)	7.255	0.008	0.016
