TensorFlow:  1.5
Model:       resnet50
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             64 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 383.2 +/- 0.0 (jitter = 0.0)	8.784	0.000	0.000
10	images/sec: 89.8 +/- 35.8 (jitter = 20.6)	9.010	0.000	0.000
20	images/sec: 145.6 +/- 18.5 (jitter = 16.4)	8.260	0.000	0.016
30	images/sec: 183.7 +/- 12.6 (jitter = 14.0)	8.303	0.008	0.008
40	images/sec: 211.4 +/- 9.6 (jitter = 17.6)	8.060	0.000	0.008
50	images/sec: 232.8 +/- 7.7 (jitter = 16.4)	8.099	0.000	0.016
60	images/sec: 249.6 +/- 6.5 (jitter = 16.0)	7.994	0.000	0.016
70	images/sec: 263.6 +/- 5.7 (jitter = 14.1)	7.919	0.000	0.000
80	images/sec: 275.3 +/- 5.0 (jitter = 15.4)	7.868	0.000	0.000
90	images/sec: 284.9 +/- 4.5 (jitter = 16.8)	7.896	0.000	0.016
100	images/sec: 293.3 +/- 4.1 (jitter = 16.8)	7.982	0.008	0.016
110	images/sec: 230.3 +/- 5.1 (jitter = 17.2)	7.965	0.000	0.016
120	images/sec: 237.7 +/- 4.7 (jitter = 17.8)	7.912	0.000	0.000
130	images/sec: 245.6 +/- 4.4 (jitter = 20.2)	7.817	0.000	0.000
140	images/sec: 252.6 +/- 4.1 (jitter = 20.9)	7.972	0.000	0.023
150	images/sec: 258.7 +/- 3.9 (jitter = 20.3)	7.816	0.000	0.008
160	images/sec: 264.1 +/- 3.6 (jitter = 20.5)	7.869	0.008	0.008
170	images/sec: 269.2 +/- 3.4 (jitter = 21.1)	7.889	0.000	0.008
180	images/sec: 273.8 +/- 3.3 (jitter = 20.9)	7.834	0.000	0.008
190	images/sec: 278.4 +/- 3.1 (jitter = 20.6)	7.867	0.000	0.000
200	images/sec: 282.7 +/- 3.0 (jitter = 19.8)	7.790	0.000	0.000
210	images/sec: 255.5 +/- 3.3 (jitter = 18.9)	7.887	0.000	0.008
220	images/sec: 259.6 +/- 3.2 (jitter = 18.3)	7.784	0.000	0.016
230	images/sec: 263.6 +/- 3.1 (jitter = 17.6)	7.860	0.016	0.023
240	images/sec: 267.2 +/- 2.9 (jitter = 17.6)	7.807	0.000	0.008
250	images/sec: 270.7 +/- 2.8 (jitter = 17.1)	7.798	0.000	0.008
260	images/sec: 274.1 +/- 2.7 (jitter = 16.6)	7.765	0.008	0.031
270	images/sec: 277.3 +/- 2.6 (jitter = 15.9)	7.786	0.008	0.008
280	images/sec: 280.2 +/- 2.5 (jitter = 15.8)	7.782	0.000	0.008
290	images/sec: 283.0 +/- 2.5 (jitter = 15.4)	7.758	0.000	0.000
300	images/sec: 279.1 +/- 2.7 (jitter = 15.1)	7.792	0.008	0.016
310	images/sec: 266.0 +/- 2.8 (jitter = 14.8)	7.755	0.000	0.008
320	images/sec: 268.7 +/- 2.7 (jitter = 14.5)	7.815	0.000	0.000
330	images/sec: 271.2 +/- 2.7 (jitter = 14.4)	7.663	0.000	0.023
340	images/sec: 273.8 +/- 2.6 (jitter = 14.1)	7.750	0.000	0.016
350	images/sec: 276.1 +/- 2.5 (jitter = 14.1)	7.835	0.000	0.031
360	images/sec: 278.4 +/- 2.5 (jitter = 14.1)	7.681	0.000	0.000
370	images/sec: 280.6 +/- 2.4 (jitter = 14.0)	7.809	0.008	0.008
380	images/sec: 282.7 +/- 2.3 (jitter = 13.9)	7.753	0.008	0.016
390	images/sec: 284.8 +/- 2.3 (jitter = 13.8)	7.740	0.000	0.008
400	images/sec: 262.5 +/- 2.4 (jitter = 13.9)	7.821	0.000	0.008
410	images/sec: 264.6 +/- 2.4 (jitter = 13.9)	7.629	0.016	0.039
420	images/sec: 266.7 +/- 2.3 (jitter = 13.8)	7.735	0.008	0.023
430	images/sec: 268.8 +/- 2.2 (jitter = 13.6)	7.663	0.008	0.031
440	images/sec: 270.6 +/- 2.2 (jitter = 13.7)	7.667	0.000	0.008
450	images/sec: 272.6 +/- 2.2 (jitter = 13.6)	7.784	0.000	0.000
460	images/sec: 274.4 +/- 2.1 (jitter = 13.7)	7.757	0.000	0.031
470	images/sec: 276.1 +/- 2.1 (jitter = 13.7)	7.666	0.000	0.016
480	images/sec: 277.8 +/- 2.0 (jitter = 13.8)	7.757	0.000	0.023
490	images/sec: 279.5 +/- 2.0 (jitter = 13.6)	7.773	0.000	0.008
500	images/sec: 267.4 +/- 2.1 (jitter = 13.8)	7.759	0.000	0.016
510	images/sec: 269.1 +/- 2.0 (jitter = 13.5)	7.679	0.000	0.023
520	images/sec: 270.8 +/- 2.0 (jitter = 13.4)	7.600	0.008	0.023
530	images/sec: 272.4 +/- 2.0 (jitter = 13.4)	7.633	0.008	0.016
540	images/sec: 274.0 +/- 1.9 (jitter = 13.2)	7.711	0.000	0.023
550	images/sec: 275.5 +/- 1.9 (jitter = 13.1)	7.786	0.000	0.008
560	images/sec: 277.1 +/- 1.9 (jitter = 12.9)	7.741	0.008	0.008
570	images/sec: 278.6 +/- 1.8 (jitter = 12.8)	7.767	0.008	0.016
580	images/sec: 280.0 +/- 1.8 (jitter = 12.4)	7.699	0.008	0.023
590	images/sec: 281.3 +/- 1.8 (jitter = 12.4)	7.669	0.008	0.023
600	images/sec: 269.5 +/- 1.9 (jitter = 12.6)	7.646	0.000	0.016
610	images/sec: 270.9 +/- 1.8 (jitter = 12.1)	7.632	0.000	0.016
620	images/sec: 272.2 +/- 1.8 (jitter = 12.3)	7.701	0.008	0.023
630	images/sec: 273.5 +/- 1.8 (jitter = 12.3)	7.611	0.000	0.016
640	images/sec: 274.8 +/- 1.8 (jitter = 12.1)	7.733	0.000	0.008
650	images/sec: 276.1 +/- 1.7 (jitter = 12.2)	7.756	0.000	0.023
660	images/sec: 277.3 +/- 1.7 (jitter = 12.2)	7.674	0.008	0.023
670	images/sec: 278.5 +/- 1.7 (jitter = 12.0)	7.667	0.000	0.008
680	images/sec: 279.8 +/- 1.7 (jitter = 11.8)	7.628	0.000	0.023
690	images/sec: 281.0 +/- 1.6 (jitter = 11.7)	7.616	0.000	0.000
700	images/sec: 271.1 +/- 1.7 (jitter = 11.6)	7.656	0.000	0.016
710	images/sec: 272.3 +/- 1.7 (jitter = 11.7)	7.706	0.008	0.008
720	images/sec: 273.5 +/- 1.7 (jitter = 11.6)	7.640	0.000	0.008
730	images/sec: 274.6 +/- 1.6 (jitter = 11.6)	7.591	0.000	0.031
740	images/sec: 275.7 +/- 1.6 (jitter = 11.4)	7.581	0.000	0.031
750	images/sec: 276.7 +/- 1.6 (jitter = 11.4)	7.630	0.000	0.016
760	images/sec: 277.8 +/- 1.6 (jitter = 11.3)	7.585	0.000	0.023
770	images/sec: 278.8 +/- 1.6 (jitter = 11.3)	7.634	0.000	0.016
780	images/sec: 279.9 +/- 1.5 (jitter = 11.3)	7.720	0.008	0.031
790	images/sec: 269.1 +/- 1.6 (jitter = 11.4)	7.552	0.000	0.023
800	images/sec: 270.1 +/- 1.6 (jitter = 11.4)	7.527	0.000	0.008
810	images/sec: 271.2 +/- 1.6 (jitter = 11.4)	7.604	0.000	0.016
820	images/sec: 272.2 +/- 1.5 (jitter = 11.5)	7.626	0.016	0.031
830	images/sec: 273.2 +/- 1.5 (jitter = 11.4)	7.646	0.008	0.031
840	images/sec: 274.1 +/- 1.5 (jitter = 11.5)	7.564	0.008	0.023
850	images/sec: 275.1 +/- 1.5 (jitter = 11.4)	7.623	0.008	0.039
860	images/sec: 276.0 +/- 1.5 (jitter = 11.4)	7.501	0.000	0.031
870	images/sec: 277.0 +/- 1.5 (jitter = 11.3)	7.600	0.000	0.023
