TensorFlow:  1.5
Model:       resnet50
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  256 global
             128 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1050	images/sec: 277.1 +/- 1.9 (jitter = 15.7)	7.150	0.012	0.051
1060	images/sec: 278.0 +/- 1.9 (jitter = 15.7)	7.125	0.004	0.027
1070	images/sec: 278.9 +/- 1.9 (jitter = 15.7)	6.982	0.012	0.082
1080	images/sec: 276.6 +/- 1.9 (jitter = 15.7)	7.161	0.016	0.055
1090	images/sec: 277.5 +/- 1.9 (jitter = 15.7)	7.183	0.008	0.039
1100	images/sec: 278.3 +/- 1.9 (jitter = 15.6)	7.092	0.008	0.055
1110	images/sec: 279.2 +/- 1.9 (jitter = 15.5)	7.125	0.023	0.062
1120	images/sec: 280.0 +/- 1.8 (jitter = 15.4)	7.039	0.016	0.094
1130	images/sec: 277.0 +/- 1.9 (jitter = 15.5)	7.076	0.016	0.074
1140	images/sec: 277.9 +/- 1.9 (jitter = 15.4)	7.152	0.012	0.059
1150	images/sec: 278.7 +/- 1.8 (jitter = 15.5)	7.213	0.016	0.051
1160	images/sec: 279.5 +/- 1.8 (jitter = 15.4)	7.141	0.020	0.059
1170	images/sec: 277.8 +/- 1.8 (jitter = 15.4)	6.979	0.016	0.078
1180	images/sec: 277.8 +/- 1.9 (jitter = 15.5)	7.064	0.008	0.047
1190	images/sec: 278.6 +/- 1.8 (jitter = 15.5)	7.203	0.012	0.062
1200	images/sec: 279.4 +/- 1.8 (jitter = 15.5)	7.078	0.020	0.070
1210	images/sec: 280.2 +/- 1.8 (jitter = 15.5)	6.979	0.031	0.082
1220	images/sec: 277.8 +/- 1.8 (jitter = 15.6)	7.120	0.008	0.062
1230	images/sec: 278.5 +/- 1.8 (jitter = 15.6)	7.092	0.012	0.062
1240	images/sec: 279.3 +/- 1.8 (jitter = 15.6)	7.157	0.023	0.062
1250	images/sec: 280.0 +/- 1.8 (jitter = 15.6)	7.176	0.004	0.059
1260	images/sec: 280.7 +/- 1.8 (jitter = 15.7)	6.932	0.008	0.051
1270	images/sec: 278.2 +/- 1.8 (jitter = 15.6)	7.115	0.008	0.062
1280	images/sec: 278.9 +/- 1.8 (jitter = 15.6)	6.907	0.023	0.074
1290	images/sec: 279.6 +/- 1.8 (jitter = 15.6)	7.103	0.016	0.062
1300	images/sec: 280.4 +/- 1.8 (jitter = 15.6)	7.116	0.016	0.051
1310	images/sec: 281.0 +/- 1.7 (jitter = 15.6)	7.164	0.012	0.039
1320	images/sec: 278.7 +/- 1.8 (jitter = 15.6)	6.999	0.031	0.094
1330	images/sec: 279.4 +/- 1.7 (jitter = 15.6)	6.879	0.023	0.078
1340	images/sec: 280.2 +/- 1.7 (jitter = 15.5)	6.948	0.020	0.090
1350	images/sec: 280.8 +/- 1.7 (jitter = 15.6)	7.065	0.012	0.078
1360	images/sec: 281.5 +/- 1.7 (jitter = 15.6)	7.104	0.027	0.070
1370	images/sec: 279.5 +/- 1.7 (jitter = 15.6)	7.065	0.023	0.062
1380	images/sec: 280.1 +/- 1.7 (jitter = 15.6)	6.981	0.035	0.086
1390	images/sec: 280.8 +/- 1.7 (jitter = 15.6)	7.000	0.031	0.074
1400	images/sec: 281.5 +/- 1.7 (jitter = 15.6)	6.940	0.020	0.066
1410	images/sec: 282.1 +/- 1.7 (jitter = 15.6)	6.978	0.023	0.066
1420	images/sec: 279.4 +/- 1.7 (jitter = 15.7)	7.137	0.027	0.055
1430	images/sec: 280.1 +/- 1.7 (jitter = 15.7)	7.002	0.020	0.082
1440	images/sec: 280.7 +/- 1.7 (jitter = 15.7)	7.062	0.020	0.074
1450	images/sec: 281.4 +/- 1.6 (jitter = 15.7)	6.853	0.020	0.109
1460	images/sec: 282.0 +/- 1.6 (jitter = 15.7)	6.921	0.035	0.066
1470	images/sec: 279.4 +/- 1.6 (jitter = 15.7)	6.947	0.039	0.113
1480	images/sec: 280.1 +/- 1.6 (jitter = 15.7)	6.974	0.012	0.066
1490	images/sec: 280.7 +/- 1.6 (jitter = 15.7)	6.812	0.031	0.062
1500	images/sec: 281.3 +/- 1.6 (jitter = 15.7)	7.031	0.012	0.062
1510	images/sec: 281.9 +/- 1.6 (jitter = 15.7)	6.781	0.039	0.105
1520	images/sec: 279.5 +/- 1.6 (jitter = 15.8)	6.976	0.008	0.074
1530	images/sec: 280.1 +/- 1.6 (jitter = 15.8)	6.930	0.031	0.074
1540	images/sec: 280.7 +/- 1.6 (jitter = 15.7)	6.764	0.012	0.082
1550	images/sec: 281.3 +/- 1.6 (jitter = 15.7)	6.821	0.020	0.066
1560	images/sec: 281.9 +/- 1.6 (jitter = 15.7)	6.934	0.020	0.070
1570	images/sec: 279.4 +/- 1.6 (jitter = 15.8)	6.894	0.020	0.125
1580	images/sec: 279.9 +/- 1.6 (jitter = 15.8)	6.856	0.020	0.098
1590	images/sec: 280.5 +/- 1.6 (jitter = 15.8)	7.070	0.027	0.047
1600	images/sec: 281.1 +/- 1.6 (jitter = 15.9)	6.896	0.012	0.094
1610	images/sec: 279.5 +/- 1.6 (jitter = 15.9)	6.890	0.027	0.090
1620	images/sec: 280.1 +/- 1.6 (jitter = 15.8)	7.013	0.027	0.066
1630	images/sec: 280.7 +/- 1.6 (jitter = 15.8)	6.944	0.016	0.086
1640	images/sec: 281.2 +/- 1.6 (jitter = 15.8)	6.830	0.023	0.113
1650	images/sec: 281.8 +/- 1.6 (jitter = 15.8)	6.850	0.027	0.086
1660	images/sec: 280.1 +/- 1.6 (jitter = 15.8)	6.873	0.035	0.086
1670	images/sec: 280.7 +/- 1.6 (jitter = 15.8)	6.734	0.016	0.062
1680	images/sec: 281.2 +/- 1.5 (jitter = 15.8)	6.819	0.020	0.113
1690	images/sec: 281.8 +/- 1.5 (jitter = 15.8)	6.811	0.027	0.094
1700	images/sec: 282.3 +/- 1.5 (jitter = 15.8)	7.025	0.020	0.047
1710	images/sec: 280.2 +/- 1.5 (jitter = 15.8)	6.954	0.023	0.062
1720	images/sec: 280.7 +/- 1.5 (jitter = 15.7)	6.890	0.016	0.066
1730	images/sec: 281.2 +/- 1.5 (jitter = 15.7)	6.867	0.023	0.066
1740	images/sec: 281.7 +/- 1.5 (jitter = 15.8)	7.010	0.020	0.094
1750	images/sec: 282.3 +/- 1.5 (jitter = 15.7)	6.930	0.020	0.086
1760	images/sec: 280.6 +/- 1.5 (jitter = 15.8)	6.855	0.039	0.074
1770	images/sec: 281.1 +/- 1.5 (jitter = 15.8)	6.634	0.047	0.125
1780	images/sec: 281.7 +/- 1.5 (jitter = 15.8)	6.602	0.062	0.121
1790	images/sec: 282.2 +/- 1.5 (jitter = 15.8)	6.883	0.031	0.094
1800	images/sec: 282.7 +/- 1.5 (jitter = 15.7)	7.056	0.023	0.074
1810	images/sec: 281.4 +/- 1.5 (jitter = 15.8)	6.847	0.023	0.113
1820	images/sec: 281.9 +/- 1.5 (jitter = 15.8)	6.810	0.012	0.078
1830	images/sec: 282.4 +/- 1.5 (jitter = 15.8)	6.688	0.039	0.121
1840	images/sec: 282.9 +/- 1.5 (jitter = 15.8)	6.673	0.027	0.098
1850	images/sec: 283.3 +/- 1.5 (jitter = 15.8)	6.844	0.020	0.074
1860	images/sec: 282.3 +/- 1.5 (jitter = 15.8)	6.834	0.023	0.078
1870	images/sec: 282.8 +/- 1.5 (jitter = 15.8)	6.742	0.023	0.102
1880	images/sec: 283.3 +/- 1.5 (jitter = 15.8)	6.700	0.035	0.109
1890	images/sec: 283.8 +/- 1.5 (jitter = 15.8)	6.627	0.031	0.098
1900	images/sec: 284.2 +/- 1.4 (jitter = 15.8)	6.931	0.031	0.066
1910	images/sec: 282.7 +/- 1.5 (jitter = 15.8)	6.657	0.055	0.113
1920	images/sec: 283.2 +/- 1.4 (jitter = 15.9)	6.692	0.031	0.109
1930	images/sec: 283.7 +/- 1.4 (jitter = 15.9)	6.744	0.047	0.129
1940	images/sec: 284.1 +/- 1.4 (jitter = 16.0)	6.707	0.043	0.090
1950	images/sec: 284.6 +/- 1.4 (jitter = 15.9)	6.716	0.043	0.090
1960	images/sec: 283.6 +/- 1.4 (jitter = 15.9)	6.803	0.016	0.094
1970	images/sec: 284.0 +/- 1.4 (jitter = 15.9)	6.720	0.039	0.066
1980	images/sec: 284.5 +/- 1.4 (jitter = 15.9)	6.708	0.031	0.105
1990	images/sec: 284.9 +/- 1.4 (jitter = 16.0)	6.600	0.039	0.113
2000	images/sec: 285.4 +/- 1.4 (jitter = 16.0)	6.659	0.027	0.109
----------------------------------------------------------------
total images/sec: 285.33
----------------------------------------------------------------
