TensorFlow:  1.5
Model:       resnet50
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             64 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 569.3 +/- 0.0 (jitter = 0.0)	9.262	0.000	0.000
10	images/sec: 84.2 +/- 53.0 (jitter = 19.0)	8.800	0.000	0.008
20	images/sec: 146.7 +/- 27.9 (jitter = 21.7)	8.588	0.000	0.008
30	images/sec: 194.9 +/- 19.0 (jitter = 22.4)	8.239	0.000	0.008
40	images/sec: 233.1 +/- 14.5 (jitter = 22.1)	8.519	0.000	0.008
50	images/sec: 264.1 +/- 11.8 (jitter = 18.8)	8.113	0.000	0.008
60	images/sec: 289.7 +/- 9.9 (jitter = 22.5)	8.025	0.000	0.008
70	images/sec: 312.0 +/- 8.6 (jitter = 21.5)	7.886	0.000	0.000
80	images/sec: 330.4 +/- 7.6 (jitter = 23.3)	7.932	0.000	0.000
90	images/sec: 346.8 +/- 6.9 (jitter = 25.8)	7.865	0.000	0.000
100	images/sec: 360.7 +/- 6.2 (jitter = 24.6)	7.946	0.000	0.000
110	images/sec: 254.9 +/- 7.6 (jitter = 26.0)	7.860	0.008	0.016
120	images/sec: 267.3 +/- 7.0 (jitter = 25.1)	7.865	0.000	0.000
130	images/sec: 278.6 +/- 6.5 (jitter = 25.0)	7.814	0.000	0.008
140	images/sec: 289.3 +/- 6.0 (jitter = 25.1)	7.921	0.000	0.031
150	images/sec: 298.8 +/- 5.7 (jitter = 24.7)	7.814	0.000	0.016
160	images/sec: 308.2 +/- 5.4 (jitter = 24.1)	7.839	0.000	0.008
170	images/sec: 316.6 +/- 5.1 (jitter = 24.7)	7.816	0.008	0.008
180	images/sec: 324.6 +/- 4.9 (jitter = 24.7)	7.875	0.000	0.000
190	images/sec: 332.3 +/- 4.6 (jitter = 25.7)	7.775	0.000	0.023
200	images/sec: 339.5 +/- 4.4 (jitter = 24.7)	7.797	0.008	0.016
210	images/sec: 291.7 +/- 5.0 (jitter = 24.4)	7.817	0.000	0.016
220	images/sec: 298.1 +/- 4.8 (jitter = 25.5)	7.789	0.000	0.008
230	images/sec: 304.3 +/- 4.6 (jitter = 25.4)	7.838	0.000	0.016
240	images/sec: 310.4 +/- 4.4 (jitter = 25.6)	7.888	0.000	0.016
250	images/sec: 316.0 +/- 4.3 (jitter = 26.6)	7.835	0.000	0.008
260	images/sec: 321.3 +/- 4.2 (jitter = 25.3)	7.792	0.008	0.008
270	images/sec: 326.6 +/- 4.0 (jitter = 26.0)	7.834	0.008	0.008
280	images/sec: 331.5 +/- 3.9 (jitter = 25.8)	7.805	0.008	0.008
290	images/sec: 336.2 +/- 3.8 (jitter = 25.9)	7.794	0.000	0.008
300	images/sec: 340.7 +/- 3.6 (jitter = 26.9)	7.744	0.000	0.008
310	images/sec: 308.8 +/- 4.0 (jitter = 26.4)	7.773	0.000	0.000
320	images/sec: 313.2 +/- 3.9 (jitter = 26.6)	7.758	0.000	0.000
330	images/sec: 317.5 +/- 3.7 (jitter = 25.6)	7.719	0.000	0.031
340	images/sec: 321.6 +/- 3.6 (jitter = 25.6)	7.785	0.000	0.000
350	images/sec: 325.7 +/- 3.5 (jitter = 25.6)	7.779	0.000	0.000
360	images/sec: 329.5 +/- 3.4 (jitter = 25.4)	7.710	0.000	0.008
370	images/sec: 333.2 +/- 3.4 (jitter = 26.2)	7.752	0.000	0.008
380	images/sec: 336.8 +/- 3.3 (jitter = 26.9)	7.685	0.008	0.008
390	images/sec: 340.3 +/- 3.2 (jitter = 26.8)	7.719	0.000	0.008
400	images/sec: 313.1 +/- 3.4 (jitter = 27.1)	7.759	0.000	0.023
410	images/sec: 316.5 +/- 3.3 (jitter = 27.3)	7.672	0.016	0.031
420	images/sec: 319.6 +/- 3.3 (jitter = 27.5)	7.818	0.000	0.000
430	images/sec: 322.7 +/- 3.2 (jitter = 27.6)	7.603	0.016	0.039
440	images/sec: 325.8 +/- 3.2 (jitter = 27.7)	7.673	0.000	0.008
450	images/sec: 329.0 +/- 3.1 (jitter = 27.9)	7.699	0.000	0.008
460	images/sec: 332.0 +/- 3.0 (jitter = 27.7)	7.791	0.000	0.039
470	images/sec: 334.9 +/- 3.0 (jitter = 27.8)	7.657	0.000	0.008
480	images/sec: 337.8 +/- 2.9 (jitter = 27.7)	7.754	0.000	0.023
490	images/sec: 340.7 +/- 2.9 (jitter = 27.5)	7.685	0.000	0.000
500	images/sec: 316.9 +/- 3.0 (jitter = 27.7)	7.803	0.008	0.016
510	images/sec: 319.5 +/- 3.0 (jitter = 27.9)	7.669	0.000	0.008
520	images/sec: 322.3 +/- 2.9 (jitter = 27.8)	7.561	0.008	0.016
530	images/sec: 325.0 +/- 2.9 (jitter = 27.6)	7.733	0.000	0.016
