TensorFlow:  1.5
Model:       inception3
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  256 global
             128 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 261.1 +/- 0.0 (jitter = 0.0)	7.407	0.000	0.004
10	images/sec: 256.9 +/- 3.7 (jitter = 3.2)	7.397	0.004	0.008
20	images/sec: 251.3 +/- 3.7 (jitter = 9.7)	7.374	0.004	0.012
30	images/sec: 253.3 +/- 2.6 (jitter = 9.1)	7.445	0.000	0.012
40	images/sec: 253.9 +/- 2.1 (jitter = 8.5)	7.380	0.000	0.004
50	images/sec: 202.8 +/- 5.0 (jitter = 8.6)	7.376	0.000	0.008
60	images/sec: 209.8 +/- 4.2 (jitter = 10.0)	7.362	0.000	0.008
70	images/sec: 215.7 +/- 3.7 (jitter = 9.4)	7.401	0.004	0.004
80	images/sec: 219.6 +/- 3.2 (jitter = 9.5)	7.429	0.000	0.000
90	images/sec: 221.9 +/- 3.0 (jitter = 11.2)	7.405	0.000	0.004
100	images/sec: 203.7 +/- 3.5 (jitter = 12.0)	7.376	0.000	0.004
110	images/sec: 207.5 +/- 3.2 (jitter = 12.0)	7.369	0.000	0.000
120	images/sec: 210.9 +/- 3.0 (jitter = 11.5)	7.437	0.000	0.008
130	images/sec: 213.8 +/- 2.8 (jitter = 11.3)	7.369	0.000	0.004
140	images/sec: 216.2 +/- 2.6 (jitter = 11.6)	7.393	0.004	0.016
150	images/sec: 204.0 +/- 2.9 (jitter = 11.9)	7.409	0.004	0.008
160	images/sec: 206.5 +/- 2.7 (jitter = 12.2)	7.391	0.000	0.004
170	images/sec: 208.7 +/- 2.5 (jitter = 11.9)	7.357	0.000	0.004
180	images/sec: 210.8 +/- 2.4 (jitter = 11.9)	7.386	0.004	0.008
190	images/sec: 212.7 +/- 2.3 (jitter = 11.6)	7.390	0.000	0.004
200	images/sec: 203.2 +/- 2.5 (jitter = 12.0)	7.356	0.000	0.004
210	images/sec: 205.1 +/- 2.3 (jitter = 12.0)	7.393	0.000	0.008
220	images/sec: 207.0 +/- 2.3 (jitter = 12.2)	7.362	0.000	0.008
230	images/sec: 208.6 +/- 2.2 (jitter = 12.0)	7.357	0.000	0.008
240	images/sec: 210.1 +/- 2.1 (jitter = 11.9)	7.373	0.000	0.008
250	images/sec: 203.9 +/- 2.2 (jitter = 11.6)	7.350	0.004	0.008
260	images/sec: 205.6 +/- 2.1 (jitter = 11.6)	7.343	0.000	0.008
270	images/sec: 207.2 +/- 2.0 (jitter = 10.9)	7.379	0.000	0.000
280	images/sec: 208.5 +/- 2.0 (jitter = 10.9)	7.383	0.000	0.000
290	images/sec: 210.0 +/- 1.9 (jitter = 10.8)	7.349	0.000	0.008
