TensorFlow:  1.5
Model:       vgg16
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             64 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 359.9 +/- 0.0 (jitter = 0.0)	7.255	0.000	0.000
10	images/sec: 83.9 +/- 33.3 (jitter = 8.7)	7.255	0.000	0.016
20	images/sec: 134.9 +/- 17.9 (jitter = 5.3)	7.255	0.008	0.016
30	images/sec: 169.2 +/- 12.4 (jitter = 6.6)	7.255	0.000	0.016
40	images/sec: 193.9 +/- 9.7 (jitter = 4.8)	7.255	0.008	0.023
50	images/sec: 212.4 +/- 8.0 (jitter = 5.4)	7.255	0.000	0.000
60	images/sec: 226.7 +/- 6.8 (jitter = 6.1)	7.255	0.000	0.008
70	images/sec: 238.3 +/- 6.0 (jitter = 5.5)	7.255	0.008	0.008
80	images/sec: 247.7 +/- 5.4 (jitter = 6.8)	7.255	0.000	0.000
90	images/sec: 255.7 +/- 4.9 (jitter = 6.6)	7.255	0.000	0.000
100	images/sec: 263.3 +/- 4.5 (jitter = 6.3)	7.255	0.000	0.008
110	images/sec: 223.1 +/- 5.1 (jitter = 6.0)	7.255	0.000	0.000
120	images/sec: 230.3 +/- 4.7 (jitter = 6.4)	7.255	0.000	0.000
130	images/sec: 236.3 +/- 4.4 (jitter = 6.5)	7.255	0.000	0.008
140	images/sec: 241.6 +/- 4.1 (jitter = 6.5)	7.255	0.000	0.008
150	images/sec: 247.1 +/- 3.9 (jitter = 6.5)	7.255	0.000	0.008
160	images/sec: 251.8 +/- 3.6 (jitter = 6.5)	7.255	0.000	0.008
170	images/sec: 255.8 +/- 3.5 (jitter = 6.7)	7.255	0.000	0.000
180	images/sec: 259.4 +/- 3.3 (jitter = 6.8)	7.255	0.000	0.008
190	images/sec: 263.1 +/- 3.1 (jitter = 6.6)	7.255	0.000	0.000
200	images/sec: 266.2 +/- 3.0 (jitter = 6.7)	7.255	0.008	0.008
210	images/sec: 240.2 +/- 3.4 (jitter = 6.8)	7.255	0.000	0.008
220	images/sec: 243.5 +/- 3.2 (jitter = 6.9)	7.255	0.000	0.000
230	images/sec: 246.9 +/- 3.1 (jitter = 6.9)	7.255	0.000	0.008
240	images/sec: 249.8 +/- 3.0 (jitter = 7.0)	7.255	0.000	0.000
250	images/sec: 252.5 +/- 2.9 (jitter = 7.0)	7.255	0.008	0.016
260	images/sec: 255.4 +/- 2.8 (jitter = 7.1)	7.255	0.000	0.000
270	images/sec: 257.8 +/- 2.7 (jitter = 7.0)	7.255	0.008	0.008
280	images/sec: 260.3 +/- 2.6 (jitter = 6.9)	7.255	0.000	0.000
290	images/sec: 262.8 +/- 2.5 (jitter = 7.0)	7.255	0.008	0.008
300	images/sec: 264.8 +/- 2.5 (jitter = 7.0)	7.255	0.000	0.000
310	images/sec: 243.9 +/- 2.6 (jitter = 7.1)	7.255	0.000	0.016
320	images/sec: 246.2 +/- 2.6 (jitter = 7.0)	7.255	0.008	0.008
330	images/sec: 248.3 +/- 2.5 (jitter = 7.0)	7.255	0.000	0.000
340	images/sec: 250.3 +/- 2.4 (jitter = 7.0)	7.255	0.000	0.008
350	images/sec: 252.3 +/- 2.4 (jitter = 6.9)	7.255	0.000	0.000
360	images/sec: 254.3 +/- 2.3 (jitter = 6.8)	7.255	0.000	0.016
370	images/sec: 256.2 +/- 2.3 (jitter = 6.9)	7.255	0.000	0.000
380	images/sec: 258.1 +/- 2.2 (jitter = 6.7)	7.255	0.000	0.000
390	images/sec: 259.5 +/- 2.2 (jitter = 6.9)	7.255	0.008	0.016
400	images/sec: 239.8 +/- 2.3 (jitter = 6.9)	7.255	0.000	0.000
410	images/sec: 241.3 +/- 2.3 (jitter = 7.0)	7.255	0.000	0.008
420	images/sec: 243.2 +/- 2.2 (jitter = 7.0)	7.255	0.000	0.000
430	images/sec: 244.8 +/- 2.2 (jitter = 6.9)	7.255	0.000	0.000
440	images/sec: 246.4 +/- 2.1 (jitter = 6.9)	7.255	0.000	0.000
450	images/sec: 247.9 +/- 2.1 (jitter = 7.0)	7.255	0.000	0.008
460	images/sec: 249.2 +/- 2.1 (jitter = 7.0)	7.255	0.000	0.008
470	images/sec: 250.5 +/- 2.1 (jitter = 7.0)	7.255	0.000	0.008
480	images/sec: 251.9 +/- 2.0 (jitter = 7.0)	7.255	0.000	0.031
490	images/sec: 253.2 +/- 2.0 (jitter = 6.9)	7.255	0.016	0.016
500	images/sec: 241.9 +/- 2.1 (jitter = 7.0)	7.255	0.000	0.000
510	images/sec: 243.5 +/- 2.0 (jitter = 6.9)	7.255	0.000	0.000
520	images/sec: 245.0 +/- 2.0 (jitter = 7.0)	7.255	0.000	0.000
530	images/sec: 246.1 +/- 2.0 (jitter = 7.1)	7.255	0.008	0.039
540	images/sec: 247.3 +/- 2.0 (jitter = 7.2)	7.255	0.000	0.008
550	images/sec: 248.6 +/- 1.9 (jitter = 7.2)	7.255	0.000	0.000
560	images/sec: 249.7 +/- 1.9 (jitter = 7.1)	7.255	0.000	0.000
570	images/sec: 251.0 +/- 1.9 (jitter = 7.1)	7.255	0.000	0.000
580	images/sec: 252.1 +/- 1.9 (jitter = 7.1)	7.255	0.000	0.008
590	images/sec: 253.3 +/- 1.8 (jitter = 7.2)	7.255	0.000	0.000
600	images/sec: 243.9 +/- 1.9 (jitter = 7.2)	7.255	0.000	0.000
610	images/sec: 245.2 +/- 1.9 (jitter = 7.3)	7.255	0.000	0.008
620	images/sec: 246.3 +/- 1.8 (jitter = 7.2)	7.255	0.000	0.000
630	images/sec: 247.4 +/- 1.8 (jitter = 7.3)	7.255	0.000	0.008
