TensorFlow:  1.5
Model:       alexnet
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  256 global
             128 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 2951.9 +/- 0.0 (jitter = 0.0)	7.201	0.000	0.000
10	images/sec: 2582.9 +/- 107.8 (jitter = 230.4)	7.204	0.000	0.000
20	images/sec: 2560.3 +/- 68.6 (jitter = 287.8)	7.202	0.000	0.012
30	images/sec: 2488.7 +/- 55.5 (jitter = 256.5)	7.200	0.000	0.008
40	images/sec: 2420.5 +/- 60.0 (jitter = 296.1)	7.201	0.000	0.004
50	images/sec: 762.7 +/- 71.8 (jitter = 276.4)	7.200	0.000	0.000
60	images/sec: 864.8 +/- 60.7 (jitter = 227.5)	7.201	0.000	0.008
70	images/sec: 949.0 +/- 56.3 (jitter = 256.1)	7.199	0.000	0.000
80	images/sec: 1030.6 +/- 50.1 (jitter = 242.4)	7.201	0.000	0.004
90	images/sec: 1103.2 +/- 46.1 (jitter = 234.2)	7.197	0.004	0.004
100	images/sec: 719.2 +/- 48.8 (jitter = 227.5)	7.197	0.000	0.004
110	images/sec: 768.2 +/- 45.8 (jitter = 242.4)	7.196	0.004	0.012
120	images/sec: 815.1 +/- 42.5 (jitter = 233.0)	7.196	0.000	0.000
130	images/sec: 859.6 +/- 40.2 (jitter = 243.4)	7.198	0.000	0.000
140	images/sec: 902.8 +/- 37.5 (jitter = 224.2)	7.200	0.004	0.004
150	images/sec: 712.4 +/- 38.8 (jitter = 234.7)	7.201	0.004	0.004
160	images/sec: 745.6 +/- 36.6 (jitter = 226.9)	7.200	0.004	0.004
170	images/sec: 778.5 +/- 34.9 (jitter = 234.7)	7.200	0.000	0.004
180	images/sec: 809.9 +/- 33.1 (jitter = 216.1)	7.202	0.000	0.004
190	images/sec: 840.7 +/- 32.0 (jitter = 220.3)	7.198	0.004	0.004
200	images/sec: 674.8 +/- 33.0 (jitter = 215.8)	7.202	0.000	0.008
210	images/sec: 699.3 +/- 31.5 (jitter = 214.0)	7.195	0.000	0.000
220	images/sec: 723.2 +/- 30.4 (jitter = 216.7)	7.199	0.000	0.000
230	images/sec: 746.3 +/- 29.2 (jitter = 213.5)	7.196	0.008	0.016
240	images/sec: 768.8 +/- 28.1 (jitter = 215.3)	7.201	0.000	0.004
250	images/sec: 666.2 +/- 28.9 (jitter = 212.0)	7.199	0.000	0.000
260	images/sec: 685.0 +/- 28.3 (jitter = 210.4)	7.200	0.004	0.008
270	images/sec: 703.1 +/- 27.9 (jitter = 213.9)	7.200	0.000	0.000
280	images/sec: 720.3 +/- 27.5 (jitter = 216.5)	7.201	0.000	0.000
290	images/sec: 738.4 +/- 26.7 (jitter = 217.0)	7.197	0.000	0.004
300	images/sec: 678.2 +/- 27.1 (jitter = 223.8)	7.197	0.000	0.004
310	images/sec: 694.6 +/- 26.4 (jitter = 220.4)	7.193	0.008	0.012
320	images/sec: 710.8 +/- 25.7 (jitter = 225.8)	7.199	0.000	0.004
330	images/sec: 726.8 +/- 24.9 (jitter = 223.1)	7.196	0.012	0.016
340	images/sec: 657.1 +/- 25.5 (jitter = 224.7)	7.199	0.000	0.000
350	images/sec: 671.1 +/- 24.8 (jitter = 220.5)	7.200	0.000	0.012
360	images/sec: 684.9 +/- 24.2 (jitter = 218.6)	7.201	0.000	0.000
370	images/sec: 698.7 +/- 23.7 (jitter = 223.0)	7.198	0.000	0.000
380	images/sec: 711.3 +/- 23.7 (jitter = 223.3)	7.199	0.000	0.004
390	images/sec: 654.6 +/- 23.9 (jitter = 222.3)	7.197	0.004	0.008
400	images/sec: 666.9 +/- 23.4 (jitter = 225.0)	7.198	0.000	0.004
410	images/sec: 679.0 +/- 23.0 (jitter = 225.3)	7.200	0.004	0.008
420	images/sec: 690.9 +/- 22.5 (jitter = 224.4)	7.200	0.000	0.000
430	images/sec: 702.8 +/- 22.1 (jitter = 225.1)	7.196	0.004	0.016
440	images/sec: 650.1 +/- 23.0 (jitter = 224.1)	7.196	0.000	0.008
450	images/sec: 660.8 +/- 22.6 (jitter = 230.8)	7.197	0.000	0.004
460	images/sec: 671.7 +/- 22.2 (jitter = 227.3)	7.200	0.000	0.000
470	images/sec: 682.4 +/- 21.8 (jitter = 229.4)	7.198	0.000	0.000
480	images/sec: 693.1 +/- 21.5 (jitter = 225.6)	7.199	0.000	0.004
490	images/sec: 657.9 +/- 21.7 (jitter = 226.7)	7.197	0.000	0.000
500	images/sec: 667.7 +/- 21.4 (jitter = 227.8)	7.199	0.004	0.004
510	images/sec: 677.4 +/- 21.0 (jitter = 224.0)	7.201	0.000	0.000
520	images/sec: 687.2 +/- 20.6 (jitter = 227.3)	7.197	0.000	0.000
530	images/sec: 696.7 +/- 20.3 (jitter = 226.7)	7.199	0.000	0.004
540	images/sec: 658.8 +/- 20.5 (jitter = 226.9)	7.198	0.000	0.004
550	images/sec: 667.7 +/- 20.1 (jitter = 219.8)	7.200	0.000	0.004
560	images/sec: 676.6 +/- 19.8 (jitter = 216.6)	7.199	0.000	0.000
570	images/sec: 685.4 +/- 19.5 (jitter = 215.2)	7.198	0.000	0.004
580	images/sec: 694.1 +/- 19.2 (jitter = 215.2)	7.200	0.000	0.000
590	images/sec: 656.5 +/- 19.4 (jitter = 215.2)	7.201	0.000	0.004
600	images/sec: 664.7 +/- 19.1 (jitter = 212.8)	7.201	0.000	0.008
610	images/sec: 672.8 +/- 18.8 (jitter = 211.4)	7.198	0.004	0.008
620	images/sec: 680.8 +/- 18.5 (jitter = 209.0)	7.197	0.000	0.000
630	images/sec: 688.9 +/- 18.3 (jitter = 211.1)	7.200	0.000	0.012
640	images/sec: 660.9 +/- 18.5 (jitter = 210.8)	7.198	0.000	0.004
650	images/sec: 668.4 +/- 18.2 (jitter = 209.2)	7.199	0.000	0.000
660	images/sec: 675.9 +/- 18.0 (jitter = 208.0)	7.198	0.000	0.000
670	images/sec: 683.3 +/- 17.7 (jitter = 206.8)	7.198	0.000	0.000
680	images/sec: 690.4 +/- 17.6 (jitter = 207.1)	7.196	0.000	0.016
690	images/sec: 665.9 +/- 17.8 (jitter = 207.1)	7.199	0.004	0.016
700	images/sec: 672.9 +/- 17.6 (jitter = 204.9)	7.197	0.000	0.012
710	images/sec: 679.4 +/- 17.5 (jitter = 206.0)	7.199	0.004	0.004
720	images/sec: 686.4 +/- 17.3 (jitter = 204.7)	7.200	0.000	0.000
730	images/sec: 693.4 +/- 17.1 (jitter = 203.5)	7.201	0.004	0.008
740	images/sec: 667.5 +/- 17.2 (jitter = 206.2)	7.200	0.000	0.004
750	images/sec: 674.0 +/- 17.0 (jitter = 207.5)	7.202	0.000	0.004
