TensorFlow:  1.5
Model:       alexnet
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             64 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
700	images/sec: 520.3 +/- 9.6 (jitter = 111.7)	7.198	0.000	0.000
710	images/sec: 525.7 +/- 9.5 (jitter = 112.4)	7.203	0.000	0.008
720	images/sec: 531.0 +/- 9.4 (jitter = 112.5)	7.200	0.000	0.000
730	images/sec: 536.2 +/- 9.3 (jitter = 113.6)	7.201	0.000	0.000
740	images/sec: 541.4 +/- 9.2 (jitter = 114.2)	7.199	0.000	0.008
750	images/sec: 546.7 +/- 9.1 (jitter = 114.9)	7.201	0.000	0.000
760	images/sec: 551.8 +/- 9.0 (jitter = 114.9)	7.195	0.000	0.016
770	images/sec: 556.9 +/- 8.9 (jitter = 115.4)	7.198	0.000	0.008
780	images/sec: 562.0 +/- 8.8 (jitter = 114.5)	7.199	0.000	0.000
790	images/sec: 519.1 +/- 9.3 (jitter = 116.9)	7.197	0.000	0.016
800	images/sec: 523.8 +/- 9.3 (jitter = 116.4)	7.198	0.000	0.008
810	images/sec: 528.5 +/- 9.2 (jitter = 115.7)	7.198	0.000	0.000
820	images/sec: 533.2 +/- 9.1 (jitter = 116.0)	7.198	0.000	0.008
830	images/sec: 537.8 +/- 9.0 (jitter = 116.4)	7.198	0.000	0.008
840	images/sec: 542.3 +/- 8.9 (jitter = 116.2)	7.197	0.008	0.016
850	images/sec: 546.9 +/- 8.8 (jitter = 116.4)	7.197	0.000	0.000
860	images/sec: 551.5 +/- 8.7 (jitter = 116.0)	7.199	0.000	0.000
870	images/sec: 556.1 +/- 8.6 (jitter = 116.2)	7.196	0.000	0.008
880	images/sec: 560.6 +/- 8.5 (jitter = 115.4)	7.195	0.000	0.000
890	images/sec: 528.6 +/- 8.7 (jitter = 116.4)	7.193	0.000	0.000
900	images/sec: 532.8 +/- 8.6 (jitter = 116.8)	7.200	0.000	0.000
