TensorFlow:  1.5
Model:       resnet50
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  256 global
             128 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
700	images/sec: 377.8 +/- 3.6 (jitter = 27.4)	7.363	0.004	0.043
710	images/sec: 379.7 +/- 3.6 (jitter = 27.6)	7.385	0.004	0.027
720	images/sec: 381.5 +/- 3.5 (jitter = 27.7)	7.407	0.012	0.027
730	images/sec: 377.0 +/- 3.6 (jitter = 28.1)	7.409	0.004	0.027
740	images/sec: 377.7 +/- 3.6 (jitter = 28.2)	7.433	0.004	0.027
750	images/sec: 379.4 +/- 3.6 (jitter = 28.1)	7.465	0.008	0.035
760	images/sec: 381.4 +/- 3.5 (jitter = 28.0)	7.461	0.004	0.020
770	images/sec: 383.2 +/- 3.5 (jitter = 28.2)	7.326	0.000	0.023
780	images/sec: 376.7 +/- 3.5 (jitter = 28.1)	7.299	0.023	0.039
790	images/sec: 378.7 +/- 3.5 (jitter = 28.1)	7.286	0.008	0.035
800	images/sec: 380.5 +/- 3.4 (jitter = 27.8)	7.355	0.004	0.031
810	images/sec: 382.3 +/- 3.4 (jitter = 28.0)	7.380	0.008	0.031
820	images/sec: 384.1 +/- 3.4 (jitter = 28.2)	7.318	0.008	0.020
830	images/sec: 378.3 +/- 3.4 (jitter = 28.2)	7.238	0.008	0.039
840	images/sec: 380.0 +/- 3.3 (jitter = 28.2)	7.278	0.004	0.035
850	images/sec: 381.6 +/- 3.3 (jitter = 28.2)	7.312	0.012	0.043
860	images/sec: 383.2 +/- 3.3 (jitter = 28.5)	7.251	0.012	0.062
870	images/sec: 384.9 +/- 3.2 (jitter = 28.6)	7.387	0.004	0.035
880	images/sec: 378.4 +/- 3.3 (jitter = 28.5)	7.203	0.012	0.039
890	images/sec: 380.0 +/- 3.3 (jitter = 28.5)	7.235	0.004	0.031
900	images/sec: 381.6 +/- 3.3 (jitter = 28.4)	7.298	0.012	0.031
910	images/sec: 383.1 +/- 3.2 (jitter = 28.8)	7.253	0.008	0.035
920	images/sec: 384.7 +/- 3.2 (jitter = 28.7)	7.270	0.008	0.047
930	images/sec: 377.3 +/- 3.2 (jitter = 29.0)	7.221	0.004	0.047
940	images/sec: 378.9 +/- 3.2 (jitter = 28.9)	7.086	0.020	0.074
950	images/sec: 380.4 +/- 3.2 (jitter = 29.1)	7.158	0.016	0.051
960	images/sec: 381.9 +/- 3.1 (jitter = 29.0)	7.251	0.004	0.031
970	images/sec: 383.4 +/- 3.1 (jitter = 28.9)	7.164	0.027	0.070
980	images/sec: 377.0 +/- 3.1 (jitter = 28.9)	7.230	0.012	0.059
990	images/sec: 378.5 +/- 3.1 (jitter = 29.0)	7.306	0.023	0.051
1000	images/sec: 380.0 +/- 3.1 (jitter = 28.8)	7.090	0.031	0.074
1010	images/sec: 381.4 +/- 3.0 (jitter = 28.8)	7.042	0.031	0.078
1020	images/sec: 382.8 +/- 3.0 (jitter = 28.8)	7.140	0.004	0.031
1030	images/sec: 375.8 +/- 3.0 (jitter = 28.8)	7.168	0.004	0.051
1040	images/sec: 377.2 +/- 3.0 (jitter = 28.8)	7.081	0.012	0.074
1050	images/sec: 378.6 +/- 3.0 (jitter = 28.6)	7.178	0.004	0.070
1060	images/sec: 380.0 +/- 3.0 (jitter = 28.5)	7.135	0.012	0.062
1070	images/sec: 381.2 +/- 2.9 (jitter = 28.6)	7.039	0.012	0.066
1080	images/sec: 376.6 +/- 3.0 (jitter = 28.6)	7.149	0.004	0.035
1090	images/sec: 378.0 +/- 2.9 (jitter = 28.5)	7.218	0.004	0.051
1100	images/sec: 379.4 +/- 2.9 (jitter = 28.6)	7.194	0.008	0.031
1110	images/sec: 380.6 +/- 2.9 (jitter = 28.6)	7.208	0.004	0.047
1120	images/sec: 381.9 +/- 2.9 (jitter = 28.6)	7.209	0.008	0.047
1130	images/sec: 376.9 +/- 2.9 (jitter = 28.6)	7.099	0.016	0.047
1140	images/sec: 378.2 +/- 2.9 (jitter = 28.7)	7.074	0.016	0.051
1150	images/sec: 379.4 +/- 2.8 (jitter = 28.8)	7.186	0.016	0.047
1160	images/sec: 380.7 +/- 2.8 (jitter = 28.6)	7.159	0.012	0.039
1170	images/sec: 377.2 +/- 2.8 (jitter = 28.7)	7.086	0.016	0.062
1180	images/sec: 377.8 +/- 2.8 (jitter = 28.8)	7.121	0.008	0.066
1190	images/sec: 378.9 +/- 2.8 (jitter = 28.9)	7.094	0.039	0.070
1200	images/sec: 380.2 +/- 2.8 (jitter = 28.9)	7.023	0.023	0.066
1210	images/sec: 381.3 +/- 2.8 (jitter = 28.9)	7.030	0.027	0.078
1220	images/sec: 375.9 +/- 2.8 (jitter = 28.9)	7.130	0.023	0.055
1230	images/sec: 377.1 +/- 2.8 (jitter = 28.8)	7.024	0.012	0.055
1240	images/sec: 378.2 +/- 2.8 (jitter = 28.9)	7.067	0.016	0.078
1250	images/sec: 379.3 +/- 2.7 (jitter = 28.8)	7.117	0.008	0.062
1260	images/sec: 380.5 +/- 2.7 (jitter = 28.7)	7.013	0.012	0.055
1270	images/sec: 375.7 +/- 2.7 (jitter = 28.6)	7.080	0.020	0.051
1280	images/sec: 376.8 +/- 2.7 (jitter = 28.6)	7.052	0.023	0.066
1290	images/sec: 377.9 +/- 2.7 (jitter = 28.4)	7.149	0.012	0.074
1300	images/sec: 379.0 +/- 2.7 (jitter = 28.4)	7.115	0.012	0.062
1310	images/sec: 380.1 +/- 2.7 (jitter = 28.4)	7.207	0.012	0.039
1320	images/sec: 375.6 +/- 2.7 (jitter = 28.5)	7.055	0.020	0.051
1330	images/sec: 376.7 +/- 2.7 (jitter = 28.3)	6.925	0.008	0.047
1340	images/sec: 377.7 +/- 2.6 (jitter = 28.3)	6.935	0.020	0.086
1350	images/sec: 378.7 +/- 2.6 (jitter = 28.3)	7.067	0.008	0.051
1360	images/sec: 379.8 +/- 2.6 (jitter = 28.4)	6.981	0.012	0.066
1370	images/sec: 375.3 +/- 2.6 (jitter = 28.5)	7.078	0.016	0.062
1380	images/sec: 376.3 +/- 2.6 (jitter = 28.6)	6.964	0.035	0.094
1390	images/sec: 377.4 +/- 2.6 (jitter = 28.5)	7.029	0.023	0.055
1400	images/sec: 378.4 +/- 2.6 (jitter = 28.4)	6.983	0.023	0.090
1410	images/sec: 379.5 +/- 2.6 (jitter = 28.4)	7.058	0.008	0.055
1420	images/sec: 376.0 +/- 2.6 (jitter = 28.5)	7.143	0.023	0.059
1430	images/sec: 376.9 +/- 2.6 (jitter = 28.6)	7.136	0.008	0.043
1440	images/sec: 377.9 +/- 2.5 (jitter = 28.7)	7.048	0.016	0.062
1450	images/sec: 378.9 +/- 2.5 (jitter = 28.6)	7.004	0.008	0.051
1460	images/sec: 379.8 +/- 2.5 (jitter = 28.7)	6.923	0.008	0.043
1470	images/sec: 376.3 +/- 2.5 (jitter = 28.8)	6.896	0.031	0.086
1480	images/sec: 377.3 +/- 2.5 (jitter = 28.8)	6.867	0.012	0.074
1490	images/sec: 378.2 +/- 2.5 (jitter = 28.9)	6.967	0.012	0.066
1500	images/sec: 379.2 +/- 2.5 (jitter = 29.0)	7.017	0.016	0.047
1510	images/sec: 380.1 +/- 2.5 (jitter = 28.9)	6.905	0.035	0.105
1520	images/sec: 376.5 +/- 2.5 (jitter = 29.1)	7.006	0.020	0.078
1530	images/sec: 377.4 +/- 2.5 (jitter = 29.1)	7.052	0.023	0.070
1540	images/sec: 378.4 +/- 2.5 (jitter = 29.1)	6.820	0.023	0.105
1550	images/sec: 379.3 +/- 2.5 (jitter = 28.9)	6.897	0.020	0.062
1560	images/sec: 380.2 +/- 2.4 (jitter = 29.0)	7.062	0.012	0.047
1570	images/sec: 376.7 +/- 2.5 (jitter = 29.2)	6.919	0.035	0.090
1580	images/sec: 377.6 +/- 2.4 (jitter = 29.1)	6.856	0.027	0.078
1590	images/sec: 378.5 +/- 2.4 (jitter = 29.2)	6.939	0.012	0.070
1600	images/sec: 379.4 +/- 2.4 (jitter = 29.1)	6.998	0.027	0.105
1610	images/sec: 375.7 +/- 2.4 (jitter = 29.2)	6.938	0.027	0.070
1620	images/sec: 376.7 +/- 2.4 (jitter = 29.2)	7.009	0.020	0.062
1630	images/sec: 377.6 +/- 2.4 (jitter = 29.2)	6.957	0.023	0.082
1640	images/sec: 378.4 +/- 2.4 (jitter = 29.2)	6.846	0.031	0.098
1650	images/sec: 379.4 +/- 2.4 (jitter = 29.1)	6.966	0.016	0.066
1660	images/sec: 375.5 +/- 2.4 (jitter = 29.2)	6.908	0.031	0.074
1670	images/sec: 376.4 +/- 2.4 (jitter = 29.1)	6.921	0.020	0.078
1680	images/sec: 377.3 +/- 2.4 (jitter = 29.0)	6.806	0.023	0.086
1690	images/sec: 378.2 +/- 2.3 (jitter = 29.0)	6.815	0.023	0.074
1700	images/sec: 379.0 +/- 2.3 (jitter = 29.1)	7.009	0.016	0.062
1710	images/sec: 375.8 +/- 2.3 (jitter = 29.1)	6.920	0.012	0.070
1720	images/sec: 376.5 +/- 2.3 (jitter = 29.3)	6.989	0.012	0.094
1730	images/sec: 377.3 +/- 2.3 (jitter = 29.3)	6.823	0.027	0.059
1740	images/sec: 378.1 +/- 2.3 (jitter = 29.2)	6.980	0.012	0.055
1750	images/sec: 378.9 +/- 2.3 (jitter = 29.1)	6.814	0.031	0.094
1760	images/sec: 375.3 +/- 2.3 (jitter = 29.1)	6.903	0.020	0.066
1770	images/sec: 376.2 +/- 2.3 (jitter = 29.2)	6.625	0.016	0.113
1780	images/sec: 377.0 +/- 2.3 (jitter = 29.2)	6.697	0.035	0.098
1790	images/sec: 377.8 +/- 2.3 (jitter = 29.2)	6.861	0.027	0.098
1800	images/sec: 378.6 +/- 2.3 (jitter = 29.2)	6.943	0.012	0.086
1810	images/sec: 375.4 +/- 2.3 (jitter = 29.1)	6.940	0.020	0.070
1820	images/sec: 376.2 +/- 2.3 (jitter = 29.1)	6.756	0.043	0.102
1830	images/sec: 377.0 +/- 2.3 (jitter = 29.2)	6.855	0.020	0.078
1840	images/sec: 377.7 +/- 2.2 (jitter = 29.3)	6.720	0.027	0.094
1850	images/sec: 378.5 +/- 2.2 (jitter = 29.2)	6.723	0.031	0.105
1860	images/sec: 376.4 +/- 2.2 (jitter = 29.3)	6.791	0.016	0.086
1870	images/sec: 377.2 +/- 2.2 (jitter = 29.4)	6.772	0.027	0.121
1880	images/sec: 378.0 +/- 2.2 (jitter = 29.4)	6.689	0.035	0.121
1890	images/sec: 378.7 +/- 2.2 (jitter = 29.3)	6.637	0.043	0.129
1900	images/sec: 379.5 +/- 2.2 (jitter = 29.3)	6.810	0.027	0.082
1910	images/sec: 376.7 +/- 2.2 (jitter = 29.5)	6.711	0.047	0.082
1920	images/sec: 377.4 +/- 2.2 (jitter = 29.5)	6.635	0.020	0.125
1930	images/sec: 378.2 +/- 2.2 (jitter = 29.6)	6.856	0.039	0.105
1940	images/sec: 379.0 +/- 2.2 (jitter = 29.7)	6.790	0.047	0.109
1950	images/sec: 379.7 +/- 2.2 (jitter = 29.7)	6.704	0.043	0.102
1960	images/sec: 377.0 +/- 2.2 (jitter = 29.7)	6.754	0.031	0.109
1970	images/sec: 377.7 +/- 2.2 (jitter = 29.7)	6.780	0.035	0.090
1980	images/sec: 378.4 +/- 2.2 (jitter = 29.8)	6.712	0.020	0.109
1990	images/sec: 379.2 +/- 2.2 (jitter = 29.9)	6.561	0.059	0.137
2000	images/sec: 379.9 +/- 2.2 (jitter = 29.8)	6.614	0.031	0.098
----------------------------------------------------------------
total images/sec: 379.82
----------------------------------------------------------------
