TensorFlow:  1.5
Model:       resnet50
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  64 global
             64 per device
Devices:     ['/gpu:0']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 327.5 +/- 0.0 (jitter = 0.0)	8.659	0.000	0.000
10	images/sec: 330.0 +/- 0.5 (jitter = 1.7)	8.306	0.000	0.000
20	images/sec: 330.3 +/- 0.5 (jitter = 1.7)	8.013	0.000	0.000
30	images/sec: 329.8 +/- 0.5 (jitter = 2.1)	8.095	0.000	0.016
40	images/sec: 329.9 +/- 0.4 (jitter = 1.8)	8.059	0.000	0.016
50	images/sec: 329.6 +/- 0.4 (jitter = 2.2)	7.952	0.000	0.000
60	images/sec: 329.4 +/- 0.5 (jitter = 2.2)	7.914	0.000	0.000
70	images/sec: 329.4 +/- 0.4 (jitter = 2.2)	8.097	0.016	0.031
80	images/sec: 329.3 +/- 0.4 (jitter = 2.4)	7.801	0.016	0.016
90	images/sec: 329.3 +/- 0.4 (jitter = 2.3)	7.746	0.000	0.000
100	images/sec: 329.2 +/- 0.3 (jitter = 2.3)	7.918	0.000	0.000
110	images/sec: 329.2 +/- 0.3 (jitter = 2.3)	7.902	0.016	0.016
120	images/sec: 329.3 +/- 0.3 (jitter = 2.3)	7.858	0.000	0.000
130	images/sec: 329.4 +/- 0.3 (jitter = 2.3)	7.869	0.000	0.000
140	images/sec: 329.3 +/- 0.3 (jitter = 2.4)	7.864	0.000	0.016
150	images/sec: 329.4 +/- 0.3 (jitter = 2.3)	7.864	0.000	0.000
160	images/sec: 329.5 +/- 0.3 (jitter = 2.2)	7.816	0.000	0.016
170	images/sec: 329.3 +/- 0.3 (jitter = 2.4)	7.784	0.000	0.000
180	images/sec: 329.3 +/- 0.3 (jitter = 2.4)	7.841	0.000	0.000
190	images/sec: 319.6 +/- 1.5 (jitter = 2.4)	7.754	0.000	0.016
200	images/sec: 320.2 +/- 1.4 (jitter = 2.4)	7.843	0.000	0.000
210	images/sec: 313.0 +/- 1.9 (jitter = 2.4)	7.812	0.000	0.031
