TensorFlow:  1.5
Model:       inception3
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             128 per device
Devices:     ['/gpu:0']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 229.6 +/- 0.0 (jitter = 0.0)	7.488	0.000	0.000
10	images/sec: 225.2 +/- 1.2 (jitter = 2.6)	7.437	0.000	0.008
20	images/sec: 225.3 +/- 0.7 (jitter = 2.4)	7.454	0.000	0.000
30	images/sec: 225.3 +/- 0.5 (jitter = 1.8)	7.392	0.000	0.016
40	images/sec: 224.9 +/- 0.4 (jitter = 1.9)	7.368	0.000	0.000
50	images/sec: 225.0 +/- 0.3 (jitter = 1.7)	7.391	0.000	0.000
60	images/sec: 224.9 +/- 0.3 (jitter = 1.5)	7.427	0.000	0.000
70	images/sec: 224.9 +/- 0.3 (jitter = 1.6)	7.389	0.000	0.016
80	images/sec: 224.9 +/- 0.2 (jitter = 1.5)	7.421	0.000	0.008
90	images/sec: 224.8 +/- 0.2 (jitter = 1.6)	7.389	0.000	0.000
100	images/sec: 224.6 +/- 0.2 (jitter = 1.6)	7.413	0.000	0.016
110	images/sec: 224.6 +/- 0.2 (jitter = 1.6)	7.396	0.000	0.000
120	images/sec: 224.3 +/- 0.2 (jitter = 1.5)	7.415	0.000	0.016
130	images/sec: 223.6 +/- 0.4 (jitter = 1.6)	7.371	0.008	0.008
140	images/sec: 222.9 +/- 0.4 (jitter = 1.7)	7.339	0.008	0.016
150	images/sec: 221.4 +/- 0.7 (jitter = 2.0)	7.409	0.000	0.016
160	images/sec: 220.8 +/- 0.7 (jitter = 2.3)	7.392	0.008	0.008
170	images/sec: 220.3 +/- 0.7 (jitter = 2.9)	7.347	0.000	0.008
180	images/sec: 220.0 +/- 0.6 (jitter = 3.0)	7.387	0.000	0.000
190	images/sec: 219.3 +/- 0.6 (jitter = 3.6)	7.369	0.000	0.000
200	images/sec: 218.9 +/- 0.6 (jitter = 4.1)	7.388	0.000	0.000
210	images/sec: 217.4 +/- 0.8 (jitter = 4.6)	7.355	0.000	0.008
220	images/sec: 217.2 +/- 0.8 (jitter = 4.7)	7.410	0.000	0.000
230	images/sec: 216.9 +/- 0.8 (jitter = 5.1)	7.345	0.000	0.000
240	images/sec: 216.5 +/- 0.8 (jitter = 6.2)	7.416	0.008	0.016
250	images/sec: 216.0 +/- 0.8 (jitter = 6.7)	7.365	0.000	0.000
260	images/sec: 215.7 +/- 0.7 (jitter = 7.3)	7.383	0.000	0.000
270	images/sec: 215.4 +/- 0.7 (jitter = 8.3)	7.364	0.000	0.008
280	images/sec: 215.1 +/- 0.7 (jitter = 8.9)	7.351	0.000	0.016
290	images/sec: 214.9 +/- 0.7 (jitter = 9.2)	7.359	0.000	0.000
300	images/sec: 214.6 +/- 0.7 (jitter = 9.9)	7.322	0.000	0.000
310	images/sec: 214.5 +/- 0.7 (jitter = 10.0)	7.355	0.000	0.000
320	images/sec: 214.3 +/- 0.7 (jitter = 11.0)	7.382	0.000	0.008
330	images/sec: 214.1 +/- 0.6 (jitter = 11.0)	7.352	0.000	0.008
340	images/sec: 213.8 +/- 0.6 (jitter = 11.2)	7.377	0.000	0.000
350	images/sec: 213.7 +/- 0.6 (jitter = 11.3)	7.386	0.000	0.000
360	images/sec: 213.6 +/- 0.6 (jitter = 11.4)	7.363	0.000	0.000
370	images/sec: 213.4 +/- 0.6 (jitter = 11.6)	7.387	0.000	0.016
380	images/sec: 213.3 +/- 0.6 (jitter = 11.6)	7.351	0.000	0.000
390	images/sec: 213.2 +/- 0.6 (jitter = 11.6)	7.351	0.000	0.008
400	images/sec: 213.1 +/- 0.6 (jitter = 11.3)	7.369	0.000	0.000
410	images/sec: 213.0 +/- 0.5 (jitter = 11.4)	7.380	0.000	0.008
420	images/sec: 212.9 +/- 0.5 (jitter = 11.0)	7.391	0.000	0.008
430	images/sec: 212.8 +/- 0.5 (jitter = 11.0)	7.361	0.000	0.008
440	images/sec: 212.7 +/- 0.5 (jitter = 10.8)	7.375	0.000	0.008
450	images/sec: 212.7 +/- 0.5 (jitter = 10.5)	7.367	0.000	0.000
460	images/sec: 212.5 +/- 0.5 (jitter = 10.1)	7.347	0.000	0.000
470	images/sec: 212.3 +/- 0.5 (jitter = 10.4)	7.355	0.000	0.008
480	images/sec: 211.9 +/- 0.5 (jitter = 10.3)	7.358	0.000	0.000
490	images/sec: 211.9 +/- 0.5 (jitter = 10.2)	7.379	0.000	0.000
500	images/sec: 211.8 +/- 0.5 (jitter = 10.0)	7.341	0.000	0.008
510	images/sec: 211.7 +/- 0.5 (jitter = 9.9)	7.341	0.008	0.008
520	images/sec: 211.7 +/- 0.5 (jitter = 9.8)	7.332	0.000	0.000
530	images/sec: 211.6 +/- 0.5 (jitter = 9.7)	7.377	0.000	0.008
540	images/sec: 211.6 +/- 0.5 (jitter = 9.6)	7.307	0.000	0.000
550	images/sec: 211.5 +/- 0.5 (jitter = 9.4)	7.361	0.000	0.008
560	images/sec: 211.5 +/- 0.5 (jitter = 9.0)	7.380	0.000	0.008
570	images/sec: 211.4 +/- 0.5 (jitter = 9.0)	7.340	0.000	0.000
580	images/sec: 211.2 +/- 0.5 (jitter = 9.0)	7.348	0.000	0.008
590	images/sec: 211.2 +/- 0.5 (jitter = 9.0)	7.360	0.000	0.016
600	images/sec: 211.1 +/- 0.5 (jitter = 9.0)	7.331	0.000	0.008
610	images/sec: 211.1 +/- 0.4 (jitter = 8.9)	7.353	0.008	0.008
620	images/sec: 211.1 +/- 0.4 (jitter = 8.8)	7.315	0.000	0.008
630	images/sec: 211.1 +/- 0.4 (jitter = 8.6)	7.355	0.000	0.008
640	images/sec: 211.0 +/- 0.4 (jitter = 8.5)	7.322	0.000	0.000
650	images/sec: 210.9 +/- 0.4 (jitter = 8.5)	7.309	0.000	0.016
660	images/sec: 210.5 +/- 0.5 (jitter = 8.4)	7.341	0.008	0.023
670	images/sec: 210.4 +/- 0.5 (jitter = 8.4)	7.317	0.000	0.008
680	images/sec: 210.5 +/- 0.4 (jitter = 8.3)	7.350	0.000	0.008
690	images/sec: 210.4 +/- 0.4 (jitter = 8.3)	7.354	0.000	0.000
700	images/sec: 210.4 +/- 0.4 (jitter = 8.2)	7.362	0.000	0.008
710	images/sec: 210.3 +/- 0.4 (jitter = 8.2)	7.363	0.000	0.008
720	images/sec: 210.3 +/- 0.4 (jitter = 8.2)	7.333	0.000	0.000
730	images/sec: 210.3 +/- 0.4 (jitter = 8.2)	7.344	0.000	0.000
740	images/sec: 210.2 +/- 0.4 (jitter = 8.1)	7.345	0.000	0.023
750	images/sec: 210.2 +/- 0.4 (jitter = 8.1)	7.327	0.000	0.008
760	images/sec: 210.2 +/- 0.4 (jitter = 8.1)	7.353	0.008	0.016
770	images/sec: 210.2 +/- 0.4 (jitter = 8.1)	7.359	0.000	0.000
780	images/sec: 210.2 +/- 0.4 (jitter = 8.0)	7.333	0.000	0.000
790	images/sec: 210.1 +/- 0.4 (jitter = 8.0)	7.396	0.000	0.000
800	images/sec: 210.1 +/- 0.4 (jitter = 8.0)	7.332	0.000	0.016
810	images/sec: 210.0 +/- 0.4 (jitter = 7.9)	7.369	0.000	0.000
820	images/sec: 209.9 +/- 0.4 (jitter = 7.9)	7.381	0.000	0.008
830	images/sec: 209.9 +/- 0.4 (jitter = 7.9)	7.388	0.000	0.000
840	images/sec: 209.9 +/- 0.4 (jitter = 8.0)	7.364	0.000	0.016
850	images/sec: 209.9 +/- 0.4 (jitter = 7.9)	7.360	0.000	0.000
860	images/sec: 209.8 +/- 0.4 (jitter = 8.0)	7.339	0.000	0.008
870	images/sec: 209.5 +/- 0.4 (jitter = 7.9)	7.328	0.000	0.000
880	images/sec: 209.6 +/- 0.4 (jitter = 7.9)	7.301	0.000	0.008
890	images/sec: 209.6 +/- 0.4 (jitter = 7.9)	7.359	0.000	0.000
900	images/sec: 209.5 +/- 0.4 (jitter = 7.9)	7.342	0.000	0.000
910	images/sec: 209.5 +/- 0.4 (jitter = 7.8)	7.368	0.008	0.008
920	images/sec: 209.5 +/- 0.4 (jitter = 7.8)	7.331	0.000	0.000
930	images/sec: 209.4 +/- 0.4 (jitter = 7.8)	7.379	0.000	0.000
940	images/sec: 209.4 +/- 0.4 (jitter = 7.7)	7.357	0.008	0.016
950	images/sec: 209.4 +/- 0.4 (jitter = 7.7)	7.359	0.000	0.008
960	images/sec: 209.4 +/- 0.4 (jitter = 7.7)	7.343	0.000	0.008
970	images/sec: 209.4 +/- 0.4 (jitter = 7.6)	7.350	0.008	0.016
980	images/sec: 209.3 +/- 0.4 (jitter = 7.6)	7.328	0.008	0.008
990	images/sec: 209.3 +/- 0.4 (jitter = 7.6)	7.309	0.000	0.000
1000	images/sec: 209.3 +/- 0.4 (jitter = 7.6)	7.324	0.000	0.000
1010	images/sec: 209.3 +/- 0.4 (jitter = 7.6)	7.306	0.000	0.000
1020	images/sec: 209.2 +/- 0.4 (jitter = 7.6)	7.336	0.000	0.016
1030	images/sec: 209.2 +/- 0.3 (jitter = 7.6)	7.335	0.000	0.008
1040	images/sec: 209.2 +/- 0.3 (jitter = 7.5)	7.327	0.000	0.000
1050	images/sec: 209.0 +/- 0.4 (jitter = 7.6)	7.360	0.000	0.000
1060	images/sec: 209.1 +/- 0.4 (jitter = 7.5)	7.301	0.008	0.008
1070	images/sec: 209.0 +/- 0.4 (jitter = 7.6)	7.310	0.000	0.008
1080	images/sec: 208.9 +/- 0.4 (jitter = 7.6)	7.349	0.000	0.000
1090	images/sec: 208.9 +/- 0.4 (jitter = 7.7)	7.343	0.000	0.008
1100	images/sec: 208.9 +/- 0.3 (jitter = 7.7)	7.313	0.000	0.008
1110	images/sec: 208.9 +/- 0.3 (jitter = 7.7)	7.336	0.000	0.023
1120	images/sec: 208.8 +/- 0.4 (jitter = 7.7)	7.326	0.000	0.000
