TensorFlow:  1.5
Model:       inception3
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             128 per device
Devices:     ['/gpu:0']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 228.2 +/- 0.0 (jitter = 0.0)	7.421	0.000	0.000
10	images/sec: 226.9 +/- 0.4 (jitter = 1.7)	7.468	0.000	0.008
20	images/sec: 224.1 +/- 1.1 (jitter = 2.2)	7.456	0.008	0.008
30	images/sec: 223.4 +/- 0.9 (jitter = 3.0)	7.417	0.000	0.008
40	images/sec: 223.0 +/- 0.8 (jitter = 3.1)	7.382	0.000	0.000
50	images/sec: 222.8 +/- 0.8 (jitter = 3.4)	7.338	0.000	0.000
60	images/sec: 222.6 +/- 0.7 (jitter = 4.3)	7.388	0.000	0.000
70	images/sec: 222.7 +/- 0.7 (jitter = 4.2)	7.436	0.000	0.008
80	images/sec: 222.7 +/- 0.6 (jitter = 4.2)	7.385	0.000	0.000
90	images/sec: 222.5 +/- 0.6 (jitter = 4.5)	7.398	0.000	0.000
100	images/sec: 222.6 +/- 0.5 (jitter = 4.0)	7.392	0.000	0.000
110	images/sec: 222.7 +/- 0.5 (jitter = 3.8)	7.390	0.000	0.000
120	images/sec: 222.5 +/- 0.5 (jitter = 3.8)	7.375	0.000	0.008
130	images/sec: 222.5 +/- 0.5 (jitter = 3.9)	7.393	0.000	0.008
140	images/sec: 222.7 +/- 0.4 (jitter = 3.7)	7.382	0.000	0.000
150	images/sec: 222.6 +/- 0.4 (jitter = 3.9)	7.421	0.000	0.000
160	images/sec: 222.5 +/- 0.4 (jitter = 3.9)	7.394	0.000	0.000
170	images/sec: 222.6 +/- 0.4 (jitter = 3.8)	7.389	0.000	0.000
180	images/sec: 222.3 +/- 0.4 (jitter = 3.8)	7.380	0.000	0.000
190	images/sec: 222.4 +/- 0.4 (jitter = 3.8)	7.408	0.000	0.000
