TensorFlow:  1.5
Model:       alexnet
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  64 global
             64 per device
Devices:     ['/gpu:0']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 1211.4 +/- 0.0 (jitter = 0.0)	7.203	0.000	0.000
10	images/sec: 1095.9 +/- 89.2 (jitter = 123.1)	7.203	0.000	0.000
20	images/sec: 1113.4 +/- 54.5 (jitter = 195.8)	7.201	0.000	0.000
30	images/sec: 1081.4 +/- 40.2 (jitter = 201.2)	7.203	0.000	0.016
40	images/sec: 1095.5 +/- 31.7 (jitter = 179.8)	7.195	0.000	0.000
50	images/sec: 1098.9 +/- 26.3 (jitter = 159.7)	7.200	0.000	0.000
60	images/sec: 1118.8 +/- 26.3 (jitter = 159.0)	7.203	0.000	0.000
70	images/sec: 780.3 +/- 28.8 (jitter = 183.7)	7.200	0.000	0.000
80	images/sec: 809.9 +/- 25.6 (jitter = 161.7)	7.204	0.000	0.000
90	images/sec: 656.9 +/- 27.1 (jitter = 168.5)	7.199	0.000	0.000
100	images/sec: 685.2 +/- 25.5 (jitter = 168.5)	7.203	0.000	0.000
110	images/sec: 710.7 +/- 23.6 (jitter = 175.7)	7.201	0.000	0.000
120	images/sec: 729.6 +/- 22.7 (jitter = 187.1)	7.195	0.000	0.000
130	images/sec: 646.1 +/- 23.3 (jitter = 193.7)	7.193	0.000	0.016
140	images/sec: 667.6 +/- 22.5 (jitter = 208.7)	7.197	0.000	0.000
150	images/sec: 686.2 +/- 21.1 (jitter = 198.9)	7.196	0.000	0.000
160	images/sec: 661.4 +/- 21.1 (jitter = 197.1)	7.195	0.000	0.031
170	images/sec: 678.9 +/- 20.1 (jitter = 200.7)	7.198	0.000	0.000
180	images/sec: 696.0 +/- 19.3 (jitter = 200.7)	7.196	0.000	0.000
190	images/sec: 709.8 +/- 18.5 (jitter = 196.4)	7.196	0.000	0.000
200	images/sec: 719.0 +/- 18.1 (jitter = 201.3)	7.205	0.000	0.016
210	images/sec: 730.8 +/- 17.5 (jitter = 208.5)	7.200	0.000	0.016
220	images/sec: 742.8 +/- 16.9 (jitter = 196.4)	7.201	0.000	0.000
230	images/sec: 753.6 +/- 16.7 (jitter = 200.7)	7.200	0.016	0.016
240	images/sec: 764.1 +/- 16.2 (jitter = 203.8)	7.202	0.000	0.000
250	images/sec: 719.5 +/- 16.4 (jitter = 217.0)	7.196	0.000	0.000
260	images/sec: 730.5 +/- 16.0 (jitter = 218.8)	7.195	0.000	0.016
270	images/sec: 739.9 +/- 15.7 (jitter = 220.8)	7.194	0.000	0.000
280	images/sec: 749.3 +/- 15.3 (jitter = 221.0)	7.192	0.000	0.000
290	images/sec: 759.1 +/- 14.9 (jitter = 224.2)	7.200	0.000	0.000
300	images/sec: 768.1 +/- 14.7 (jitter = 224.7)	7.191	0.016	0.016
310	images/sec: 728.7 +/- 14.7 (jitter = 225.9)	7.201	0.000	0.000
320	images/sec: 736.3 +/- 14.5 (jitter = 227.6)	7.195	0.000	0.000
330	images/sec: 744.5 +/- 14.1 (jitter = 227.0)	7.197	0.000	0.000
340	images/sec: 753.6 +/- 13.8 (jitter = 221.9)	7.200	0.000	0.000
350	images/sec: 760.2 +/- 13.6 (jitter = 224.0)	7.197	0.000	0.000
360	images/sec: 767.7 +/- 13.3 (jitter = 220.5)	7.203	0.000	0.000
370	images/sec: 773.8 +/- 13.0 (jitter = 221.9)	7.199	0.000	0.016
380	images/sec: 780.4 +/- 12.7 (jitter = 220.0)	7.195	0.000	0.000
390	images/sec: 744.3 +/- 12.8 (jitter = 219.4)	7.201	0.000	0.016
400	images/sec: 752.1 +/- 12.6 (jitter = 220.4)	7.201	0.000	0.000
410	images/sec: 756.4 +/- 12.5 (jitter = 220.9)	7.201	0.000	0.000
420	images/sec: 763.2 +/- 12.3 (jitter = 218.2)	7.198	0.000	0.000
430	images/sec: 769.2 +/- 12.3 (jitter = 219.8)	7.205	0.000	0.000
440	images/sec: 774.4 +/- 12.0 (jitter = 219.2)	7.203	0.000	0.000
450	images/sec: 779.5 +/- 11.9 (jitter = 216.0)	7.205	0.000	0.000
460	images/sec: 783.6 +/- 11.7 (jitter = 220.6)	7.201	0.000	0.000
470	images/sec: 789.6 +/- 11.5 (jitter = 216.6)	7.200	0.000	0.000
480	images/sec: 794.9 +/- 11.3 (jitter = 214.4)	7.199	0.000	0.000
490	images/sec: 799.7 +/- 11.2 (jitter = 215.7)	7.207	0.000	0.000
500	images/sec: 803.5 +/- 11.1 (jitter = 214.4)	7.197	0.000	0.016
510	images/sec: 808.9 +/- 10.9 (jitter = 215.2)	7.197	0.000	0.000
520	images/sec: 813.7 +/- 10.8 (jitter = 213.3)	7.199	0.000	0.000
530	images/sec: 817.4 +/- 10.7 (jitter = 213.9)	7.200	0.000	0.000
540	images/sec: 821.2 +/- 10.6 (jitter = 216.3)	7.200	0.000	0.000
550	images/sec: 825.8 +/- 10.4 (jitter = 216.1)	7.197	0.000	0.000
560	images/sec: 828.4 +/- 10.4 (jitter = 214.1)	7.198	0.000	0.000
570	images/sec: 832.3 +/- 10.3 (jitter = 213.6)	7.201	0.000	0.000
580	images/sec: 836.8 +/- 10.2 (jitter = 213.7)	7.193	0.016	0.016
590	images/sec: 841.1 +/- 10.1 (jitter = 211.8)	7.201	0.000	0.000
600	images/sec: 845.1 +/- 9.9 (jitter = 209.2)	7.193	0.000	0.000
610	images/sec: 848.7 +/- 9.8 (jitter = 210.5)	7.203	0.000	0.000
620	images/sec: 822.1 +/- 9.9 (jitter = 209.4)	7.198	0.000	0.016
630	images/sec: 826.5 +/- 9.8 (jitter = 208.3)	7.195	0.000	0.000
640	images/sec: 830.4 +/- 9.6 (jitter = 205.0)	7.194	0.000	0.000
650	images/sec: 834.4 +/- 9.5 (jitter = 203.9)	7.200	0.000	0.016
660	images/sec: 836.6 +/- 9.4 (jitter = 203.6)	7.200	0.000	0.016
670	images/sec: 840.7 +/- 9.3 (jitter = 203.9)	7.200	0.000	0.000
680	images/sec: 844.6 +/- 9.2 (jitter = 203.8)	7.199	0.000	0.000
690	images/sec: 847.9 +/- 9.1 (jitter = 203.3)	7.198	0.000	0.000
700	images/sec: 851.5 +/- 9.1 (jitter = 203.6)	7.197	0.000	0.000
710	images/sec: 855.1 +/- 9.0 (jitter = 202.2)	7.200	0.000	0.000
720	images/sec: 858.3 +/- 8.9 (jitter = 203.1)	7.194	0.000	0.016
730	images/sec: 862.1 +/- 8.8 (jitter = 203.6)	7.191	0.000	0.031
740	images/sec: 865.3 +/- 8.7 (jitter = 204.6)	7.197	0.000	0.000
750	images/sec: 868.6 +/- 8.6 (jitter = 204.6)	7.194	0.000	0.016
760	images/sec: 848.3 +/- 8.7 (jitter = 205.7)	7.199	0.000	0.000
770	images/sec: 851.7 +/- 8.6 (jitter = 205.8)	7.200	0.000	0.000
780	images/sec: 829.4 +/- 8.6 (jitter = 207.2)	7.196	0.016	0.016
790	images/sec: 833.1 +/- 8.5 (jitter = 205.8)	7.197	0.000	0.000
800	images/sec: 835.8 +/- 8.5 (jitter = 204.8)	7.199	0.000	0.000
810	images/sec: 839.5 +/- 8.4 (jitter = 205.6)	7.191	0.000	0.031
820	images/sec: 843.0 +/- 8.3 (jitter = 204.8)	7.197	0.000	0.000
830	images/sec: 846.1 +/- 8.2 (jitter = 204.4)	7.197	0.000	0.000
840	images/sec: 849.0 +/- 8.1 (jitter = 203.2)	7.202	0.000	0.000
850	images/sec: 852.2 +/- 8.1 (jitter = 202.3)	7.197	0.000	0.000
860	images/sec: 854.7 +/- 8.0 (jitter = 202.3)	7.194	0.000	0.016
870	images/sec: 857.9 +/- 8.0 (jitter = 201.8)	7.202	0.000	0.016
880	images/sec: 861.0 +/- 7.9 (jitter = 201.9)	7.196	0.016	0.016
890	images/sec: 864.1 +/- 7.8 (jitter = 202.9)	7.191	0.000	0.000
900	images/sec: 866.6 +/- 7.8 (jitter = 203.6)	7.199	0.000	0.000
910	images/sec: 850.7 +/- 7.8 (jitter = 203.9)	7.196	0.000	0.000
920	images/sec: 853.6 +/- 7.8 (jitter = 204.2)	7.201	0.000	0.000
930	images/sec: 855.8 +/- 7.7 (jitter = 204.2)	7.204	0.000	0.000
940	images/sec: 857.5 +/- 7.7 (jitter = 203.7)	7.204	0.000	0.000
950	images/sec: 837.7 +/- 7.7 (jitter = 204.9)	7.203	0.000	0.000
960	images/sec: 840.6 +/- 7.7 (jitter = 204.9)	7.191	0.000	0.000
970	images/sec: 843.1 +/- 7.6 (jitter = 204.4)	7.199	0.000	0.000
980	images/sec: 845.7 +/- 7.6 (jitter = 203.0)	7.198	0.016	0.016
990	images/sec: 847.1 +/- 7.5 (jitter = 204.4)	7.198	0.000	0.000
1000	images/sec: 848.4 +/- 7.5 (jitter = 204.7)	7.201	0.000	0.000
1010	images/sec: 831.1 +/- 7.5 (jitter = 204.7)	7.205	0.000	0.000
1020	images/sec: 833.6 +/- 7.5 (jitter = 204.9)	7.196	0.000	0.016
1030	images/sec: 836.6 +/- 7.5 (jitter = 204.5)	7.197	0.000	0.000
1040	images/sec: 837.6 +/- 7.4 (jitter = 204.2)	7.201	0.000	0.000
1050	images/sec: 840.0 +/- 7.4 (jitter = 203.3)	7.196	0.000	0.000
1060	images/sec: 842.3 +/- 7.3 (jitter = 202.2)	7.198	0.000	0.016
1070	images/sec: 844.6 +/- 7.3 (jitter = 201.9)	7.201	0.000	0.000
1080	images/sec: 846.2 +/- 7.2 (jitter = 202.0)	7.192	0.000	0.031
1090	images/sec: 831.3 +/- 7.3 (jitter = 201.9)	7.200	0.000	0.000
1100	images/sec: 833.1 +/- 7.2 (jitter = 201.5)	7.198	0.000	0.000
1110	images/sec: 835.3 +/- 7.2 (jitter = 201.3)	7.197	0.000	0.000
1120	images/sec: 837.0 +/- 7.2 (jitter = 201.9)	7.197	0.000	0.000
1130	images/sec: 824.0 +/- 7.2 (jitter = 201.5)	7.198	0.000	0.000
1140	images/sec: 826.3 +/- 7.1 (jitter = 202.0)	7.198	0.000	0.000
1150	images/sec: 828.3 +/- 7.1 (jitter = 202.4)	7.199	0.000	0.000
1160	images/sec: 830.8 +/- 7.1 (jitter = 203.0)	7.202	0.000	0.000
1170	images/sec: 817.9 +/- 7.1 (jitter = 202.5)	7.194	0.000	0.000
1180	images/sec: 820.4 +/- 7.1 (jitter = 203.7)	7.194	0.016	0.016
1190	images/sec: 821.7 +/- 7.1 (jitter = 203.7)	7.194	0.000	0.016
1200	images/sec: 823.7 +/- 7.0 (jitter = 203.7)	7.199	0.000	0.000
1210	images/sec: 825.4 +/- 7.0 (jitter = 203.2)	7.207	0.000	0.000
1220	images/sec: 827.4 +/- 6.9 (jitter = 203.4)	7.193	0.000	0.000
1230	images/sec: 828.8 +/- 6.9 (jitter = 203.8)	7.204	0.000	0.016
1240	images/sec: 828.8 +/- 6.9 (jitter = 203.3)	7.193	0.000	0.000
1250	images/sec: 830.1 +/- 6.9 (jitter = 204.5)	7.197	0.000	0.000
1260	images/sec: 831.2 +/- 6.9 (jitter = 204.0)	7.194	0.000	0.000
1270	images/sec: 832.3 +/- 6.9 (jitter = 204.9)	7.195	0.000	0.000
1280	images/sec: 833.9 +/- 6.8 (jitter = 204.8)	7.193	0.000	0.031
1290	images/sec: 835.9 +/- 6.8 (jitter = 204.4)	7.201	0.000	0.000
1300	images/sec: 837.4 +/- 6.7 (jitter = 204.9)	7.194	0.000	0.016
1310	images/sec: 839.0 +/- 6.7 (jitter = 205.6)	7.193	0.000	0.000
1320	images/sec: 841.1 +/- 6.7 (jitter = 205.4)	7.193	0.000	0.000
