TensorFlow:  1.5
Model:       resnet50
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  64 global
             64 per device
Devices:     ['/gpu:0']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 320.5 +/- 0.0 (jitter = 0.0)	9.687	0.016	0.016
10	images/sec: 318.0 +/- 2.7 (jitter = 10.2)	8.338	0.000	0.016
20	images/sec: 317.8 +/- 1.8 (jitter = 9.6)	8.407	0.000	0.000
30	images/sec: 320.4 +/- 1.6 (jitter = 13.2)	8.052	0.000	0.000
40	images/sec: 321.8 +/- 1.5 (jitter = 13.2)	7.957	0.000	0.031
50	images/sec: 321.8 +/- 1.2 (jitter = 11.3)	8.009	0.000	0.000
60	images/sec: 321.3 +/- 1.2 (jitter = 10.9)	7.957	0.000	0.016
70	images/sec: 321.2 +/- 1.2 (jitter = 10.9)	7.939	0.000	0.000
80	images/sec: 321.0 +/- 1.1 (jitter = 12.0)	7.905	0.000	0.000
90	images/sec: 320.5 +/- 1.0 (jitter = 11.8)	7.929	0.000	0.000
100	images/sec: 320.6 +/- 1.0 (jitter = 11.9)	7.954	0.000	0.000
110	images/sec: 321.2 +/- 1.0 (jitter = 11.0)	8.113	0.000	0.000
120	images/sec: 321.2 +/- 0.9 (jitter = 10.4)	7.977	0.000	0.000
130	images/sec: 321.6 +/- 0.8 (jitter = 9.8)	7.821	0.000	0.016
140	images/sec: 321.7 +/- 0.8 (jitter = 9.5)	7.818	0.000	0.016
150	images/sec: 321.8 +/- 0.8 (jitter = 9.4)	7.861	0.000	0.000
160	images/sec: 322.2 +/- 0.8 (jitter = 8.6)	7.845	0.000	0.016
170	images/sec: 322.3 +/- 0.7 (jitter = 8.3)	7.931	0.016	0.031
180	images/sec: 322.3 +/- 0.7 (jitter = 8.3)	7.781	0.000	0.016
190	images/sec: 322.6 +/- 0.7 (jitter = 7.5)	7.845	0.016	0.031
200	images/sec: 322.8 +/- 0.7 (jitter = 7.3)	7.789	0.000	0.000
210	images/sec: 322.9 +/- 0.6 (jitter = 7.2)	7.833	0.000	0.000
220	images/sec: 323.0 +/- 0.6 (jitter = 7.1)	7.892	0.000	0.000
230	images/sec: 323.3 +/- 0.6 (jitter = 7.2)	7.798	0.000	0.000
240	images/sec: 323.5 +/- 0.6 (jitter = 7.1)	7.815	0.000	0.000
250	images/sec: 323.3 +/- 0.6 (jitter = 7.2)	7.914	0.000	0.016
260	images/sec: 323.4 +/- 0.6 (jitter = 7.1)	7.796	0.000	0.016
270	images/sec: 323.5 +/- 0.6 (jitter = 7.1)	7.946	0.000	0.000
280	images/sec: 323.7 +/- 0.5 (jitter = 7.1)	7.872	0.000	0.000
290	images/sec: 323.8 +/- 0.5 (jitter = 6.9)	7.840	0.000	0.000
300	images/sec: 323.9 +/- 0.5 (jitter = 6.8)	7.970	0.000	0.000
310	images/sec: 324.0 +/- 0.5 (jitter = 6.8)	7.847	0.000	0.000
320	images/sec: 324.0 +/- 0.5 (jitter = 6.8)	7.830	0.000	0.031
330	images/sec: 324.1 +/- 0.5 (jitter = 6.7)	7.803	0.000	0.000
340	images/sec: 324.1 +/- 0.5 (jitter = 6.8)	7.859	0.000	0.016
350	images/sec: 324.1 +/- 0.5 (jitter = 6.7)	7.872	0.000	0.000
360	images/sec: 324.1 +/- 0.5 (jitter = 6.7)	7.759	0.016	0.016
370	images/sec: 324.2 +/- 0.5 (jitter = 6.6)	7.825	0.016	0.016
380	images/sec: 324.3 +/- 0.4 (jitter = 6.6)	7.782	0.016	0.016
390	images/sec: 324.2 +/- 0.4 (jitter = 6.8)	7.821	0.000	0.016
400	images/sec: 324.3 +/- 0.4 (jitter = 6.8)	7.796	0.016	0.031
410	images/sec: 324.3 +/- 0.4 (jitter = 6.8)	7.788	0.016	0.016
420	images/sec: 324.3 +/- 0.4 (jitter = 6.8)	7.840	0.000	0.000
430	images/sec: 324.3 +/- 0.4 (jitter = 6.9)	7.879	0.000	0.000
440	images/sec: 324.3 +/- 0.4 (jitter = 6.8)	7.792	0.000	0.000
450	images/sec: 324.3 +/- 0.4 (jitter = 6.8)	7.876	0.000	0.000
460	images/sec: 324.2 +/- 0.4 (jitter = 6.8)	7.798	0.000	0.000
470	images/sec: 324.2 +/- 0.4 (jitter = 6.7)	7.819	0.000	0.000
480	images/sec: 324.2 +/- 0.4 (jitter = 6.7)	7.879	0.000	0.000
490	images/sec: 324.2 +/- 0.4 (jitter = 6.7)	7.845	0.000	0.016
500	images/sec: 324.1 +/- 0.4 (jitter = 6.7)	7.774	0.000	0.000
510	images/sec: 324.1 +/- 0.4 (jitter = 6.7)	7.810	0.000	0.000
520	images/sec: 324.2 +/- 0.4 (jitter = 6.7)	7.844	0.016	0.016
530	images/sec: 324.1 +/- 0.4 (jitter = 6.7)	7.790	0.000	0.000
540	images/sec: 324.1 +/- 0.4 (jitter = 6.7)	7.835	0.016	0.016
550	images/sec: 324.1 +/- 0.4 (jitter = 6.7)	7.898	0.000	0.000
560	images/sec: 324.1 +/- 0.4 (jitter = 6.6)	7.731	0.000	0.031
570	images/sec: 324.2 +/- 0.4 (jitter = 6.6)	7.840	0.000	0.000
580	images/sec: 324.2 +/- 0.4 (jitter = 6.7)	7.723	0.000	0.000
590	images/sec: 324.1 +/- 0.3 (jitter = 6.7)	7.907	0.000	0.016
600	images/sec: 324.1 +/- 0.3 (jitter = 6.6)	7.869	0.000	0.000
610	images/sec: 324.0 +/- 0.3 (jitter = 6.7)	7.826	0.000	0.016
620	images/sec: 324.1 +/- 0.3 (jitter = 6.6)	7.758	0.000	0.016
630	images/sec: 324.0 +/- 0.3 (jitter = 6.7)	7.846	0.000	0.000
640	images/sec: 324.0 +/- 0.3 (jitter = 6.6)	7.832	0.000	0.016
650	images/sec: 324.0 +/- 0.3 (jitter = 6.6)	7.754	0.016	0.016
660	images/sec: 324.0 +/- 0.3 (jitter = 6.7)	7.814	0.000	0.000
670	images/sec: 324.1 +/- 0.3 (jitter = 6.6)	7.802	0.000	0.016
680	images/sec: 324.1 +/- 0.3 (jitter = 6.6)	7.797	0.000	0.000
690	images/sec: 324.1 +/- 0.3 (jitter = 6.6)	7.844	0.000	0.000
700	images/sec: 324.1 +/- 0.3 (jitter = 6.6)	7.698	0.000	0.016
710	images/sec: 324.1 +/- 0.3 (jitter = 6.6)	7.777	0.000	0.000
720	images/sec: 324.1 +/- 0.3 (jitter = 6.6)	7.772	0.000	0.000
730	images/sec: 324.2 +/- 0.3 (jitter = 6.6)	7.783	0.031	0.031
740	images/sec: 324.2 +/- 0.3 (jitter = 6.5)	7.809	0.000	0.016
750	images/sec: 324.2 +/- 0.3 (jitter = 6.5)	7.705	0.000	0.016
760	images/sec: 324.2 +/- 0.3 (jitter = 6.5)	7.795	0.016	0.031
770	images/sec: 324.2 +/- 0.3 (jitter = 6.6)	7.685	0.016	0.047
780	images/sec: 324.2 +/- 0.3 (jitter = 6.5)	7.734	0.000	0.031
790	images/sec: 324.2 +/- 0.3 (jitter = 6.5)	7.799	0.000	0.016
800	images/sec: 324.2 +/- 0.3 (jitter = 6.5)	7.853	0.000	0.000
810	images/sec: 324.2 +/- 0.3 (jitter = 6.5)	7.694	0.000	0.016
820	images/sec: 324.2 +/- 0.3 (jitter = 6.5)	7.718	0.000	0.000
830	images/sec: 324.2 +/- 0.3 (jitter = 6.6)	7.793	0.016	0.016
840	images/sec: 324.2 +/- 0.3 (jitter = 6.5)	7.758	0.016	0.047
850	images/sec: 324.2 +/- 0.3 (jitter = 6.5)	7.776	0.000	0.031
860	images/sec: 324.1 +/- 0.3 (jitter = 6.5)	7.781	0.000	0.031
870	images/sec: 324.1 +/- 0.3 (jitter = 6.5)	7.821	0.000	0.000
880	images/sec: 324.1 +/- 0.3 (jitter = 6.4)	7.761	0.000	0.016
890	images/sec: 324.1 +/- 0.3 (jitter = 6.4)	7.702	0.000	0.031
900	images/sec: 324.2 +/- 0.3 (jitter = 6.4)	7.690	0.000	0.016
910	images/sec: 324.1 +/- 0.3 (jitter = 6.4)	7.656	0.000	0.047
920	images/sec: 324.2 +/- 0.3 (jitter = 6.4)	7.752	0.000	0.000
930	images/sec: 324.2 +/- 0.3 (jitter = 6.4)	7.777	0.000	0.000
940	images/sec: 324.2 +/- 0.3 (jitter = 6.4)	7.675	0.000	0.000
950	images/sec: 324.1 +/- 0.3 (jitter = 6.4)	7.774	0.016	0.031
960	images/sec: 324.1 +/- 0.3 (jitter = 6.5)	7.729	0.000	0.000
970	images/sec: 324.2 +/- 0.3 (jitter = 6.5)	7.739	0.000	0.000
980	images/sec: 324.2 +/- 0.3 (jitter = 6.5)	7.747	0.016	0.016
990	images/sec: 324.2 +/- 0.3 (jitter = 6.5)	7.714	0.000	0.016
1000	images/sec: 324.1 +/- 0.3 (jitter = 6.6)	7.668	0.000	0.016
1010	images/sec: 324.1 +/- 0.3 (jitter = 6.5)	7.667	0.000	0.016
1020	images/sec: 324.1 +/- 0.3 (jitter = 6.6)	7.718	0.000	0.016
1030	images/sec: 324.1 +/- 0.3 (jitter = 6.6)	7.729	0.000	0.000
1040	images/sec: 324.1 +/- 0.3 (jitter = 6.6)	7.673	0.000	0.000
1050	images/sec: 324.1 +/- 0.3 (jitter = 6.6)	7.721	0.000	0.016
1060	images/sec: 324.1 +/- 0.3 (jitter = 6.6)	7.800	0.000	0.000
1070	images/sec: 324.1 +/- 0.3 (jitter = 6.5)	7.723	0.000	0.031
1080	images/sec: 324.1 +/- 0.3 (jitter = 6.6)	7.758	0.000	0.000
1090	images/sec: 324.1 +/- 0.3 (jitter = 6.5)	7.697	0.000	0.000
1100	images/sec: 324.1 +/- 0.3 (jitter = 6.6)	7.716	0.000	0.016
1110	images/sec: 324.1 +/- 0.3 (jitter = 6.6)	7.572	0.016	0.031
1120	images/sec: 324.1 +/- 0.3 (jitter = 6.5)	7.809	0.016	0.016
1130	images/sec: 324.0 +/- 0.2 (jitter = 6.6)	7.706	0.000	0.031
