TensorFlow:  1.5
Model:       resnet50
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             128 per device
Devices:     ['/gpu:0']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 342.6 +/- 0.0 (jitter = 0.0)	8.851	0.000	0.000
10	images/sec: 349.6 +/- 1.6 (jitter = 2.8)	8.392	0.000	0.008
20	images/sec: 344.1 +/- 2.2 (jitter = 9.0)	8.359	0.000	0.008
30	images/sec: 341.5 +/- 2.1 (jitter = 12.4)	8.143	0.000	0.000
40	images/sec: 341.5 +/- 1.8 (jitter = 11.5)	8.107	0.000	0.000
50	images/sec: 341.4 +/- 1.5 (jitter = 11.1)	7.945	0.000	0.016
60	images/sec: 342.6 +/- 1.4 (jitter = 10.1)	8.125	0.008	0.023
70	images/sec: 343.1 +/- 1.2 (jitter = 8.8)	7.988	0.000	0.000
80	images/sec: 342.5 +/- 1.1 (jitter = 9.3)	7.979	0.000	0.008
90	images/sec: 342.7 +/- 1.0 (jitter = 9.1)	7.973	0.000	0.000
100	images/sec: 342.8 +/- 0.9 (jitter = 9.1)	7.902	0.000	0.008
110	images/sec: 343.3 +/- 0.9 (jitter = 8.8)	7.923	0.008	0.008
120	images/sec: 343.1 +/- 0.9 (jitter = 8.6)	7.828	0.000	0.000
130	images/sec: 343.3 +/- 0.8 (jitter = 8.5)	7.895	0.000	0.000
140	images/sec: 343.5 +/- 0.8 (jitter = 8.2)	7.834	0.000	0.008
150	images/sec: 343.6 +/- 0.7 (jitter = 8.1)	7.865	0.000	0.000
160	images/sec: 343.8 +/- 0.7 (jitter = 8.0)	7.825	0.000	0.000
170	images/sec: 344.1 +/- 0.7 (jitter = 7.8)	7.833	0.008	0.008
180	images/sec: 344.2 +/- 0.7 (jitter = 7.6)	7.825	0.008	0.016
190	images/sec: 344.3 +/- 0.6 (jitter = 7.6)	7.819	0.000	0.000
200	images/sec: 344.3 +/- 0.6 (jitter = 7.6)	7.906	0.000	0.008
210	images/sec: 344.5 +/- 0.6 (jitter = 7.4)	7.892	0.008	0.008
220	images/sec: 344.5 +/- 0.6 (jitter = 7.2)	7.872	0.000	0.000
230	images/sec: 344.7 +/- 0.6 (jitter = 7.0)	7.843	0.000	0.008
240	images/sec: 344.7 +/- 0.5 (jitter = 7.0)	7.819	0.000	0.016
250	images/sec: 344.8 +/- 0.5 (jitter = 6.9)	7.784	0.008	0.016
260	images/sec: 344.9 +/- 0.5 (jitter = 6.8)	7.853	0.008	0.016
270	images/sec: 344.8 +/- 0.5 (jitter = 6.8)	7.864	0.000	0.000
280	images/sec: 344.7 +/- 0.5 (jitter = 6.9)	7.852	0.000	0.000
290	images/sec: 344.8 +/- 0.5 (jitter = 7.0)	7.957	0.000	0.008
300	images/sec: 344.9 +/- 0.5 (jitter = 6.8)	7.838	0.000	0.016
310	images/sec: 344.9 +/- 0.5 (jitter = 6.8)	7.899	0.000	0.008
320	images/sec: 345.0 +/- 0.5 (jitter = 6.6)	7.861	0.000	0.008
330	images/sec: 345.2 +/- 0.4 (jitter = 6.4)	7.745	0.008	0.016
340	images/sec: 345.2 +/- 0.4 (jitter = 6.2)	7.846	0.000	0.008
350	images/sec: 345.2 +/- 0.4 (jitter = 6.2)	7.764	0.000	0.008
360	images/sec: 345.2 +/- 0.4 (jitter = 6.3)	7.812	0.016	0.039
370	images/sec: 345.3 +/- 0.4 (jitter = 6.3)	7.767	0.000	0.008
380	images/sec: 345.3 +/- 0.4 (jitter = 6.3)	7.746	0.000	0.000
390	images/sec: 345.2 +/- 0.4 (jitter = 6.4)	7.918	0.000	0.016
400	images/sec: 345.1 +/- 0.4 (jitter = 6.4)	7.730	0.000	0.016
410	images/sec: 345.2 +/- 0.4 (jitter = 6.4)	7.812	0.000	0.008
420	images/sec: 345.2 +/- 0.4 (jitter = 6.2)	7.848	0.000	0.023
430	images/sec: 345.3 +/- 0.4 (jitter = 6.1)	7.821	0.000	0.000
440	images/sec: 345.3 +/- 0.4 (jitter = 6.0)	7.766	0.000	0.023
450	images/sec: 345.3 +/- 0.4 (jitter = 6.0)	7.757	0.008	0.031
460	images/sec: 345.3 +/- 0.4 (jitter = 6.0)	7.815	0.000	0.008
470	images/sec: 345.4 +/- 0.4 (jitter = 6.0)	7.771	0.000	0.000
480	images/sec: 345.4 +/- 0.4 (jitter = 6.1)	7.775	0.000	0.008
490	images/sec: 345.3 +/- 0.4 (jitter = 6.1)	7.744	0.008	0.008
500	images/sec: 345.3 +/- 0.4 (jitter = 6.1)	7.684	0.008	0.016
510	images/sec: 345.4 +/- 0.4 (jitter = 6.1)	7.788	0.000	0.000
520	images/sec: 345.4 +/- 0.3 (jitter = 6.1)	7.779	0.000	0.016
530	images/sec: 345.5 +/- 0.3 (jitter = 6.0)	7.642	0.008	0.031
540	images/sec: 345.5 +/- 0.3 (jitter = 6.0)	7.734	0.008	0.023
550	images/sec: 345.6 +/- 0.3 (jitter = 6.0)	7.779	0.000	0.016
560	images/sec: 345.6 +/- 0.3 (jitter = 6.0)	7.701	0.000	0.016
570	images/sec: 345.7 +/- 0.3 (jitter = 5.9)	7.693	0.000	0.008
580	images/sec: 345.7 +/- 0.3 (jitter = 5.9)	7.665	0.000	0.008
590	images/sec: 345.8 +/- 0.3 (jitter = 5.9)	7.824	0.000	0.000
600	images/sec: 345.7 +/- 0.3 (jitter = 5.9)	7.799	0.000	0.008
610	images/sec: 345.7 +/- 0.3 (jitter = 5.9)	7.730	0.000	0.008
620	images/sec: 345.8 +/- 0.3 (jitter = 5.8)	7.792	0.000	0.008
630	images/sec: 345.8 +/- 0.3 (jitter = 5.9)	7.788	0.000	0.000
640	images/sec: 345.8 +/- 0.3 (jitter = 5.9)	7.703	0.016	0.023
650	images/sec: 345.8 +/- 0.3 (jitter = 5.8)	7.743	0.000	0.023
660	images/sec: 345.8 +/- 0.3 (jitter = 6.0)	7.648	0.008	0.016
670	images/sec: 345.7 +/- 0.3 (jitter = 6.0)	7.699	0.008	0.008
680	images/sec: 345.7 +/- 0.3 (jitter = 6.0)	7.751	0.000	0.008
690	images/sec: 345.8 +/- 0.3 (jitter = 5.9)	7.764	0.008	0.023
700	images/sec: 345.8 +/- 0.3 (jitter = 6.0)	7.693	0.008	0.016
710	images/sec: 345.8 +/- 0.3 (jitter = 5.8)	7.620	0.000	0.031
720	images/sec: 345.8 +/- 0.3 (jitter = 5.8)	7.711	0.000	0.000
730	images/sec: 345.8 +/- 0.3 (jitter = 5.8)	7.692	0.016	0.023
740	images/sec: 345.7 +/- 0.3 (jitter = 5.9)	7.655	0.000	0.016
750	images/sec: 345.7 +/- 0.3 (jitter = 5.9)	7.708	0.008	0.023
760	images/sec: 345.8 +/- 0.3 (jitter = 5.8)	7.750	0.000	0.000
770	images/sec: 345.8 +/- 0.3 (jitter = 5.8)	7.660	0.008	0.023
780	images/sec: 345.8 +/- 0.3 (jitter = 5.8)	7.640	0.008	0.031
790	images/sec: 345.8 +/- 0.3 (jitter = 5.7)	7.713	0.000	0.016
800	images/sec: 345.7 +/- 0.3 (jitter = 5.8)	7.730	0.000	0.008
810	images/sec: 345.7 +/- 0.3 (jitter = 5.8)	7.752	0.000	0.008
820	images/sec: 345.8 +/- 0.3 (jitter = 5.7)	7.732	0.000	0.023
830	images/sec: 345.8 +/- 0.3 (jitter = 5.8)	7.718	0.000	0.016
840	images/sec: 345.8 +/- 0.3 (jitter = 5.8)	7.703	0.000	0.008
850	images/sec: 345.8 +/- 0.3 (jitter = 5.7)	7.591	0.016	0.031
860	images/sec: 345.8 +/- 0.3 (jitter = 5.7)	7.637	0.008	0.023
870	images/sec: 345.8 +/- 0.3 (jitter = 5.8)	7.589	0.023	0.031
880	images/sec: 345.8 +/- 0.3 (jitter = 5.7)	7.684	0.000	0.023
890	images/sec: 345.8 +/- 0.3 (jitter = 5.8)	7.675	0.000	0.039
900	images/sec: 345.8 +/- 0.3 (jitter = 5.7)	7.649	0.008	0.039
910	images/sec: 345.8 +/- 0.3 (jitter = 5.8)	7.706	0.000	0.000
920	images/sec: 345.8 +/- 0.3 (jitter = 5.8)	7.619	0.008	0.016
930	images/sec: 345.8 +/- 0.3 (jitter = 5.8)	7.549	0.008	0.039
940	images/sec: 345.8 +/- 0.3 (jitter = 5.8)	7.577	0.000	0.023
950	images/sec: 345.9 +/- 0.2 (jitter = 5.8)	7.541	0.000	0.023
960	images/sec: 345.9 +/- 0.2 (jitter = 5.8)	7.678	0.000	0.016
970	images/sec: 345.9 +/- 0.2 (jitter = 5.7)	7.656	0.016	0.031
980	images/sec: 345.9 +/- 0.2 (jitter = 5.7)	7.589	0.008	0.016
990	images/sec: 345.9 +/- 0.2 (jitter = 5.8)	7.518	0.000	0.016
1000	images/sec: 345.9 +/- 0.2 (jitter = 5.8)	7.542	0.008	0.039
1010	images/sec: 345.9 +/- 0.2 (jitter = 5.8)	7.601	0.008	0.016
1020	images/sec: 345.9 +/- 0.2 (jitter = 5.9)	7.631	0.008	0.016
1030	images/sec: 345.8 +/- 0.2 (jitter = 5.9)	7.629	0.000	0.031
1040	images/sec: 345.8 +/- 0.2 (jitter = 5.9)	7.633	0.008	0.016
1050	images/sec: 345.9 +/- 0.2 (jitter = 5.8)	7.612	0.008	0.016
1060	images/sec: 345.8 +/- 0.2 (jitter = 5.9)	7.587	0.000	0.047
1070	images/sec: 345.8 +/- 0.2 (jitter = 5.9)	7.765	0.000	0.008
1080	images/sec: 345.9 +/- 0.2 (jitter = 5.9)	7.605	0.016	0.031
1090	images/sec: 345.8 +/- 0.2 (jitter = 5.9)	7.565	0.008	0.008
1100	images/sec: 345.9 +/- 0.2 (jitter = 5.9)	7.628	0.000	0.000
1110	images/sec: 345.9 +/- 0.2 (jitter = 5.8)	7.445	0.000	0.031
1120	images/sec: 345.8 +/- 0.2 (jitter = 5.8)	7.564	0.000	0.016
1130	images/sec: 345.9 +/- 0.2 (jitter = 5.8)	7.631	0.008	0.008
