TensorFlow:  1.5
Model:       inception3
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             128 per device
Devices:     ['/gpu:0']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 228.1 +/- 0.0 (jitter = 0.0)	7.464	0.000	0.000
10	images/sec: 65.8 +/- 23.2 (jitter = 9.0)	7.419	0.000	0.016
20	images/sec: 101.0 +/- 12.5 (jitter = 2.9)	7.391	0.000	0.000
30	images/sec: 123.7 +/- 8.6 (jitter = 2.7)	7.362	0.000	0.008
40	images/sec: 138.5 +/- 6.5 (jitter = 2.9)	7.392	0.000	0.008
50	images/sec: 148.9 +/- 5.3 (jitter = 2.8)	7.395	0.000	0.008
60	images/sec: 157.2 +/- 4.5 (jitter = 3.2)	7.404	0.000	0.000
70	images/sec: 163.8 +/- 3.9 (jitter = 3.0)	7.422	0.000	0.000
80	images/sec: 168.8 +/- 3.4 (jitter = 3.2)	7.380	0.000	0.000
90	images/sec: 172.8 +/- 3.1 (jitter = 4.0)	7.388	0.000	0.008
100	images/sec: 176.1 +/- 2.8 (jitter = 5.0)	7.444	0.000	0.008
110	images/sec: 157.7 +/- 3.1 (jitter = 5.0)	7.384	0.000	0.016
120	images/sec: 161.4 +/- 2.9 (jitter = 4.9)	7.400	0.008	0.016
130	images/sec: 164.3 +/- 2.7 (jitter = 4.9)	7.341	0.000	0.008
140	images/sec: 167.2 +/- 2.5 (jitter = 5.1)	7.344	0.000	0.008
150	images/sec: 169.6 +/- 2.4 (jitter = 5.1)	7.408	0.000	0.000
160	images/sec: 171.8 +/- 2.2 (jitter = 5.0)	7.329	0.000	0.016
170	images/sec: 173.7 +/- 2.1 (jitter = 5.1)	7.374	0.000	0.000
180	images/sec: 175.4 +/- 2.0 (jitter = 5.8)	7.347	0.000	0.016
190	images/sec: 176.9 +/- 1.9 (jitter = 6.1)	7.402	0.000	0.000
200	images/sec: 178.3 +/- 1.8 (jitter = 6.9)	7.383	0.000	0.000
210	images/sec: 165.9 +/- 2.0 (jitter = 7.4)	7.419	0.000	0.008
220	images/sec: 167.8 +/- 1.9 (jitter = 7.0)	7.414	0.000	0.000
230	images/sec: 169.4 +/- 1.8 (jitter = 7.0)	7.373	0.000	0.016
240	images/sec: 170.9 +/- 1.8 (jitter = 7.0)	7.393	0.000	0.008
250	images/sec: 172.2 +/- 1.7 (jitter = 7.4)	7.332	0.008	0.016
260	images/sec: 173.4 +/- 1.6 (jitter = 7.9)	7.361	0.008	0.008
270	images/sec: 174.3 +/- 1.6 (jitter = 8.5)	7.354	0.000	0.000
280	images/sec: 175.2 +/- 1.5 (jitter = 8.7)	7.365	0.000	0.000
290	images/sec: 176.1 +/- 1.5 (jitter = 9.2)	7.368	0.000	0.000
300	images/sec: 177.0 +/- 1.4 (jitter = 9.6)	7.378	0.000	0.008
310	images/sec: 166.6 +/- 1.5 (jitter = 9.3)	7.371	0.000	0.000
320	images/sec: 167.9 +/- 1.5 (jitter = 8.8)	7.323	0.000	0.000
330	images/sec: 169.0 +/- 1.5 (jitter = 8.8)	7.388	0.000	0.000
