TensorFlow:  1.5
Model:       resnet50
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             128 per device
Devices:     ['/gpu:0']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
700	images/sec: 321.1 +/- 0.9 (jitter = 5.6)	7.729	0.000	0.000
710	images/sec: 321.1 +/- 0.8 (jitter = 5.4)	7.639	0.016	0.023
720	images/sec: 321.0 +/- 0.8 (jitter = 5.5)	7.709	0.000	0.016
730	images/sec: 321.0 +/- 0.8 (jitter = 5.5)	7.581	0.016	0.016
740	images/sec: 321.0 +/- 0.8 (jitter = 5.4)	7.796	0.000	0.008
750	images/sec: 321.0 +/- 0.8 (jitter = 5.5)	7.658	0.000	0.016
760	images/sec: 320.9 +/- 0.8 (jitter = 5.4)	7.637	0.000	0.008
770	images/sec: 320.9 +/- 0.8 (jitter = 5.4)	7.711	0.000	0.008
780	images/sec: 320.8 +/- 0.8 (jitter = 5.5)	7.674	0.008	0.016
790	images/sec: 320.9 +/- 0.8 (jitter = 5.4)	7.647	0.008	0.016
800	images/sec: 320.8 +/- 0.8 (jitter = 5.5)	7.640	0.008	0.023
810	images/sec: 320.8 +/- 0.7 (jitter = 5.4)	7.634	0.000	0.008
820	images/sec: 320.8 +/- 0.7 (jitter = 5.4)	7.706	0.008	0.023
830	images/sec: 320.7 +/- 0.7 (jitter = 5.3)	7.623	0.000	0.016
840	images/sec: 320.7 +/- 0.7 (jitter = 5.3)	7.685	0.000	0.008
850	images/sec: 320.3 +/- 0.7 (jitter = 5.2)	7.619	0.000	0.016
860	images/sec: 320.1 +/- 0.8 (jitter = 5.3)	7.614	0.008	0.008
870	images/sec: 320.1 +/- 0.7 (jitter = 5.3)	7.606	0.000	0.008
880	images/sec: 320.1 +/- 0.7 (jitter = 5.3)	7.650	0.008	0.016
890	images/sec: 320.1 +/- 0.7 (jitter = 5.2)	7.697	0.000	0.016
900	images/sec: 320.1 +/- 0.7 (jitter = 5.1)	7.602	0.016	0.023
910	images/sec: 320.2 +/- 0.7 (jitter = 5.1)	7.608	0.008	0.031
920	images/sec: 320.2 +/- 0.7 (jitter = 5.1)	7.624	0.008	0.016
