TensorFlow:  1.5
Model:       vgg16
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  64 global
             64 per device
Devices:     ['/gpu:0']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 210.3 +/- 0.0 (jitter = 0.0)	7.255	0.000	0.000
10	images/sec: 212.0 +/- 0.3 (jitter = 1.4)	7.255	0.000	0.000
20	images/sec: 211.7 +/- 0.3 (jitter = 1.2)	7.255	0.000	0.016
30	images/sec: 211.9 +/- 0.2 (jitter = 1.4)	7.255	0.000	0.000
40	images/sec: 211.7 +/- 0.2 (jitter = 1.6)	7.255	0.000	0.000
50	images/sec: 211.6 +/- 0.2 (jitter = 1.3)	7.255	0.000	0.016
60	images/sec: 211.5 +/- 0.2 (jitter = 1.4)	7.255	0.000	0.000
70	images/sec: 211.5 +/- 0.2 (jitter = 1.4)	7.255	0.000	0.016
80	images/sec: 211.1 +/- 0.2 (jitter = 1.5)	7.255	0.000	0.016
90	images/sec: 206.4 +/- 1.6 (jitter = 1.7)	7.255	0.000	0.000
100	images/sec: 205.7 +/- 1.4 (jitter = 2.0)	7.255	0.000	0.000
110	images/sec: 205.6 +/- 1.3 (jitter = 2.3)	7.255	0.000	0.000
120	images/sec: 205.5 +/- 1.2 (jitter = 2.5)	7.255	0.000	0.000
130	images/sec: 205.1 +/- 1.1 (jitter = 3.0)	7.255	0.000	0.000
140	images/sec: 203.7 +/- 1.2 (jitter = 3.6)	7.255	0.000	0.000
150	images/sec: 203.2 +/- 1.1 (jitter = 4.8)	7.255	0.000	0.016
160	images/sec: 202.8 +/- 1.0 (jitter = 5.3)	7.255	0.000	0.000
170	images/sec: 200.4 +/- 1.3 (jitter = 6.0)	7.255	0.000	0.000
180	images/sec: 199.8 +/- 1.2 (jitter = 8.5)	7.255	0.000	0.000
190	images/sec: 199.7 +/- 1.2 (jitter = 9.3)	7.255	0.000	0.016
200	images/sec: 199.3 +/- 1.1 (jitter = 10.1)	7.255	0.000	0.000
210	images/sec: 197.4 +/- 1.2 (jitter = 10.4)	7.255	0.000	0.000
220	images/sec: 197.5 +/- 1.2 (jitter = 10.4)	7.255	0.000	0.000
230	images/sec: 196.0 +/- 1.3 (jitter = 10.4)	7.255	0.000	0.000
240	images/sec: 196.0 +/- 1.2 (jitter = 10.3)	7.255	0.000	0.000
250	images/sec: 194.6 +/- 1.3 (jitter = 10.0)	7.255	0.000	0.000
260	images/sec: 194.6 +/- 1.2 (jitter = 9.0)	7.255	0.000	0.031
270	images/sec: 194.4 +/- 1.2 (jitter = 9.7)	7.255	0.000	0.000
280	images/sec: 194.3 +/- 1.2 (jitter = 9.9)	7.255	0.000	0.000
290	images/sec: 194.3 +/- 1.1 (jitter = 10.0)	7.255	0.000	0.000
300	images/sec: 194.2 +/- 1.1 (jitter = 9.6)	7.255	0.000	0.016
310	images/sec: 194.1 +/- 1.1 (jitter = 9.6)	7.255	0.000	0.000
320	images/sec: 194.1 +/- 1.0 (jitter = 9.5)	7.255	0.000	0.000
330	images/sec: 193.9 +/- 1.0 (jitter = 9.5)	7.255	0.000	0.000
340	images/sec: 193.9 +/- 1.0 (jitter = 9.3)	7.255	0.000	0.016
350	images/sec: 193.5 +/- 1.0 (jitter = 9.0)	7.255	0.000	0.000
360	images/sec: 193.6 +/- 0.9 (jitter = 8.6)	7.255	0.000	0.000
370	images/sec: 193.6 +/- 0.9 (jitter = 8.5)	7.255	0.000	0.000
380	images/sec: 193.6 +/- 0.9 (jitter = 8.5)	7.255	0.000	0.000
390	images/sec: 193.4 +/- 0.9 (jitter = 8.6)	7.255	0.000	0.016
400	images/sec: 192.5 +/- 0.9 (jitter = 8.7)	7.255	0.016	0.016
410	images/sec: 192.4 +/- 0.9 (jitter = 8.7)	7.255	0.000	0.000
420	images/sec: 192.4 +/- 0.9 (jitter = 8.4)	7.255	0.000	0.000
430	images/sec: 192.5 +/- 0.8 (jitter = 7.9)	7.255	0.000	0.000
440	images/sec: 192.5 +/- 0.8 (jitter = 7.4)	7.255	0.000	0.016
450	images/sec: 192.5 +/- 0.8 (jitter = 7.5)	7.255	0.000	0.000
460	images/sec: 192.5 +/- 0.8 (jitter = 7.3)	7.255	0.000	0.000
470	images/sec: 192.5 +/- 0.8 (jitter = 7.0)	7.255	0.000	0.000
480	images/sec: 192.5 +/- 0.8 (jitter = 7.0)	7.255	0.000	0.000
490	images/sec: 192.5 +/- 0.7 (jitter = 7.0)	7.255	0.000	0.000
500	images/sec: 192.5 +/- 0.7 (jitter = 6.8)	7.255	0.000	0.000
510	images/sec: 192.4 +/- 0.7 (jitter = 6.9)	7.255	0.000	0.000
520	images/sec: 192.4 +/- 0.7 (jitter = 6.7)	7.255	0.000	0.000
530	images/sec: 192.2 +/- 0.7 (jitter = 6.7)	7.255	0.000	0.000
540	images/sec: 191.7 +/- 0.7 (jitter = 6.7)	7.255	0.000	0.000
550	images/sec: 191.7 +/- 0.7 (jitter = 6.5)	7.255	0.000	0.000
560	images/sec: 191.7 +/- 0.7 (jitter = 6.3)	7.255	0.000	0.000
570	images/sec: 191.8 +/- 0.7 (jitter = 6.2)	7.255	0.000	0.031
580	images/sec: 191.8 +/- 0.7 (jitter = 6.1)	7.255	0.000	0.016
590	images/sec: 191.7 +/- 0.7 (jitter = 6.1)	7.255	0.000	0.000
600	images/sec: 191.7 +/- 0.7 (jitter = 5.9)	7.255	0.000	0.000
610	images/sec: 191.8 +/- 0.6 (jitter = 5.7)	7.255	0.000	0.016
620	images/sec: 191.6 +/- 0.6 (jitter = 5.7)	7.255	0.000	0.000
630	images/sec: 191.7 +/- 0.6 (jitter = 5.7)	7.255	0.000	0.000
640	images/sec: 191.6 +/- 0.6 (jitter = 5.8)	7.255	0.000	0.016
650	images/sec: 191.6 +/- 0.6 (jitter = 5.5)	7.255	0.000	0.000
660	images/sec: 191.1 +/- 0.6 (jitter = 5.8)	7.254	0.000	0.016
670	images/sec: 191.1 +/- 0.6 (jitter = 5.5)	7.255	0.000	0.016
680	images/sec: 190.5 +/- 0.7 (jitter = 5.6)	7.255	0.000	0.016
690	images/sec: 190.3 +/- 0.6 (jitter = 5.6)	7.254	0.000	0.016
700	images/sec: 190.4 +/- 0.6 (jitter = 5.7)	7.255	0.000	0.000
710	images/sec: 190.4 +/- 0.6 (jitter = 5.7)	7.255	0.000	0.016
720	images/sec: 189.9 +/- 0.7 (jitter = 5.9)	7.255	0.000	0.016
730	images/sec: 190.0 +/- 0.6 (jitter = 5.9)	7.255	0.000	0.000
740	images/sec: 190.0 +/- 0.6 (jitter = 5.7)	7.255	0.000	0.016
750	images/sec: 190.1 +/- 0.6 (jitter = 5.7)	7.255	0.000	0.000
760	images/sec: 189.5 +/- 0.6 (jitter = 5.7)	7.255	0.000	0.000
770	images/sec: 189.5 +/- 0.6 (jitter = 5.7)	7.255	0.000	0.000
780	images/sec: 189.5 +/- 0.6 (jitter = 5.6)	7.255	0.000	0.000
790	images/sec: 189.6 +/- 0.6 (jitter = 5.6)	7.255	0.000	0.000
800	images/sec: 189.6 +/- 0.6 (jitter = 5.4)	7.255	0.000	0.016
810	images/sec: 189.7 +/- 0.6 (jitter = 5.3)	7.255	0.000	0.000
820	images/sec: 189.2 +/- 0.6 (jitter = 5.5)	7.255	0.000	0.000
830	images/sec: 188.8 +/- 0.6 (jitter = 5.5)	7.255	0.000	0.000
840	images/sec: 188.9 +/- 0.6 (jitter = 5.6)	7.255	0.000	0.000
850	images/sec: 188.4 +/- 0.6 (jitter = 5.6)	7.255	0.000	0.000
860	images/sec: 188.4 +/- 0.6 (jitter = 5.6)	7.255	0.000	0.000
870	images/sec: 188.0 +/- 0.7 (jitter = 5.7)	7.255	0.000	0.000
880	images/sec: 188.1 +/- 0.6 (jitter = 5.6)	7.256	0.000	0.000
890	images/sec: 187.6 +/- 0.7 (jitter = 5.6)	7.255	0.000	0.000
900	images/sec: 187.6 +/- 0.7 (jitter = 5.7)	7.255	0.000	0.000
910	images/sec: 187.2 +/- 0.7 (jitter = 5.7)	7.255	0.000	0.000
920	images/sec: 187.4 +/- 0.7 (jitter = 5.8)	7.255	0.016	0.031
930	images/sec: 187.5 +/- 0.7 (jitter = 5.7)	7.255	0.000	0.016
940	images/sec: 187.5 +/- 0.6 (jitter = 5.6)	7.255	0.000	0.000
