TensorFlow:  1.5
Model:       alexnet
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  64 global
             64 per device
Devices:     ['/gpu:0']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 622.4 +/- 0.0 (jitter = 0.0)	7.210	0.000	0.000
10	images/sec: 1170.5 +/- 219.3 (jitter = 1042.4)	7.201	0.000	0.000
20	images/sec: 1182.4 +/- 135.8 (jitter = 817.8)	7.202	0.000	0.000
30	images/sec: 1220.6 +/- 107.4 (jitter = 859.1)	7.196	0.000	0.000
40	images/sec: 1103.8 +/- 94.4 (jitter = 788.2)	7.204	0.000	0.016
50	images/sec: 1071.3 +/- 82.5 (jitter = 690.0)	7.198	0.000	0.000
60	images/sec: 1053.4 +/- 72.7 (jitter = 599.7)	7.201	0.000	0.016
70	images/sec: 1020.4 +/- 69.2 (jitter = 530.1)	7.199	0.000	0.000
80	images/sec: 1023.9 +/- 64.1 (jitter = 480.3)	7.199	0.000	0.016
90	images/sec: 1046.3 +/- 61.3 (jitter = 515.8)	7.201	0.000	0.000
100	images/sec: 1063.9 +/- 58.8 (jitter = 609.6)	7.191	0.000	0.000
110	images/sec: 1074.6 +/- 55.0 (jitter = 620.6)	7.197	0.000	0.000
120	images/sec: 1083.2 +/- 51.0 (jitter = 584.8)	7.199	0.000	0.000
130	images/sec: 1102.3 +/- 49.8 (jitter = 599.4)	7.198	0.000	0.000
140	images/sec: 1096.8 +/- 47.3 (jitter = 574.8)	7.194	0.000	0.000
150	images/sec: 1101.5 +/- 45.2 (jitter = 569.0)	7.191	0.016	0.016
160	images/sec: 1095.5 +/- 43.2 (jitter = 565.9)	7.198	0.000	0.000
170	images/sec: 1101.7 +/- 41.5 (jitter = 564.3)	7.195	0.000	0.000
180	images/sec: 1090.5 +/- 39.9 (jitter = 535.4)	7.201	0.000	0.000
190	images/sec: 1099.4 +/- 38.6 (jitter = 533.0)	7.196	0.000	0.000
200	images/sec: 1102.6 +/- 37.0 (jitter = 519.1)	7.200	0.000	0.000
210	images/sec: 1109.9 +/- 36.2 (jitter = 520.4)	7.196	0.000	0.000
220	images/sec: 1114.6 +/- 35.8 (jitter = 529.1)	7.205	0.000	0.000
230	images/sec: 1123.1 +/- 35.5 (jitter = 537.5)	7.196	0.000	0.016
240	images/sec: 1118.1 +/- 34.4 (jitter = 525.5)	7.203	0.000	0.000
250	images/sec: 1107.7 +/- 33.4 (jitter = 510.5)	7.198	0.000	0.000
260	images/sec: 1103.1 +/- 32.8 (jitter = 508.5)	7.202	0.000	0.000
270	images/sec: 1093.1 +/- 32.1 (jitter = 508.5)	7.192	0.000	0.016
280	images/sec: 1080.2 +/- 31.4 (jitter = 463.3)	7.193	0.000	0.000
290	images/sec: 1074.9 +/- 30.6 (jitter = 442.0)	7.197	0.000	0.000
300	images/sec: 1073.3 +/- 29.7 (jitter = 437.6)	7.199	0.000	0.016
310	images/sec: 1068.6 +/- 28.9 (jitter = 431.8)	7.203	0.000	0.000
320	images/sec: 1064.2 +/- 28.4 (jitter = 414.2)	7.199	0.000	0.000
330	images/sec: 1053.6 +/- 27.9 (jitter = 394.6)	7.198	0.000	0.000
340	images/sec: 1044.0 +/- 27.4 (jitter = 394.9)	7.197	0.000	0.000
350	images/sec: 1032.2 +/- 26.9 (jitter = 392.3)	7.205	0.000	0.000
360	images/sec: 1023.1 +/- 26.5 (jitter = 381.8)	7.197	0.000	0.016
370	images/sec: 1018.7 +/- 25.9 (jitter = 375.5)	7.196	0.000	0.000
380	images/sec: 1008.7 +/- 25.5 (jitter = 376.3)	7.197	0.000	0.000
390	images/sec: 1001.9 +/- 25.1 (jitter = 374.4)	7.202	0.000	0.016
400	images/sec: 994.2 +/- 24.7 (jitter = 379.1)	7.194	0.000	0.000
410	images/sec: 987.7 +/- 24.3 (jitter = 378.5)	7.198	0.000	0.000
420	images/sec: 977.0 +/- 23.9 (jitter = 373.9)	7.192	0.000	0.000
430	images/sec: 970.3 +/- 23.6 (jitter = 379.3)	7.198	0.000	0.000
