TensorFlow:  1.5
Model:       vgg16
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  64 global
             64 per device
Devices:     ['/gpu:0']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 210.8 +/- 0.0 (jitter = 0.0)	7.255	0.000	0.016
10	images/sec: 211.5 +/- 0.8 (jitter = 1.0)	7.255	0.000	0.016
20	images/sec: 211.2 +/- 0.7 (jitter = 1.5)	7.255	0.000	0.000
30	images/sec: 89.8 +/- 6.8 (jitter = 1.9)	7.255	0.000	0.000
40	images/sec: 104.9 +/- 5.1 (jitter = 1.5)	7.255	0.000	0.000
50	images/sec: 116.7 +/- 4.1 (jitter = 1.3)	7.255	0.000	0.000
60	images/sec: 126.2 +/- 3.4 (jitter = 1.2)	7.255	0.000	0.000
70	images/sec: 133.9 +/- 2.9 (jitter = 1.5)	7.255	0.000	0.000
80	images/sec: 140.3 +/- 2.6 (jitter = 1.5)	7.255	0.000	0.000
90	images/sec: 145.7 +/- 2.3 (jitter = 1.6)	7.255	0.000	0.000
100	images/sec: 150.4 +/- 2.1 (jitter = 1.7)	7.256	0.000	0.000
110	images/sec: 154.3 +/- 1.9 (jitter = 2.0)	7.255	0.000	0.000
120	images/sec: 157.8 +/- 1.7 (jitter = 1.9)	7.255	0.000	0.000
130	images/sec: 160.8 +/- 1.6 (jitter = 2.0)	7.255	0.000	0.000
140	images/sec: 163.5 +/- 1.5 (jitter = 2.1)	7.255	0.016	0.016
150	images/sec: 166.0 +/- 1.4 (jitter = 2.1)	7.255	0.000	0.016
160	images/sec: 168.2 +/- 1.3 (jitter = 2.0)	7.255	0.000	0.000
170	images/sec: 170.1 +/- 1.2 (jitter = 2.1)	7.255	0.000	0.000
180	images/sec: 171.9 +/- 1.2 (jitter = 2.2)	7.255	0.000	0.000
190	images/sec: 173.5 +/- 1.1 (jitter = 2.3)	7.255	0.000	0.000
200	images/sec: 175.0 +/- 1.1 (jitter = 2.4)	7.255	0.000	0.000
210	images/sec: 176.4 +/- 1.0 (jitter = 2.4)	7.255	0.000	0.000
220	images/sec: 177.5 +/- 1.0 (jitter = 2.7)	7.255	0.000	0.000
230	images/sec: 154.2 +/- 1.3 (jitter = 2.9)	7.255	0.000	0.031
240	images/sec: 155.9 +/- 1.2 (jitter = 2.8)	7.255	0.000	0.016
250	images/sec: 157.5 +/- 1.2 (jitter = 2.8)	7.255	0.000	0.000
260	images/sec: 159.1 +/- 1.1 (jitter = 2.6)	7.255	0.000	0.000
270	images/sec: 160.5 +/- 1.1 (jitter = 2.7)	7.255	0.000	0.016
280	images/sec: 161.8 +/- 1.1 (jitter = 2.7)	7.255	0.000	0.000
290	images/sec: 163.1 +/- 1.0 (jitter = 2.7)	7.255	0.000	0.000
300	images/sec: 164.1 +/- 1.0 (jitter = 2.8)	7.255	0.000	0.016
310	images/sec: 165.2 +/- 1.0 (jitter = 3.1)	7.254	0.000	0.000
320	images/sec: 166.1 +/- 0.9 (jitter = 3.3)	7.255	0.000	0.016
330	images/sec: 166.9 +/- 0.9 (jitter = 3.5)	7.255	0.000	0.016
340	images/sec: 167.8 +/- 0.9 (jitter = 3.7)	7.255	0.000	0.000
350	images/sec: 168.4 +/- 0.9 (jitter = 3.9)	7.255	0.000	0.000
360	images/sec: 169.2 +/- 0.9 (jitter = 4.2)	7.255	0.000	0.016
370	images/sec: 169.9 +/- 0.8 (jitter = 4.5)	7.255	0.000	0.000
380	images/sec: 170.5 +/- 0.8 (jitter = 4.6)	7.255	0.000	0.000
390	images/sec: 171.1 +/- 0.8 (jitter = 4.9)	7.255	0.000	0.000
400	images/sec: 171.6 +/- 0.8 (jitter = 5.1)	7.254	0.000	0.016
410	images/sec: 172.1 +/- 0.8 (jitter = 5.5)	7.255	0.000	0.000
420	images/sec: 161.5 +/- 0.9 (jitter = 5.8)	7.255	0.000	0.000
430	images/sec: 162.4 +/- 0.9 (jitter = 5.6)	7.255	0.000	0.000
440	images/sec: 163.2 +/- 0.9 (jitter = 5.2)	7.255	0.000	0.000
450	images/sec: 164.0 +/- 0.8 (jitter = 5.1)	7.255	0.000	0.016
460	images/sec: 164.8 +/- 0.8 (jitter = 5.0)	7.255	0.000	0.016
470	images/sec: 165.5 +/- 0.8 (jitter = 4.9)	7.255	0.000	0.000
480	images/sec: 166.1 +/- 0.8 (jitter = 5.3)	7.255	0.000	0.000
490	images/sec: 166.7 +/- 0.8 (jitter = 5.6)	7.255	0.016	0.016
500	images/sec: 167.2 +/- 0.8 (jitter = 5.9)	7.255	0.000	0.000
510	images/sec: 167.7 +/- 0.8 (jitter = 6.1)	7.255	0.000	0.000
520	images/sec: 168.2 +/- 0.7 (jitter = 6.4)	7.255	0.000	0.000
530	images/sec: 168.7 +/- 0.7 (jitter = 6.6)	7.255	0.000	0.000
540	images/sec: 169.1 +/- 0.7 (jitter = 6.9)	7.255	0.000	0.000
550	images/sec: 169.5 +/- 0.7 (jitter = 7.1)	7.255	0.000	0.000
560	images/sec: 169.9 +/- 0.7 (jitter = 7.5)	7.255	0.000	0.000
570	images/sec: 170.3 +/- 0.7 (jitter = 7.7)	7.255	0.000	0.000
580	images/sec: 170.7 +/- 0.7 (jitter = 8.0)	7.255	0.031	0.031
590	images/sec: 171.0 +/- 0.7 (jitter = 8.2)	7.255	0.000	0.016
600	images/sec: 171.4 +/- 0.7 (jitter = 8.4)	7.255	0.000	0.000
610	images/sec: 171.7 +/- 0.6 (jitter = 8.7)	7.255	0.000	0.031
620	images/sec: 162.9 +/- 0.7 (jitter = 8.8)	7.255	0.000	0.000
630	images/sec: 163.5 +/- 0.7 (jitter = 8.5)	7.255	0.000	0.000
640	images/sec: 164.1 +/- 0.7 (jitter = 8.4)	7.255	0.000	0.000
650	images/sec: 164.6 +/- 0.7 (jitter = 8.2)	7.255	0.000	0.016
660	images/sec: 165.1 +/- 0.7 (jitter = 8.2)	7.255	0.000	0.016
670	images/sec: 165.6 +/- 0.7 (jitter = 8.1)	7.255	0.000	0.000
680	images/sec: 166.1 +/- 0.7 (jitter = 8.1)	7.255	0.000	0.016
690	images/sec: 166.5 +/- 0.6 (jitter = 8.2)	7.255	0.000	0.000
700	images/sec: 166.9 +/- 0.6 (jitter = 8.3)	7.255	0.000	0.000
710	images/sec: 167.2 +/- 0.6 (jitter = 8.6)	7.256	0.000	0.000
720	images/sec: 167.6 +/- 0.6 (jitter = 8.8)	7.255	0.000	0.000
730	images/sec: 167.9 +/- 0.6 (jitter = 9.0)	7.255	0.000	0.000
740	images/sec: 168.2 +/- 0.6 (jitter = 9.2)	7.255	0.000	0.031
750	images/sec: 168.5 +/- 0.6 (jitter = 9.5)	7.255	0.000	0.031
760	images/sec: 168.8 +/- 0.6 (jitter = 9.7)	7.255	0.000	0.000
770	images/sec: 169.1 +/- 0.6 (jitter = 10.0)	7.255	0.016	0.016
