TensorFlow:  1.5
Model:       inception3
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  64 global
             64 per device
Devices:     ['/gpu:0']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 211.7 +/- 0.0 (jitter = 0.0)	7.408	0.000	0.016
10	images/sec: 210.6 +/- 1.3 (jitter = 3.9)	7.493	0.000	0.016
20	images/sec: 213.2 +/- 0.9 (jitter = 2.3)	7.519	0.000	0.000
30	images/sec: 213.4 +/- 0.7 (jitter = 2.7)	7.410	0.016	0.016
40	images/sec: 212.6 +/- 0.7 (jitter = 3.3)	7.348	0.000	0.031
50	images/sec: 212.9 +/- 0.7 (jitter = 3.6)	7.429	0.016	0.016
60	images/sec: 213.7 +/- 0.6 (jitter = 3.4)	7.440	0.016	0.016
70	images/sec: 214.1 +/- 0.6 (jitter = 3.1)	7.377	0.000	0.000
80	images/sec: 214.3 +/- 0.5 (jitter = 2.6)	7.457	0.016	0.031
90	images/sec: 214.5 +/- 0.5 (jitter = 2.6)	7.373	0.000	0.000
100	images/sec: 214.2 +/- 0.5 (jitter = 2.7)	7.331	0.000	0.000
110	images/sec: 214.5 +/- 0.4 (jitter = 2.6)	7.322	0.000	0.016
120	images/sec: 214.4 +/- 0.4 (jitter = 2.7)	7.393	0.000	0.000
130	images/sec: 214.6 +/- 0.4 (jitter = 2.8)	7.403	0.000	0.016
140	images/sec: 214.6 +/- 0.4 (jitter = 2.6)	7.405	0.000	0.000
150	images/sec: 214.6 +/- 0.3 (jitter = 2.7)	7.421	0.000	0.016
160	images/sec: 214.4 +/- 0.3 (jitter = 2.8)	7.414	0.000	0.000
170	images/sec: 214.4 +/- 0.3 (jitter = 2.8)	7.382	0.000	0.000
180	images/sec: 214.4 +/- 0.3 (jitter = 2.9)	7.333	0.000	0.000
190	images/sec: 214.4 +/- 0.3 (jitter = 2.9)	7.391	0.000	0.000
200	images/sec: 214.3 +/- 0.3 (jitter = 3.0)	7.445	0.000	0.000
210	images/sec: 214.4 +/- 0.3 (jitter = 2.9)	7.326	0.016	0.031
220	images/sec: 214.3 +/- 0.3 (jitter = 3.0)	7.363	0.000	0.000
230	images/sec: 214.4 +/- 0.3 (jitter = 2.9)	7.312	0.000	0.000
240	images/sec: 214.4 +/- 0.3 (jitter = 2.9)	7.410	0.000	0.000
250	images/sec: 214.3 +/- 0.3 (jitter = 3.0)	7.385	0.000	0.000
260	images/sec: 214.2 +/- 0.3 (jitter = 3.0)	7.395	0.000	0.016
270	images/sec: 214.3 +/- 0.3 (jitter = 3.0)	7.356	0.000	0.000
280	images/sec: 214.2 +/- 0.3 (jitter = 3.0)	7.367	0.000	0.000
290	images/sec: 214.2 +/- 0.3 (jitter = 3.0)	7.401	0.000	0.000
300	images/sec: 214.2 +/- 0.3 (jitter = 3.0)	7.393	0.000	0.000
310	images/sec: 214.2 +/- 0.3 (jitter = 3.1)	7.388	0.000	0.000
320	images/sec: 214.2 +/- 0.3 (jitter = 3.1)	7.365	0.000	0.000
330	images/sec: 214.1 +/- 0.3 (jitter = 3.1)	7.423	0.000	0.000
340	images/sec: 214.2 +/- 0.2 (jitter = 3.1)	7.419	0.000	0.000
350	images/sec: 214.1 +/- 0.2 (jitter = 3.2)	7.433	0.000	0.000
360	images/sec: 214.2 +/- 0.2 (jitter = 3.1)	7.330	0.000	0.016
370	images/sec: 214.2 +/- 0.2 (jitter = 3.1)	7.359	0.000	0.000
380	images/sec: 214.1 +/- 0.2 (jitter = 3.2)	7.325	0.000	0.000
390	images/sec: 214.1 +/- 0.2 (jitter = 3.1)	7.351	0.000	0.000
400	images/sec: 214.1 +/- 0.2 (jitter = 3.1)	7.351	0.000	0.000
410	images/sec: 214.1 +/- 0.2 (jitter = 3.1)	7.357	0.000	0.000
420	images/sec: 214.1 +/- 0.2 (jitter = 3.1)	7.306	0.000	0.000
430	images/sec: 214.1 +/- 0.2 (jitter = 3.1)	7.349	0.000	0.000
440	images/sec: 214.1 +/- 0.2 (jitter = 3.0)	7.390	0.000	0.000
450	images/sec: 214.1 +/- 0.2 (jitter = 3.0)	7.400	0.000	0.000
460	images/sec: 214.2 +/- 0.2 (jitter = 2.9)	7.292	0.000	0.000
470	images/sec: 214.2 +/- 0.2 (jitter = 2.9)	7.376	0.000	0.000
480	images/sec: 214.2 +/- 0.2 (jitter = 2.9)	7.367	0.000	0.000
490	images/sec: 214.2 +/- 0.2 (jitter = 2.9)	7.318	0.000	0.000
500	images/sec: 214.2 +/- 0.2 (jitter = 2.9)	7.336	0.000	0.000
510	images/sec: 214.3 +/- 0.2 (jitter = 2.9)	7.349	0.000	0.000
520	images/sec: 214.3 +/- 0.2 (jitter = 2.8)	7.297	0.000	0.047
530	images/sec: 214.3 +/- 0.2 (jitter = 2.8)	7.316	0.000	0.031
540	images/sec: 214.3 +/- 0.2 (jitter = 2.8)	7.365	0.000	0.000
550	images/sec: 214.3 +/- 0.2 (jitter = 2.8)	7.385	0.000	0.000
560	images/sec: 214.3 +/- 0.2 (jitter = 2.8)	7.386	0.000	0.000
570	images/sec: 214.3 +/- 0.2 (jitter = 2.8)	7.396	0.000	0.000
580	images/sec: 214.3 +/- 0.2 (jitter = 2.8)	7.373	0.000	0.016
590	images/sec: 214.3 +/- 0.2 (jitter = 2.8)	7.369	0.000	0.000
600	images/sec: 214.3 +/- 0.2 (jitter = 2.8)	7.385	0.000	0.000
610	images/sec: 214.3 +/- 0.2 (jitter = 2.8)	7.395	0.000	0.000
620	images/sec: 214.3 +/- 0.2 (jitter = 2.8)	7.363	0.016	0.016
630	images/sec: 214.3 +/- 0.2 (jitter = 2.8)	7.356	0.000	0.000
640	images/sec: 214.2 +/- 0.2 (jitter = 2.8)	7.339	0.000	0.016
650	images/sec: 214.2 +/- 0.2 (jitter = 2.8)	7.353	0.000	0.000
660	images/sec: 214.2 +/- 0.2 (jitter = 2.8)	7.390	0.000	0.000
670	images/sec: 214.2 +/- 0.2 (jitter = 2.8)	7.377	0.000	0.000
680	images/sec: 214.2 +/- 0.2 (jitter = 2.8)	7.397	0.000	0.000
690	images/sec: 214.2 +/- 0.2 (jitter = 2.9)	7.320	0.000	0.000
700	images/sec: 214.2 +/- 0.2 (jitter = 2.9)	7.296	0.000	0.016
710	images/sec: 214.2 +/- 0.2 (jitter = 2.9)	7.359	0.000	0.000
720	images/sec: 214.1 +/- 0.2 (jitter = 2.9)	7.313	0.000	0.016
730	images/sec: 214.2 +/- 0.2 (jitter = 2.9)	7.344	0.000	0.016
740	images/sec: 214.1 +/- 0.2 (jitter = 2.9)	7.424	0.000	0.000
