73000 43970.723055 0.470350 0.470350
74000 44566.182634 0.467150 0.467150
75000 45154.776783 0.465950 0.465950
76000 45749.009557 0.465550 0.465550
77000 46340.176172 0.460500 0.460500
78000 46926.576206 0.466550 0.466550
79000 47517.380779 0.465450 0.465450
80000 48119.091208 0.465200 0.465200
81000 48711.952728 0.468750 0.468750
82000 49306.222590 0.462700 0.462700
83000 49903.981108 0.467700 0.467700
84000 50494.175024 0.470050 0.470050
85000 51104.848959 0.467450 0.467450
86000 51694.415174 0.471950 0.471950
87000 52382.294940 0.463650 0.463650
88000 52993.087395 0.470550 0.470550
89000 53587.482582 0.463550 0.463550
90000 54188.951015 0.468900 0.468900
91000 54789.096472 0.466900 0.466900
92000 55382.503501 0.471300 0.471300
93000 55975.795790 0.467000 0.467000
94000 56572.366241 0.467850 0.467850
95000 57162.821908 0.466650 0.466650
96000 57829.229110 0.463250 0.463250
97000 58434.644781 0.472250 0.472250
98000 59053.400321 0.467600 0.467600
99000 59658.358883 0.465450 0.465450
100000 60301.171137 0.465900 0.465900
101000 60909.872982 0.467500 0.467500
102000 61528.560874 0.468500 0.468500
103000 62129.473124 0.470900 0.470900
104000 62742.325989 0.466800 0.466800
105000 63353.751094 0.465550 0.465550
106000 63960.812064 0.465750 0.465750
107000 64573.560074 0.469550 0.469550
108000 65178.849360 0.466150 0.466150
109000 65782.926173 0.467350 0.467350
110000 66385.455883 0.466800 0.466800
111000 66985.680122 0.468700 0.468700
112000 67590.248402 0.464300 0.464300
113000 68173.498108 0.469300 0.469300
114000 68765.229655 0.470650 0.470650
115000 69364.454861 0.471000 0.471000
116000 69931.398584 0.475650 0.475650
117000 70514.253710 0.469350 0.469350
118000 71106.763438 0.470000 0.470000
119000 71691.322470 0.471050 0.471050
120000 72291.237376 0.468350 0.468350
121000 72880.922959 0.469850 0.469850
122000 73473.949383 0.464100 0.464100
123000 74072.292539 0.464300 0.464300
124000 74652.773135 0.468100 0.468100
125000 75237.991441 0.462600 0.462600
126000 75829.840644 0.468200 0.468200
127000 76407.969237 0.464500 0.464500
128000 76994.994542 0.469850 0.469850
129000 77580.554976 0.465900 0.465900
130000 78186.002906 0.472450 0.472450
131000 78764.506515 0.463100 0.463100
132000 79340.384727 0.462150 0.462150
133000 79900.718732 0.465200 0.465200
134000 80473.342356 0.468400 0.468400
135000 81047.472180 0.465850 0.465850
136000 81616.243280 0.465100 0.465100
137000 82201.296118 0.465150 0.465150
138000 82787.301399 0.466850 0.466850
139000 83365.918433 0.466150 0.466150
140000 83934.507097 0.471150 0.471150
141000 84512.325730 0.468250 0.468250
142000 85087.118922 0.470300 0.470300
143000 85658.303123 0.464100 0.464100
144000 86229.342343 0.465300 0.465300
145000 86803.402766 0.472350 0.472350
146000 87378.500790 0.468950 0.468950
147000 87962.392771 0.470950 0.470950
148000 88565.445117 0.466700 0.466700
149000 89160.471843 0.466550 0.466550
150000 89767.879689 0.468950 0.468950
151000 90360.918991 0.460600 0.460600
152000 90981.740578 0.471250 0.471250
153000 91597.733590 0.462600 0.462600
154000 92223.136102 0.470900 0.470900
155000 92821.713481 0.464800 0.464800
156000 93442.429312 0.467550 0.467550
157000 94071.339028 0.470900 0.470900
158000 94673.645409 0.466450 0.466450
159000 95308.837518 0.467950 0.467950
160000 95917.141909 0.467100 0.467100
161000 96541.656991 0.464950 0.464950
162000 97156.175453 0.462450 0.462450
163000 97840.908898 0.467200 0.467200
164000 98442.141826 0.467700 0.467700
165000 99045.796991 0.465950 0.465950
166000 99644.313494 0.462600 0.462600
167000 100266.027580 0.462150 0.462150
168000 100860.603205 0.467500 0.467500
169000 101462.732889 0.466200 0.466200
170000 102065.225719 0.468300 0.468300
171000 102643.903575 0.464250 0.464250
172000 103245.039037 0.470000 0.470000
173000 103826.912678 0.463101 0.463101
174000 104403.626218 0.467650 0.467650
175000 105005.676420 0.472200 0.472200
176000 105594.865285 0.469000 0.469000
177000 106184.318872 0.461800 0.461800
178000 106769.866212 0.466050 0.466050
179000 107368.250516 0.464600 0.464600
180000 107938.848084 0.472050 0.472050
181000 108516.220543 0.467750 0.467750
182000 109112.876544 0.467100 0.467100
183000 109697.433857 0.462150 0.462150
184000 110287.364558 0.467350 0.467350
185000 110873.419607 0.467250 0.467250
186000 111474.697557 0.467750 0.467750
187000 112047.724205 0.465250 0.465250
188000 112645.978974 0.468050 0.468050
189000 113251.727502 0.467650 0.467650
190000 113828.852191 0.460800 0.460800
191000 114406.994679 0.466700 0.466700
192000 114975.997195 0.465400 0.465400
193000 115567.930374 0.468500 0.468500
194000 116151.577934 0.466450 0.466450
195000 116726.997121 0.460950 0.460950
196000 117306.138114 0.467050 0.467050
197000 117880.122504 0.470000 0.470000
198000 118453.130635 0.468500 0.468500
199000 119039.358002 0.467400 0.467400
200000 119699.081300 0.465750 0.465750
201000 120292.151209 0.465800 0.465800
202000 120863.769567 0.466850 0.466850
203000 121453.218397 0.468850 0.468850
204000 122047.187012 0.466950 0.466950
205000 122622.413767 0.474150 0.474150
206000 123211.748541 0.468350 0.468350
207000 123795.419976 0.467250 0.467250
208000 124375.670012 0.466950 0.466950
209000 124958.214123 0.462500 0.462500
210000 125544.793370 0.465050 0.465050
211000 126121.662927 0.467500 0.467500
212000 126770.226609 0.465550 0.465550
213000 127353.066269 0.468100 0.468100
214000 127932.430156 0.464450 0.464450
215000 128500.990082 0.468600 0.468600
216000 129077.069079 0.469100 0.469100
217000 129657.611028 0.464150 0.464150
218000 130234.338058 0.465050 0.465050
219000 130803.867800 0.468050 0.468050
220000 131391.522301 0.465850 0.465850
221000 131960.496990 0.466600 0.466600
222000 132539.777500 0.466000 0.466000
223000 133117.315848 0.465000 0.465000
224000 133702.930975 0.463100 0.463100
225000 134290.504694 0.464200 0.464200
226000 134883.541991 0.468201 0.468201
227000 135460.302829 0.469450 0.469450
228000 136038.261973 0.468200 0.468200
229000 136615.441552 0.466150 0.466150
230000 137199.437840 0.462550 0.462550
231000 137777.228217 0.467750 0.467750
232000 138354.979046 0.469850 0.469850
233000 138925.631991 0.471600 0.471600
234000 139502.976333 0.467450 0.467450
235000 140091.804168 0.470850 0.470850
236000 140678.658640 0.468850 0.468850
237000 141267.615940 0.462950 0.462950
238000 141848.879043 0.472700 0.472700
239000 142438.657910 0.459850 0.459850
240000 143024.965642 0.468950 0.468950
241000 143613.148420 0.468650 0.468650
242000 144205.868366 0.464350 0.464350
243000 144796.599486 0.476251 0.476251
244000 145397.307256 0.470100 0.470100
245000 146008.532816 0.468300 0.468300
246000 146597.098147 0.469100 0.469100
247000 147199.396310 0.464400 0.464400
248000 147791.343699 0.468100 0.468100
249000 148377.584023 0.471400 0.471400
250000 149031.056751 0.468200 0.468200
