TensorFlow:  1.5
Model:       alexnet
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  64 global
             64 per device
Devices:     ['/gpu:0']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 1663.6 +/- 0.0 (jitter = 0.0)	7.210	0.000	0.000
10	images/sec: 1026.4 +/- 134.0 (jitter = 608.7)	7.199	0.000	0.000
20	images/sec: 1037.0 +/- 97.6 (jitter = 556.1)	7.202	0.000	0.000
30	images/sec: 961.3 +/- 75.2 (jitter = 449.7)	7.197	0.000	0.016
40	images/sec: 894.4 +/- 69.4 (jitter = 378.6)	7.202	0.000	0.016
50	images/sec: 873.5 +/- 58.2 (jitter = 384.5)	7.198	0.000	0.000
60	images/sec: 875.4 +/- 50.1 (jitter = 347.1)	7.201	0.000	0.000
70	images/sec: 870.4 +/- 44.2 (jitter = 343.9)	7.200	0.000	0.016
80	images/sec: 871.3 +/- 39.4 (jitter = 304.4)	7.200	0.000	0.016
90	images/sec: 880.1 +/- 37.5 (jitter = 291.7)	7.201	0.000	0.016
100	images/sec: 886.7 +/- 37.4 (jitter = 301.5)	7.192	0.000	0.000
110	images/sec: 878.2 +/- 34.5 (jitter = 276.5)	7.198	0.000	0.000
120	images/sec: 873.7 +/- 32.8 (jitter = 292.6)	7.199	0.000	0.000
130	images/sec: 875.6 +/- 30.6 (jitter = 281.3)	7.198	0.000	0.000
140	images/sec: 877.6 +/- 29.6 (jitter = 281.3)	7.197	0.000	0.000
150	images/sec: 884.8 +/- 29.3 (jitter = 305.6)	7.189	0.000	0.031
160	images/sec: 889.9 +/- 29.2 (jitter = 314.4)	7.197	0.000	0.000
170	images/sec: 890.8 +/- 27.9 (jitter = 316.9)	7.195	0.000	0.000
180	images/sec: 899.2 +/- 27.4 (jitter = 323.5)	7.201	0.000	0.000
190	images/sec: 897.1 +/- 26.5 (jitter = 320.9)	7.199	0.000	0.000
200	images/sec: 898.1 +/- 25.7 (jitter = 316.9)	7.201	0.000	0.000
210	images/sec: 903.8 +/- 25.5 (jitter = 311.4)	7.195	0.000	0.000
220	images/sec: 909.8 +/- 25.5 (jitter = 311.4)	7.205	0.000	0.000
230	images/sec: 903.4 +/- 25.0 (jitter = 315.5)	7.196	0.000	0.000
240	images/sec: 899.4 +/- 24.2 (jitter = 315.5)	7.200	0.000	0.000
250	images/sec: 900.2 +/- 23.6 (jitter = 314.7)	7.198	0.000	0.000
260	images/sec: 906.4 +/- 23.1 (jitter = 311.2)	7.202	0.000	0.000
270	images/sec: 904.2 +/- 22.5 (jitter = 308.7)	7.196	0.000	0.016
280	images/sec: 907.7 +/- 22.5 (jitter = 315.6)	7.193	0.000	0.016
290	images/sec: 911.3 +/- 21.9 (jitter = 322.6)	7.197	0.000	0.000
300	images/sec: 919.3 +/- 22.3 (jitter = 332.5)	7.198	0.000	0.016
310	images/sec: 926.6 +/- 22.9 (jitter = 344.7)	7.205	0.000	0.000
320	images/sec: 927.9 +/- 22.8 (jitter = 348.6)	7.199	0.000	0.000
330	images/sec: 925.4 +/- 22.6 (jitter = 348.4)	7.197	0.000	0.000
340	images/sec: 929.6 +/- 22.3 (jitter = 348.6)	7.194	0.000	0.000
350	images/sec: 933.0 +/- 22.0 (jitter = 350.5)	7.206	0.000	0.000
360	images/sec: 933.9 +/- 21.7 (jitter = 354.4)	7.196	0.000	0.000
370	images/sec: 936.9 +/- 21.6 (jitter = 354.4)	7.196	0.000	0.000
380	images/sec: 937.6 +/- 21.1 (jitter = 354.4)	7.198	0.000	0.000
390	images/sec: 940.5 +/- 21.0 (jitter = 354.9)	7.202	0.000	0.031
400	images/sec: 941.3 +/- 20.7 (jitter = 362.6)	7.195	0.000	0.000
410	images/sec: 943.4 +/- 20.4 (jitter = 360.0)	7.197	0.000	0.000
420	images/sec: 945.6 +/- 20.1 (jitter = 365.3)	7.196	0.000	0.000
430	images/sec: 956.2 +/- 20.9 (jitter = 378.8)	7.197	0.000	0.000
440	images/sec: 958.2 +/- 20.8 (jitter = 381.5)	7.200	0.000	0.000
450	images/sec: 963.3 +/- 20.9 (jitter = 382.4)	7.195	0.000	0.000
460	images/sec: 958.6 +/- 20.6 (jitter = 375.7)	7.200	0.000	0.000
470	images/sec: 958.2 +/- 20.3 (jitter = 374.3)	7.201	0.000	0.031
480	images/sec: 956.0 +/- 20.0 (jitter = 367.6)	7.199	0.000	0.000
490	images/sec: 954.0 +/- 19.7 (jitter = 361.7)	7.193	0.016	0.016
500	images/sec: 949.8 +/- 19.4 (jitter = 354.8)	7.199	0.000	0.000
510	images/sec: 947.8 +/- 19.3 (jitter = 356.0)	7.196	0.000	0.016
520	images/sec: 946.2 +/- 19.0 (jitter = 357.2)	7.205	0.000	0.000
530	images/sec: 944.2 +/- 18.7 (jitter = 355.0)	7.199	0.000	0.016
540	images/sec: 941.0 +/- 18.6 (jitter = 351.4)	7.196	0.016	0.016
550	images/sec: 937.4 +/- 18.4 (jitter = 354.6)	7.200	0.000	0.016
560	images/sec: 934.7 +/- 18.1 (jitter = 347.2)	7.206	0.000	0.000
570	images/sec: 933.1 +/- 17.9 (jitter = 337.0)	7.196	0.000	0.000
580	images/sec: 932.0 +/- 17.6 (jitter = 337.9)	7.200	0.000	0.031
590	images/sec: 928.2 +/- 17.4 (jitter = 338.9)	7.203	0.000	0.016
600	images/sec: 926.0 +/- 17.2 (jitter = 333.1)	7.194	0.000	0.016
610	images/sec: 921.8 +/- 17.0 (jitter = 333.0)	7.200	0.000	0.016
620	images/sec: 917.9 +/- 16.9 (jitter = 333.6)	7.205	0.000	0.000
630	images/sec: 915.2 +/- 16.7 (jitter = 329.4)	7.192	0.000	0.000
640	images/sec: 911.0 +/- 16.6 (jitter = 329.4)	7.199	0.000	0.000
650	images/sec: 908.5 +/- 16.4 (jitter = 325.7)	7.200	0.000	0.000
660	images/sec: 906.9 +/- 16.2 (jitter = 325.2)	7.204	0.000	0.000
670	images/sec: 905.4 +/- 16.1 (jitter = 325.5)	7.196	0.000	0.000
680	images/sec: 903.2 +/- 15.9 (jitter = 320.7)	7.198	0.000	0.016
690	images/sec: 901.7 +/- 15.7 (jitter = 318.3)	7.198	0.000	0.000
700	images/sec: 901.4 +/- 15.5 (jitter = 313.5)	7.206	0.000	0.000
710	images/sec: 899.7 +/- 15.4 (jitter = 310.0)	7.199	0.000	0.000
720	images/sec: 897.8 +/- 15.2 (jitter = 307.1)	7.199	0.000	0.000
730	images/sec: 896.4 +/- 15.0 (jitter = 307.4)	7.198	0.000	0.031
740	images/sec: 892.9 +/- 14.9 (jitter = 304.2)	7.206	0.000	0.000
750	images/sec: 892.1 +/- 14.8 (jitter = 304.2)	7.200	0.000	0.000
760	images/sec: 891.0 +/- 14.6 (jitter = 303.6)	7.200	0.000	0.000
770	images/sec: 889.4 +/- 14.5 (jitter = 306.5)	7.199	0.000	0.000
780	images/sec: 887.0 +/- 14.4 (jitter = 306.1)	7.199	0.000	0.000
790	images/sec: 885.9 +/- 14.3 (jitter = 304.4)	7.200	0.000	0.000
800	images/sec: 884.2 +/- 14.2 (jitter = 301.1)	7.200	0.000	0.000
810	images/sec: 883.3 +/- 14.1 (jitter = 301.6)	7.200	0.016	0.016
820	images/sec: 881.6 +/- 14.0 (jitter = 302.7)	7.199	0.000	0.000
830	images/sec: 881.8 +/- 13.8 (jitter = 300.5)	7.204	0.000	0.000
840	images/sec: 880.9 +/- 13.7 (jitter = 301.0)	7.192	0.000	0.000
850	images/sec: 878.0 +/- 13.6 (jitter = 301.8)	7.200	0.000	0.016
860	images/sec: 877.4 +/- 13.5 (jitter = 301.0)	7.197	0.000	0.000
870	images/sec: 876.9 +/- 13.3 (jitter = 301.0)	7.201	0.000	0.000
880	images/sec: 876.3 +/- 13.3 (jitter = 302.1)	7.198	0.000	0.000
890	images/sec: 875.8 +/- 13.1 (jitter = 302.1)	7.198	0.000	0.000
900	images/sec: 874.3 +/- 13.1 (jitter = 302.1)	7.197	0.000	0.016
