TensorFlow:  1.5
Model:       resnet50
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             128 per device
Devices:     ['/gpu:0']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 345.4 +/- 0.0 (jitter = 0.0)	8.473	0.000	0.008
10	images/sec: 348.8 +/- 2.0 (jitter = 3.7)	8.388	0.000	0.008
20	images/sec: 344.0 +/- 2.5 (jitter = 7.4)	8.241	0.000	0.000
30	images/sec: 342.4 +/- 2.0 (jitter = 10.2)	8.091	0.000	0.000
40	images/sec: 342.5 +/- 1.8 (jitter = 10.2)	8.042	0.000	0.000
50	images/sec: 343.2 +/- 1.5 (jitter = 8.5)	8.042	0.000	0.008
60	images/sec: 344.6 +/- 1.3 (jitter = 7.0)	7.989	0.000	0.016
70	images/sec: 345.1 +/- 1.2 (jitter = 7.1)	7.972	0.000	0.000
80	images/sec: 345.4 +/- 1.1 (jitter = 6.6)	7.856	0.000	0.016
90	images/sec: 345.7 +/- 1.0 (jitter = 5.8)	7.880	0.000	0.016
100	images/sec: 345.8 +/- 0.9 (jitter = 5.8)	8.006	0.008	0.008
110	images/sec: 346.2 +/- 0.8 (jitter = 5.4)	7.910	0.000	0.000
120	images/sec: 346.1 +/- 0.8 (jitter = 5.2)	7.820	0.008	0.008
130	images/sec: 345.3 +/- 0.8 (jitter = 6.0)	7.836	0.000	0.000
140	images/sec: 344.9 +/- 0.8 (jitter = 6.4)	7.846	0.000	0.000
150	images/sec: 344.5 +/- 0.8 (jitter = 6.3)	7.897	0.000	0.000
160	images/sec: 344.8 +/- 0.7 (jitter = 6.4)	7.785	0.000	0.008
170	images/sec: 344.4 +/- 0.7 (jitter = 6.7)	7.830	0.000	0.000
180	images/sec: 344.3 +/- 0.7 (jitter = 6.8)	7.792	0.000	0.000
190	images/sec: 344.5 +/- 0.7 (jitter = 6.6)	7.850	0.000	0.016
200	images/sec: 344.4 +/- 0.6 (jitter = 6.5)	7.877	0.000	0.008
210	images/sec: 344.6 +/- 0.6 (jitter = 6.3)	7.876	0.000	0.000
220	images/sec: 344.5 +/- 0.6 (jitter = 6.5)	7.828	0.000	0.000
230	images/sec: 344.6 +/- 0.6 (jitter = 6.5)	7.843	0.000	0.008
240	images/sec: 344.7 +/- 0.6 (jitter = 6.4)	7.829	0.000	0.000
250	images/sec: 344.7 +/- 0.6 (jitter = 6.5)	7.837	0.000	0.000
