TensorFlow:  1.5
Model:       inception3
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             128 per device
Devices:     ['/gpu:0']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 207.6 +/- 0.0 (jitter = 0.0)	7.396	0.000	0.000
10	images/sec: 217.1 +/- 4.1 (jitter = 4.0)	7.427	0.000	0.008
20	images/sec: 213.9 +/- 3.4 (jitter = 10.2)	7.458	0.008	0.008
30	images/sec: 213.9 +/- 2.6 (jitter = 10.4)	7.422	0.000	0.000
40	images/sec: 214.4 +/- 2.2 (jitter = 9.9)	7.337	0.000	0.000
50	images/sec: 215.1 +/- 1.8 (jitter = 8.7)	7.365	0.000	0.000
60	images/sec: 214.0 +/- 1.7 (jitter = 9.1)	7.420	0.000	0.000
70	images/sec: 214.0 +/- 1.6 (jitter = 9.1)	7.467	0.000	0.008
80	images/sec: 213.9 +/- 1.5 (jitter = 8.8)	7.410	0.000	0.008
90	images/sec: 214.9 +/- 1.4 (jitter = 7.5)	7.369	0.000	0.000
100	images/sec: 214.5 +/- 1.3 (jitter = 7.5)	7.408	0.000	0.008
110	images/sec: 214.7 +/- 1.3 (jitter = 7.3)	7.389	0.000	0.000
120	images/sec: 215.4 +/- 1.2 (jitter = 6.6)	7.401	0.000	0.016
130	images/sec: 215.4 +/- 1.2 (jitter = 6.7)	7.364	0.000	0.000
140	images/sec: 215.4 +/- 1.1 (jitter = 6.5)	7.371	0.000	0.000
150	images/sec: 215.1 +/- 1.1 (jitter = 6.3)	7.416	0.000	0.000
160	images/sec: 215.2 +/- 1.1 (jitter = 6.1)	7.410	0.000	0.000
170	images/sec: 215.3 +/- 1.0 (jitter = 5.9)	7.385	0.000	0.000
180	images/sec: 215.4 +/- 1.0 (jitter = 5.8)	7.356	0.000	0.016
190	images/sec: 215.6 +/- 1.0 (jitter = 5.5)	7.389	0.000	0.008
200	images/sec: 215.9 +/- 0.9 (jitter = 5.3)	7.383	0.000	0.000
210	images/sec: 215.9 +/- 0.9 (jitter = 5.5)	7.370	0.000	0.000
220	images/sec: 216.0 +/- 0.9 (jitter = 5.5)	7.382	0.000	0.008
230	images/sec: 216.0 +/- 0.9 (jitter = 5.8)	7.397	0.000	0.000
240	images/sec: 216.0 +/- 0.8 (jitter = 5.8)	7.348	0.000	0.008
250	images/sec: 216.1 +/- 0.8 (jitter = 5.8)	7.405	0.000	0.008
260	images/sec: 216.4 +/- 0.8 (jitter = 5.8)	7.345	0.000	0.016
270	images/sec: 216.5 +/- 0.8 (jitter = 5.5)	7.378	0.000	0.016
280	images/sec: 216.5 +/- 0.8 (jitter = 5.6)	7.389	0.000	0.008
290	images/sec: 216.4 +/- 0.7 (jitter = 5.5)	7.354	0.000	0.000
300	images/sec: 216.4 +/- 0.7 (jitter = 5.6)	7.412	0.000	0.000
310	images/sec: 216.5 +/- 0.7 (jitter = 5.6)	7.352	0.000	0.016
320	images/sec: 216.5 +/- 0.7 (jitter = 5.5)	7.367	0.008	0.023
330	images/sec: 216.6 +/- 0.7 (jitter = 5.5)	7.358	0.008	0.008
340	images/sec: 216.7 +/- 0.7 (jitter = 5.5)	7.364	0.008	0.016
350	images/sec: 216.7 +/- 0.7 (jitter = 5.4)	7.366	0.000	0.008
360	images/sec: 216.8 +/- 0.7 (jitter = 5.3)	7.367	0.000	0.000
370	images/sec: 217.0 +/- 0.6 (jitter = 5.3)	7.414	0.000	0.008
380	images/sec: 217.1 +/- 0.6 (jitter = 5.2)	7.326	0.008	0.008
390	images/sec: 217.0 +/- 0.6 (jitter = 5.4)	7.415	0.000	0.000
400	images/sec: 216.9 +/- 0.6 (jitter = 5.6)	7.367	0.000	0.008
410	images/sec: 216.8 +/- 0.6 (jitter = 5.8)	7.350	0.000	0.016
420	images/sec: 216.9 +/- 0.6 (jitter = 5.9)	7.365	0.000	0.000
430	images/sec: 216.9 +/- 0.6 (jitter = 5.8)	7.380	0.000	0.000
440	images/sec: 216.8 +/- 0.6 (jitter = 5.8)	7.327	0.008	0.031
450	images/sec: 216.9 +/- 0.6 (jitter = 5.8)	7.340	0.008	0.008
460	images/sec: 216.9 +/- 0.6 (jitter = 5.7)	7.331	0.000	0.016
470	images/sec: 217.0 +/- 0.6 (jitter = 5.7)	7.312	0.000	0.000
480	images/sec: 217.0 +/- 0.5 (jitter = 5.7)	7.373	0.000	0.000
490	images/sec: 217.1 +/- 0.5 (jitter = 5.6)	7.356	0.000	0.008
500	images/sec: 217.1 +/- 0.5 (jitter = 5.6)	7.354	0.000	0.008
510	images/sec: 217.1 +/- 0.5 (jitter = 5.7)	7.374	0.000	0.000
520	images/sec: 217.2 +/- 0.5 (jitter = 5.6)	7.342	0.000	0.008
530	images/sec: 217.3 +/- 0.5 (jitter = 5.5)	7.358	0.000	0.008
540	images/sec: 217.4 +/- 0.5 (jitter = 5.5)	7.392	0.000	0.008
550	images/sec: 217.5 +/- 0.5 (jitter = 5.5)	7.341	0.008	0.023
560	images/sec: 217.5 +/- 0.5 (jitter = 5.5)	7.330	0.000	0.000
570	images/sec: 217.5 +/- 0.5 (jitter = 5.5)	7.359	0.000	0.008
580	images/sec: 217.5 +/- 0.5 (jitter = 5.5)	7.376	0.000	0.000
590	images/sec: 217.4 +/- 0.5 (jitter = 5.6)	7.302	0.008	0.016
600	images/sec: 217.4 +/- 0.5 (jitter = 5.5)	7.425	0.000	0.008
610	images/sec: 217.5 +/- 0.5 (jitter = 5.5)	7.368	0.000	0.000
620	images/sec: 217.5 +/- 0.5 (jitter = 5.5)	7.351	0.000	0.008
630	images/sec: 217.6 +/- 0.5 (jitter = 5.5)	7.387	0.000	0.000
640	images/sec: 217.6 +/- 0.4 (jitter = 5.5)	7.364	0.000	0.000
650	images/sec: 217.6 +/- 0.4 (jitter = 5.5)	7.404	0.000	0.016
660	images/sec: 217.5 +/- 0.4 (jitter = 5.6)	7.336	0.000	0.000
670	images/sec: 217.6 +/- 0.4 (jitter = 5.6)	7.367	0.008	0.008
680	images/sec: 217.6 +/- 0.4 (jitter = 5.6)	7.361	0.000	0.008
690	images/sec: 217.5 +/- 0.4 (jitter = 5.6)	7.325	0.000	0.016
