TensorFlow:  1.5
Model:       resnet50
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  256 global
             128 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 440.6 +/- 0.0 (jitter = 0.0)	8.511	0.004	0.004
10	images/sec: 385.1 +/- 11.1 (jitter = 31.4)	8.226	0.000	0.008
20	images/sec: 382.3 +/- 7.6 (jitter = 27.9)	8.114	0.000	0.012
30	images/sec: 384.8 +/- 5.7 (jitter = 31.6)	8.134	0.000	0.004
40	images/sec: 381.6 +/- 5.3 (jitter = 34.0)	8.066	0.000	0.012
50	images/sec: 275.6 +/- 8.5 (jitter = 32.5)	8.204	0.000	0.000
60	images/sec: 286.9 +/- 7.3 (jitter = 35.6)	8.028	0.000	0.004
70	images/sec: 298.2 +/- 6.4 (jitter = 34.0)	8.039	0.004	0.004
80	images/sec: 306.7 +/- 5.8 (jitter = 35.3)	8.111	0.000	0.000
90	images/sec: 312.9 +/- 5.2 (jitter = 33.3)	8.016	0.016	0.020
100	images/sec: 268.4 +/- 6.0 (jitter = 33.2)	8.029	0.004	0.020
110	images/sec: 274.3 +/- 5.5 (jitter = 33.2)	8.024	0.000	0.008
120	images/sec: 279.8 +/- 5.1 (jitter = 31.2)	8.005	0.000	0.004
130	images/sec: 284.0 +/- 4.8 (jitter = 28.5)	8.001	0.000	0.004
140	images/sec: 288.8 +/- 4.5 (jitter = 25.6)	7.908	0.004	0.016
150	images/sec: 265.9 +/- 4.8 (jitter = 25.1)	7.924	0.004	0.020
160	images/sec: 270.2 +/- 4.5 (jitter = 25.0)	7.851	0.004	0.020
170	images/sec: 274.1 +/- 4.3 (jitter = 25.6)	7.955	0.000	0.012
180	images/sec: 277.7 +/- 4.1 (jitter = 24.0)	7.874	0.000	0.004
190	images/sec: 281.6 +/- 3.9 (jitter = 24.7)	7.774	0.008	0.027
200	images/sec: 265.8 +/- 4.1 (jitter = 24.1)	7.796	0.008	0.016
210	images/sec: 269.1 +/- 3.9 (jitter = 23.9)	7.720	0.004	0.008
220	images/sec: 272.4 +/- 3.8 (jitter = 22.3)	7.760	0.000	0.012
230	images/sec: 275.3 +/- 3.6 (jitter = 22.2)	7.735	0.000	0.008
240	images/sec: 278.6 +/- 3.5 (jitter = 22.8)	7.786	0.000	0.008
250	images/sec: 267.7 +/- 3.7 (jitter = 23.1)	7.702	0.012	0.031
260	images/sec: 270.7 +/- 3.5 (jitter = 22.2)	7.783	0.004	0.012
270	images/sec: 273.3 +/- 3.4 (jitter = 21.3)	7.657	0.008	0.035
280	images/sec: 275.5 +/- 3.3 (jitter = 20.5)	7.783	0.008	0.012
290	images/sec: 277.6 +/- 3.2 (jitter = 21.1)	7.711	0.000	0.012
300	images/sec: 267.3 +/- 3.3 (jitter = 20.6)	7.663	0.000	0.020
310	images/sec: 269.5 +/- 3.2 (jitter = 21.7)	7.686	0.000	0.004
320	images/sec: 271.9 +/- 3.2 (jitter = 21.9)	7.700	0.004	0.012
330	images/sec: 273.9 +/- 3.1 (jitter = 22.3)	7.729	0.008	0.027
340	images/sec: 266.0 +/- 3.2 (jitter = 22.6)	7.671	0.000	0.008
350	images/sec: 268.0 +/- 3.1 (jitter = 23.3)	7.653	0.000	0.016
360	images/sec: 269.9 +/- 3.0 (jitter = 23.8)	7.714	0.004	0.020
370	images/sec: 271.8 +/- 3.0 (jitter = 23.3)	7.729	0.000	0.008
380	images/sec: 273.7 +/- 2.9 (jitter = 23.0)	7.697	0.000	0.016
390	images/sec: 265.6 +/- 3.0 (jitter = 23.0)	7.584	0.004	0.016
400	images/sec: 267.5 +/- 2.9 (jitter = 22.7)	7.671	0.008	0.020
410	images/sec: 269.3 +/- 2.9 (jitter = 22.7)	7.609	0.016	0.027
420	images/sec: 271.0 +/- 2.8 (jitter = 22.6)	7.581	0.000	0.035
430	images/sec: 272.6 +/- 2.7 (jitter = 22.3)	7.596	0.000	0.027
440	images/sec: 264.5 +/- 2.8 (jitter = 22.2)	7.682	0.004	0.027
450	images/sec: 266.1 +/- 2.8 (jitter = 22.5)	7.596	0.004	0.027
460	images/sec: 267.6 +/- 2.7 (jitter = 22.2)	7.540	0.004	0.027
470	images/sec: 269.1 +/- 2.6 (jitter = 22.0)	7.564	0.004	0.027
480	images/sec: 270.7 +/- 2.6 (jitter = 21.6)	7.620	0.012	0.027
490	images/sec: 265.9 +/- 2.6 (jitter = 21.8)	7.577	0.000	0.016
500	images/sec: 267.4 +/- 2.6 (jitter = 22.0)	7.578	0.000	0.012
510	images/sec: 268.9 +/- 2.5 (jitter = 21.9)	7.608	0.008	0.023
520	images/sec: 270.3 +/- 2.5 (jitter = 21.7)	7.591	0.012	0.035
530	images/sec: 271.4 +/- 2.5 (jitter = 21.8)	7.533	0.008	0.031
540	images/sec: 267.5 +/- 2.5 (jitter = 21.7)	7.567	0.000	0.016
550	images/sec: 268.8 +/- 2.5 (jitter = 21.7)	7.532	0.008	0.039
560	images/sec: 270.1 +/- 2.4 (jitter = 21.7)	7.524	0.000	0.023
570	images/sec: 271.3 +/- 2.4 (jitter = 21.7)	7.510	0.008	0.039
580	images/sec: 272.6 +/- 2.3 (jitter = 21.6)	7.588	0.020	0.039
590	images/sec: 267.7 +/- 2.4 (jitter = 21.7)	7.556	0.000	0.023
600	images/sec: 268.9 +/- 2.4 (jitter = 21.5)	7.451	0.004	0.031
610	images/sec: 270.1 +/- 2.3 (jitter = 21.6)	7.431	0.008	0.039
620	images/sec: 271.3 +/- 2.3 (jitter = 22.2)	7.468	0.004	0.047
630	images/sec: 272.5 +/- 2.3 (jitter = 22.2)	7.517	0.000	0.016
640	images/sec: 267.9 +/- 2.3 (jitter = 22.5)	7.494	0.000	0.008
650	images/sec: 269.0 +/- 2.3 (jitter = 22.4)	7.546	0.000	0.027
660	images/sec: 270.1 +/- 2.2 (jitter = 22.4)	7.473	0.008	0.031
670	images/sec: 271.2 +/- 2.2 (jitter = 22.4)	7.452	0.000	0.027
680	images/sec: 272.3 +/- 2.2 (jitter = 22.5)	7.410	0.016	0.027
690	images/sec: 268.6 +/- 2.2 (jitter = 22.5)	7.412	0.008	0.027
700	images/sec: 269.6 +/- 2.2 (jitter = 22.5)	7.448	0.012	0.039
710	images/sec: 270.7 +/- 2.1 (jitter = 22.4)	7.526	0.004	0.035
720	images/sec: 271.6 +/- 2.1 (jitter = 22.0)	7.497	0.004	0.020
730	images/sec: 269.7 +/- 2.1 (jitter = 21.9)	7.434	0.008	0.047
740	images/sec: 267.9 +/- 2.2 (jitter = 21.9)	7.453	0.012	0.035
750	images/sec: 268.8 +/- 2.1 (jitter = 21.9)	7.504	0.004	0.012
760	images/sec: 269.8 +/- 2.1 (jitter = 22.2)	7.490	0.000	0.012
770	images/sec: 270.6 +/- 2.1 (jitter = 21.9)	7.410	0.004	0.012
780	images/sec: 267.3 +/- 2.1 (jitter = 22.3)	7.404	0.008	0.027
790	images/sec: 268.2 +/- 2.1 (jitter = 22.4)	7.454	0.008	0.035
800	images/sec: 269.1 +/- 2.1 (jitter = 22.3)	7.340	0.012	0.055
810	images/sec: 270.0 +/- 2.1 (jitter = 22.2)	7.360	0.012	0.023
820	images/sec: 270.8 +/- 2.0 (jitter = 22.1)	7.365	0.004	0.035
830	images/sec: 268.1 +/- 2.1 (jitter = 22.1)	7.467	0.004	0.023
840	images/sec: 268.9 +/- 2.0 (jitter = 22.0)	7.390	0.000	0.027
850	images/sec: 269.8 +/- 2.0 (jitter = 21.9)	7.393	0.004	0.023
860	images/sec: 270.5 +/- 2.0 (jitter = 21.9)	7.404	0.012	0.027
870	images/sec: 271.3 +/- 2.0 (jitter = 21.7)	7.367	0.012	0.027
880	images/sec: 267.4 +/- 2.0 (jitter = 21.6)	7.371	0.004	0.043
890	images/sec: 268.2 +/- 2.0 (jitter = 21.5)	7.276	0.000	0.027
900	images/sec: 269.0 +/- 1.9 (jitter = 21.5)	7.296	0.008	0.047
910	images/sec: 269.8 +/- 1.9 (jitter = 21.3)	7.348	0.004	0.023
920	images/sec: 270.6 +/- 1.9 (jitter = 21.3)	7.301	0.012	0.043
930	images/sec: 267.1 +/- 1.9 (jitter = 21.4)	7.304	0.004	0.020
940	images/sec: 267.8 +/- 1.9 (jitter = 21.4)	7.208	0.016	0.047
950	images/sec: 268.6 +/- 1.9 (jitter = 21.4)	7.260	0.016	0.059
960	images/sec: 269.2 +/- 1.9 (jitter = 21.4)	7.349	0.012	0.055
970	images/sec: 270.0 +/- 1.8 (jitter = 21.4)	7.183	0.023	0.055
980	images/sec: 267.5 +/- 1.9 (jitter = 21.6)	7.212	0.004	0.031
990	images/sec: 268.3 +/- 1.8 (jitter = 21.6)	7.332	0.008	0.047
1000	images/sec: 269.0 +/- 1.8 (jitter = 21.5)	7.236	0.012	0.055
1010	images/sec: 269.6 +/- 1.8 (jitter = 21.4)	7.164	0.020	0.055
