TensorFlow:  1.5
Model:       alexnet
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  256 global
             128 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 829.1 +/- 0.0 (jitter = 0.0)	7.200	0.000	0.008
10	images/sec: 798.1 +/- 67.6 (jitter = 303.6)	7.204	0.000	0.004
20	images/sec: 809.9 +/- 50.8 (jitter = 262.6)	7.200	0.000	0.004
30	images/sec: 841.3 +/- 40.6 (jitter = 271.9)	7.201	0.000	0.012
40	images/sec: 851.1 +/- 35.9 (jitter = 267.5)	7.200	0.000	0.004
50	images/sec: 485.9 +/- 37.7 (jitter = 281.4)	7.201	0.000	0.000
60	images/sec: 525.1 +/- 37.9 (jitter = 306.8)	7.200	0.000	0.020
70	images/sec: 559.4 +/- 34.0 (jitter = 303.2)	7.200	0.000	0.004
80	images/sec: 586.1 +/- 32.3 (jitter = 299.3)	7.201	0.000	0.000
90	images/sec: 613.7 +/- 36.3 (jitter = 322.0)	7.198	0.000	0.004
100	images/sec: 456.8 +/- 34.6 (jitter = 299.3)	7.198	0.000	0.008
110	images/sec: 477.1 +/- 31.8 (jitter = 288.5)	7.196	0.004	0.016
120	images/sec: 497.2 +/- 29.4 (jitter = 249.6)	7.198	0.000	0.008
130	images/sec: 515.6 +/- 29.6 (jitter = 206.5)	7.197	0.000	0.004
140	images/sec: 531.4 +/- 27.8 (jitter = 204.1)	7.199	0.004	0.004
150	images/sec: 455.0 +/- 27.1 (jitter = 211.5)	7.201	0.004	0.004
160	images/sec: 469.1 +/- 25.5 (jitter = 204.1)	7.200	0.004	0.008
170	images/sec: 483.1 +/- 24.2 (jitter = 181.2)	7.199	0.000	0.000
180	images/sec: 495.8 +/- 22.9 (jitter = 161.6)	7.202	0.000	0.000
190	images/sec: 508.1 +/- 21.8 (jitter = 152.4)	7.198	0.000	0.000
200	images/sec: 456.8 +/- 21.7 (jitter = 152.4)	7.204	0.000	0.004
210	images/sec: 468.2 +/- 22.3 (jitter = 131.5)	7.195	0.000	0.000
