TensorFlow:  1.5
Model:       resnet50
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             64 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
700	images/sec: 239.3 +/- 1.9 (jitter = 23.2)	7.761	0.000	0.023
710	images/sec: 240.3 +/- 1.9 (jitter = 23.1)	7.736	0.008	0.016
720	images/sec: 241.2 +/- 1.8 (jitter = 22.7)	7.703	0.000	0.000
730	images/sec: 242.0 +/- 1.8 (jitter = 22.0)	7.586	0.016	0.016
740	images/sec: 242.9 +/- 1.8 (jitter = 21.8)	7.652	0.000	0.008
750	images/sec: 243.9 +/- 1.8 (jitter = 21.8)	7.680	0.000	0.016
760	images/sec: 244.8 +/- 1.8 (jitter = 21.9)	7.569	0.000	0.023
770	images/sec: 245.6 +/- 1.7 (jitter = 21.4)	7.698	0.000	0.023
780	images/sec: 246.5 +/- 1.7 (jitter = 21.8)	7.728	0.000	0.023
790	images/sec: 239.2 +/- 1.8 (jitter = 21.5)	7.558	0.008	0.039
800	images/sec: 240.1 +/- 1.7 (jitter = 21.5)	7.586	0.000	0.008
810	images/sec: 241.0 +/- 1.7 (jitter = 21.6)	7.683	0.000	0.008
820	images/sec: 241.9 +/- 1.7 (jitter = 21.7)	7.653	0.000	0.016
830	images/sec: 242.8 +/- 1.7 (jitter = 22.0)	7.649	0.008	0.031
840	images/sec: 243.6 +/- 1.7 (jitter = 22.0)	7.565	0.016	0.023
850	images/sec: 244.5 +/- 1.7 (jitter = 22.4)	7.582	0.008	0.047
860	images/sec: 245.1 +/- 1.7 (jitter = 22.5)	7.606	0.023	0.039
870	images/sec: 245.9 +/- 1.6 (jitter = 22.4)	7.558	0.000	0.023
880	images/sec: 246.7 +/- 1.6 (jitter = 22.0)	7.583	0.008	0.016
890	images/sec: 239.2 +/- 1.7 (jitter = 22.2)	7.619	0.000	0.016
900	images/sec: 240.0 +/- 1.6 (jitter = 22.4)	7.595	0.008	0.023
910	images/sec: 240.8 +/- 1.6 (jitter = 22.3)	7.502	0.016	0.047
