TensorFlow:  1.5
Model:       inception3
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             64 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 177.2 +/- 0.0 (jitter = 0.0)	7.401	0.000	0.000
10	images/sec: 79.2 +/- 19.1 (jitter = 21.3)	7.397	0.000	0.008
20	images/sec: 115.6 +/- 10.8 (jitter = 28.0)	7.440	0.000	0.008
30	images/sec: 135.6 +/- 7.5 (jitter = 26.3)	7.383	0.000	0.000
40	images/sec: 148.2 +/- 5.7 (jitter = 24.7)	7.502	0.000	0.000
50	images/sec: 156.7 +/- 4.7 (jitter = 22.4)	7.342	0.000	0.016
60	images/sec: 161.5 +/- 4.1 (jitter = 22.6)	7.398	0.000	0.000
70	images/sec: 166.3 +/- 3.5 (jitter = 21.0)	7.429	0.000	0.000
80	images/sec: 169.9 +/- 3.1 (jitter = 19.6)	7.401	0.000	0.000
90	images/sec: 173.4 +/- 2.8 (jitter = 18.5)	7.389	0.000	0.000
100	images/sec: 176.2 +/- 2.6 (jitter = 17.3)	7.357	0.000	0.000
110	images/sec: 157.0 +/- 3.0 (jitter = 16.9)	7.388	0.000	0.008
120	images/sec: 159.2 +/- 2.8 (jitter = 17.0)	7.368	0.000	0.008
130	images/sec: 162.0 +/- 2.7 (jitter = 17.6)	7.377	0.000	0.008
140	images/sec: 164.8 +/- 2.5 (jitter = 16.8)	7.391	0.000	0.000
150	images/sec: 166.8 +/- 2.3 (jitter = 16.6)	7.361	0.000	0.008
160	images/sec: 168.7 +/- 2.2 (jitter = 16.5)	7.370	0.000	0.008
170	images/sec: 170.4 +/- 2.1 (jitter = 17.0)	7.360	0.000	0.000
180	images/sec: 172.2 +/- 2.0 (jitter = 16.3)	7.400	0.000	0.016
190	images/sec: 173.7 +/- 1.9 (jitter = 15.6)	7.381	0.000	0.008
200	images/sec: 175.2 +/- 1.8 (jitter = 15.1)	7.413	0.000	0.000
210	images/sec: 163.4 +/- 2.0 (jitter = 15.8)	7.377	0.000	0.000
220	images/sec: 164.9 +/- 1.9 (jitter = 15.5)	7.399	0.000	0.008
230	images/sec: 166.3 +/- 1.8 (jitter = 15.5)	7.369	0.000	0.008
240	images/sec: 167.4 +/- 1.8 (jitter = 16.1)	7.351	0.000	0.000
250	images/sec: 168.7 +/- 1.7 (jitter = 15.6)	7.370	0.000	0.000
260	images/sec: 169.9 +/- 1.7 (jitter = 15.5)	7.316	0.000	0.000
270	images/sec: 170.9 +/- 1.6 (jitter = 15.6)	7.377	0.016	0.016
280	images/sec: 172.0 +/- 1.6 (jitter = 15.5)	7.386	0.000	0.000
290	images/sec: 172.9 +/- 1.5 (jitter = 15.2)	7.336	0.000	0.008
300	images/sec: 173.8 +/- 1.5 (jitter = 15.4)	7.366	0.000	0.008
310	images/sec: 167.2 +/- 1.6 (jitter = 15.9)	7.405	0.000	0.000
320	images/sec: 168.2 +/- 1.5 (jitter = 15.6)	7.386	0.000	0.008
330	images/sec: 169.1 +/- 1.5 (jitter = 15.6)	7.369	0.000	0.000
340	images/sec: 169.9 +/- 1.4 (jitter = 15.5)	7.330	0.000	0.000
350	images/sec: 170.7 +/- 1.4 (jitter = 15.5)	7.333	0.000	0.008
360	images/sec: 171.6 +/- 1.4 (jitter = 15.1)	7.337	0.000	0.008
370	images/sec: 172.4 +/- 1.3 (jitter = 15.0)	7.381	0.000	0.000
380	images/sec: 173.2 +/- 1.3 (jitter = 14.7)	7.368	0.000	0.008
390	images/sec: 173.9 +/- 1.3 (jitter = 14.5)	7.388	0.000	0.000
400	images/sec: 165.3 +/- 1.3 (jitter = 14.7)	7.404	0.000	0.008
410	images/sec: 166.1 +/- 1.3 (jitter = 14.6)	7.340	0.000	0.008
420	images/sec: 166.9 +/- 1.3 (jitter = 14.3)	7.315	0.000	0.000
430	images/sec: 167.5 +/- 1.3 (jitter = 14.6)	7.330	0.008	0.008
440	images/sec: 168.3 +/- 1.2 (jitter = 14.4)	7.358	0.000	0.008
450	images/sec: 169.0 +/- 1.2 (jitter = 14.3)	7.371	0.000	0.000
460	images/sec: 169.7 +/- 1.2 (jitter = 14.3)	7.340	0.000	0.000
470	images/sec: 170.4 +/- 1.2 (jitter = 14.3)	7.341	0.000	0.000
480	images/sec: 171.1 +/- 1.1 (jitter = 13.9)	7.356	0.000	0.000
490	images/sec: 171.6 +/- 1.1 (jitter = 13.8)	7.349	0.000	0.000
500	images/sec: 166.7 +/- 1.2 (jitter = 14.0)	7.368	0.000	0.016
510	images/sec: 167.2 +/- 1.2 (jitter = 13.9)	7.389	0.000	0.000
520	images/sec: 167.8 +/- 1.1 (jitter = 13.7)	7.355	0.000	0.000
530	images/sec: 168.5 +/- 1.1 (jitter = 13.6)	7.356	0.000	0.000
540	images/sec: 169.0 +/- 1.1 (jitter = 13.5)	7.342	0.000	0.008
550	images/sec: 169.5 +/- 1.1 (jitter = 13.6)	7.312	0.000	0.000
560	images/sec: 170.1 +/- 1.1 (jitter = 13.4)	7.316	0.000	0.008
570	images/sec: 170.7 +/- 1.0 (jitter = 13.5)	7.382	0.008	0.023
580	images/sec: 171.2 +/- 1.0 (jitter = 13.4)	7.349	0.000	0.008
590	images/sec: 171.8 +/- 1.0 (jitter = 13.1)	7.342	0.008	0.008
600	images/sec: 166.4 +/- 1.1 (jitter = 13.1)	7.334	0.000	0.008
610	images/sec: 167.0 +/- 1.0 (jitter = 13.1)	7.355	0.008	0.016
620	images/sec: 167.5 +/- 1.0 (jitter = 13.1)	7.322	0.008	0.008
630	images/sec: 168.1 +/- 1.0 (jitter = 12.9)	7.346	0.000	0.000
640	images/sec: 168.6 +/- 1.0 (jitter = 13.0)	7.393	0.000	0.000
650	images/sec: 169.1 +/- 1.0 (jitter = 13.0)	7.346	0.000	0.000
