TensorFlow:  1.5
Model:       inception3
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             64 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
700	images/sec: 190.2 +/- 1.0 (jitter = 12.2)	7.354	0.000	0.008
710	images/sec: 190.8 +/- 1.0 (jitter = 12.0)	7.362	0.000	0.000
720	images/sec: 191.4 +/- 1.0 (jitter = 12.1)	7.313	0.000	0.000
730	images/sec: 191.9 +/- 1.0 (jitter = 12.0)	7.311	0.000	0.000
740	images/sec: 192.4 +/- 1.0 (jitter = 12.0)	7.348	0.000	0.008
750	images/sec: 193.0 +/- 1.0 (jitter = 12.0)	7.345	0.000	0.000
760	images/sec: 193.6 +/- 1.0 (jitter = 11.9)	7.320	0.000	0.000
770	images/sec: 194.0 +/- 0.9 (jitter = 12.0)	7.319	0.008	0.008
780	images/sec: 194.5 +/- 0.9 (jitter = 12.0)	7.346	0.000	0.000
790	images/sec: 190.1 +/- 1.0 (jitter = 12.0)	7.296	0.016	0.031
800	images/sec: 190.6 +/- 1.0 (jitter = 12.1)	7.348	0.000	0.008
810	images/sec: 191.1 +/- 1.0 (jitter = 12.0)	7.327	0.000	0.016
820	images/sec: 191.6 +/- 0.9 (jitter = 12.0)	7.307	0.000	0.000
830	images/sec: 192.1 +/- 0.9 (jitter = 12.0)	7.310	0.008	0.031
840	images/sec: 192.6 +/- 0.9 (jitter = 11.9)	7.337	0.000	0.008
850	images/sec: 193.0 +/- 0.9 (jitter = 12.0)	7.312	0.000	0.016
860	images/sec: 193.4 +/- 0.9 (jitter = 12.0)	7.368	0.000	0.008
870	images/sec: 193.9 +/- 0.9 (jitter = 12.0)	7.352	0.000	0.000
880	images/sec: 194.3 +/- 0.9 (jitter = 11.9)	7.314	0.000	0.008
890	images/sec: 190.4 +/- 0.9 (jitter = 11.9)	7.312	0.000	0.016
900	images/sec: 190.8 +/- 0.9 (jitter = 11.9)	7.310	0.008	0.016
910	images/sec: 191.3 +/- 0.9 (jitter = 11.9)	7.339	0.000	0.016
920	images/sec: 191.8 +/- 0.9 (jitter = 11.9)	7.346	0.008	0.023
930	images/sec: 192.2 +/- 0.9 (jitter = 11.9)	7.288	0.000	0.031
940	images/sec: 192.6 +/- 0.9 (jitter = 12.0)	7.331	0.000	0.008
950	images/sec: 193.0 +/- 0.9 (jitter = 12.0)	7.323	0.000	0.008
960	images/sec: 193.4 +/- 0.9 (jitter = 11.9)	7.315	0.000	0.016
970	images/sec: 193.8 +/- 0.8 (jitter = 11.9)	7.324	0.000	0.016
980	images/sec: 194.2 +/- 0.8 (jitter = 11.8)	7.328	0.000	0.000
990	images/sec: 190.7 +/- 0.9 (jitter = 11.9)	7.339	0.000	0.000
1000	images/sec: 191.1 +/- 0.9 (jitter = 11.9)	7.366	0.000	0.000
1010	images/sec: 191.5 +/- 0.9 (jitter = 11.9)	7.363	0.000	0.000
1020	images/sec: 191.9 +/- 0.8 (jitter = 11.9)	7.316	0.000	0.008
1030	images/sec: 192.3 +/- 0.8 (jitter = 11.9)	7.344	0.000	0.000
1040	images/sec: 192.6 +/- 0.8 (jitter = 11.9)	7.331	0.000	0.000
1050	images/sec: 193.0 +/- 0.8 (jitter = 11.9)	7.328	0.000	0.000
1060	images/sec: 193.4 +/- 0.8 (jitter = 11.9)	7.366	0.000	0.008
1070	images/sec: 193.7 +/- 0.8 (jitter = 11.8)	7.354	0.000	0.000
1080	images/sec: 194.1 +/- 0.8 (jitter = 11.8)	7.354	0.000	0.000
1090	images/sec: 191.5 +/- 0.8 (jitter = 11.9)	7.346	0.000	0.008
1100	images/sec: 191.9 +/- 0.8 (jitter = 11.9)	7.372	0.000	0.000
1110	images/sec: 192.3 +/- 0.8 (jitter = 11.9)	7.328	0.000	0.008
1120	images/sec: 192.6 +/- 0.8 (jitter = 11.9)	7.318	0.000	0.008
1130	images/sec: 193.0 +/- 0.8 (jitter = 11.9)	7.335	0.000	0.016
1140	images/sec: 193.3 +/- 0.8 (jitter = 11.9)	7.355	0.000	0.008
1150	images/sec: 193.7 +/- 0.8 (jitter = 11.9)	7.333	0.000	0.008
1160	images/sec: 193.9 +/- 0.8 (jitter = 11.9)	7.305	0.008	0.008
1170	images/sec: 194.2 +/- 0.8 (jitter = 12.1)	7.322	0.000	0.016
1180	images/sec: 190.4 +/- 0.8 (jitter = 12.1)	7.325	0.008	0.008
1190	images/sec: 190.7 +/- 0.8 (jitter = 12.1)	7.345	0.000	0.000
1200	images/sec: 191.0 +/- 0.8 (jitter = 12.1)	7.345	0.000	0.000
1210	images/sec: 191.3 +/- 0.8 (jitter = 12.1)	7.296	0.000	0.023
1220	images/sec: 191.7 +/- 0.8 (jitter = 12.1)	7.303	0.000	0.016
1230	images/sec: 192.0 +/- 0.8 (jitter = 12.2)	7.300	0.008	0.023
