TensorFlow:  1.5
Model:       inception3
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  256 global
             128 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 253.3 +/- 0.0 (jitter = 0.0)	7.455	0.000	0.004
10	images/sec: 259.6 +/- 3.6 (jitter = 8.6)	7.396	0.000	0.004
20	images/sec: 258.7 +/- 2.5 (jitter = 11.0)	7.385	0.004	0.008
30	images/sec: 256.1 +/- 2.2 (jitter = 12.8)	7.398	0.000	0.004
40	images/sec: 253.3 +/- 2.0 (jitter = 17.3)	7.394	0.000	0.008
50	images/sec: 200.1 +/- 5.0 (jitter = 15.7)	7.380	0.000	0.008
60	images/sec: 207.7 +/- 4.2 (jitter = 16.0)	7.376	0.000	0.004
70	images/sec: 212.6 +/- 3.6 (jitter = 16.6)	7.434	0.000	0.008
80	images/sec: 216.7 +/- 3.2 (jitter = 16.7)	7.409	0.004	0.008
90	images/sec: 220.5 +/- 2.9 (jitter = 15.0)	7.394	0.004	0.004
100	images/sec: 201.2 +/- 3.5 (jitter = 16.1)	7.339	0.000	0.012
110	images/sec: 205.2 +/- 3.2 (jitter = 15.5)	7.393	0.000	0.000
120	images/sec: 208.4 +/- 3.0 (jitter = 15.8)	7.408	0.000	0.000
130	images/sec: 211.3 +/- 2.7 (jitter = 15.7)	7.399	0.008	0.012
140	images/sec: 213.6 +/- 2.6 (jitter = 15.6)	7.377	0.000	0.004
150	images/sec: 204.8 +/- 2.8 (jitter = 15.2)	7.410	0.000	0.008
160	images/sec: 207.3 +/- 2.7 (jitter = 14.8)	7.395	0.004	0.004
170	images/sec: 209.0 +/- 2.5 (jitter = 15.7)	7.390	0.000	0.004
180	images/sec: 211.0 +/- 2.4 (jitter = 15.6)	7.423	0.000	0.004
190	images/sec: 212.8 +/- 2.3 (jitter = 15.2)	7.389	0.000	0.004
200	images/sec: 204.7 +/- 2.5 (jitter = 15.8)	7.370	0.000	0.012
210	images/sec: 206.5 +/- 2.4 (jitter = 15.4)	7.357	0.004	0.008
220	images/sec: 207.9 +/- 2.3 (jitter = 15.3)	7.364	0.000	0.008
230	images/sec: 209.4 +/- 2.2 (jitter = 14.9)	7.357	0.008	0.012
240	images/sec: 210.7 +/- 2.1 (jitter = 14.9)	7.364	0.000	0.004
250	images/sec: 203.6 +/- 2.2 (jitter = 14.6)	7.354	0.000	0.016
260	images/sec: 204.9 +/- 2.2 (jitter = 14.5)	7.385	0.000	0.012
270	images/sec: 206.4 +/- 2.1 (jitter = 14.4)	7.386	0.000	0.008
280	images/sec: 207.8 +/- 2.0 (jitter = 14.5)	7.364	0.000	0.000
290	images/sec: 209.1 +/- 1.9 (jitter = 14.2)	7.363	0.000	0.008
300	images/sec: 204.8 +/- 2.0 (jitter = 14.5)	7.381	0.004	0.012
310	images/sec: 205.9 +/- 2.0 (jitter = 14.2)	7.368	0.000	0.000
320	images/sec: 206.9 +/- 1.9 (jitter = 13.9)	7.360	0.004	0.008
330	images/sec: 208.2 +/- 1.9 (jitter = 14.0)	7.376	0.004	0.008
340	images/sec: 205.1 +/- 1.9 (jitter = 14.1)	7.372	0.000	0.008
350	images/sec: 206.0 +/- 1.9 (jitter = 14.0)	7.372	0.000	0.004
360	images/sec: 207.0 +/- 1.8 (jitter = 13.7)	7.337	0.004	0.012
370	images/sec: 207.9 +/- 1.8 (jitter = 13.8)	7.377	0.000	0.004
380	images/sec: 208.9 +/- 1.7 (jitter = 13.7)	7.318	0.000	0.012
390	images/sec: 205.7 +/- 1.8 (jitter = 13.7)	7.361	0.000	0.004
400	images/sec: 206.6 +/- 1.8 (jitter = 13.5)	7.319	0.000	0.004
410	images/sec: 207.6 +/- 1.7 (jitter = 13.4)	7.366	0.000	0.000
420	images/sec: 208.4 +/- 1.7 (jitter = 13.4)	7.352	0.004	0.004
430	images/sec: 209.2 +/- 1.6 (jitter = 13.4)	7.356	0.000	0.004
440	images/sec: 205.9 +/- 1.7 (jitter = 13.3)	7.347	0.000	0.008
450	images/sec: 206.7 +/- 1.7 (jitter = 13.4)	7.315	0.004	0.012
460	images/sec: 207.6 +/- 1.6 (jitter = 13.3)	7.347	0.000	0.004
470	images/sec: 208.4 +/- 1.6 (jitter = 13.2)	7.339	0.000	0.008
480	images/sec: 209.2 +/- 1.6 (jitter = 13.6)	7.349	0.000	0.004
