TensorFlow:  1.5
Model:       resnet50
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             64 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 388.0 +/- 0.0 (jitter = 0.0)	9.078	0.000	0.000
10	images/sec: 69.2 +/- 36.3 (jitter = 15.5)	10.093	0.008	0.023
20	images/sec: 117.7 +/- 18.9 (jitter = 15.7)	8.310	0.008	0.008
30	images/sec: 153.5 +/- 12.9 (jitter = 12.4)	8.163	0.008	0.008
40	images/sec: 181.0 +/- 9.7 (jitter = 11.7)	8.226	0.000	0.008
50	images/sec: 203.0 +/- 7.8 (jitter = 12.4)	7.947	0.000	0.000
60	images/sec: 220.7 +/- 6.6 (jitter = 12.0)	8.099	0.000	0.000
70	images/sec: 235.1 +/- 5.7 (jitter = 11.6)	7.830	0.000	0.000
80	images/sec: 247.1 +/- 5.0 (jitter = 11.8)	7.826	0.000	0.008
90	images/sec: 257.1 +/- 4.5 (jitter = 11.6)	7.880	0.000	0.000
100	images/sec: 266.2 +/- 4.1 (jitter = 10.8)	8.024	0.000	0.008
110	images/sec: 199.5 +/- 5.1 (jitter = 12.4)	7.938	0.000	0.008
120	images/sec: 208.0 +/- 4.7 (jitter = 12.8)	7.934	0.000	0.000
130	images/sec: 215.8 +/- 4.3 (jitter = 13.4)	7.837	0.000	0.000
140	images/sec: 222.6 +/- 4.1 (jitter = 14.0)	7.935	0.000	0.000
150	images/sec: 229.2 +/- 3.8 (jitter = 14.0)	7.828	0.000	0.008
160	images/sec: 235.3 +/- 3.6 (jitter = 13.4)	7.810	0.000	0.016
170	images/sec: 241.1 +/- 3.4 (jitter = 13.2)	8.007	0.000	0.008
180	images/sec: 245.7 +/- 3.3 (jitter = 14.6)	7.841	0.000	0.008
190	images/sec: 250.4 +/- 3.2 (jitter = 14.6)	7.829	0.016	0.023
200	images/sec: 254.8 +/- 3.0 (jitter = 14.6)	7.840	0.000	0.000
210	images/sec: 232.1 +/- 3.4 (jitter = 14.5)	7.895	0.000	0.008
220	images/sec: 236.4 +/- 3.3 (jitter = 14.5)	7.792	0.000	0.000
230	images/sec: 240.2 +/- 3.2 (jitter = 15.2)	7.898	0.000	0.008
240	images/sec: 243.9 +/- 3.0 (jitter = 15.0)	7.822	0.000	0.008
250	images/sec: 247.7 +/- 2.9 (jitter = 15.1)	7.810	0.000	0.008
