TensorFlow:  1.5
Model:       alexnet
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             64 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 1694.7 +/- 0.0 (jitter = 0.0)	7.203	0.000	0.000
10	images/sec: 95.9 +/- 181.8 (jitter = 212.3)	7.194	0.000	0.000
20	images/sec: 180.8 +/- 108.8 (jitter = 262.4)	7.200	0.000	0.016
30	images/sec: 257.1 +/- 77.5 (jitter = 308.6)	7.201	0.000	0.000
40	images/sec: 325.7 +/- 62.2 (jitter = 329.0)	7.200	0.000	0.000
50	images/sec: 388.9 +/- 53.1 (jitter = 328.3)	7.206	0.000	0.008
60	images/sec: 447.1 +/- 45.3 (jitter = 294.2)	7.202	0.000	0.000
70	images/sec: 497.4 +/- 42.1 (jitter = 289.8)	7.202	0.000	0.000
80	images/sec: 546.1 +/- 38.1 (jitter = 289.8)	7.198	0.008	0.008
90	images/sec: 588.0 +/- 35.2 (jitter = 292.0)	7.205	0.000	0.000
100	images/sec: 630.4 +/- 32.2 (jitter = 289.8)	7.197	0.008	0.016
110	images/sec: 389.6 +/- 34.1 (jitter = 294.2)	7.199	0.000	0.000
120	images/sec: 416.6 +/- 31.7 (jitter = 282.1)	7.199	0.000	0.000
130	images/sec: 442.9 +/- 29.8 (jitter = 279.7)	7.201	0.000	0.008
140	images/sec: 467.8 +/- 27.8 (jitter = 276.6)	7.198	0.000	0.000
150	images/sec: 490.4 +/- 27.4 (jitter = 277.6)	7.199	0.000	0.000
160	images/sec: 512.8 +/- 26.9 (jitter = 278.3)	7.197	0.008	0.016
170	images/sec: 534.7 +/- 25.6 (jitter = 279.7)	7.200	0.000	0.000
180	images/sec: 556.4 +/- 24.8 (jitter = 270.7)	7.197	0.000	0.008
190	images/sec: 576.9 +/- 24.0 (jitter = 272.9)	7.197	0.000	0.000
200	images/sec: 596.7 +/- 23.1 (jitter = 272.9)	7.201	0.000	0.016
210	images/sec: 466.3 +/- 24.0 (jitter = 280.1)	7.194	0.000	0.008
220	images/sec: 482.3 +/- 23.1 (jitter = 282.5)	7.198	0.000	0.008
230	images/sec: 497.6 +/- 22.6 (jitter = 272.1)	7.197	0.008	0.008
240	images/sec: 512.3 +/- 22.3 (jitter = 267.5)	7.201	0.000	0.008
250	images/sec: 527.6 +/- 21.6 (jitter = 265.1)	7.197	0.000	0.000
260	images/sec: 542.1 +/- 20.9 (jitter = 261.2)	7.197	0.000	0.000
270	images/sec: 556.4 +/- 20.3 (jitter = 258.0)	7.197	0.000	0.008
280	images/sec: 569.7 +/- 19.9 (jitter = 261.2)	7.197	0.000	0.000
290	images/sec: 583.2 +/- 19.4 (jitter = 264.5)	7.200	0.008	0.008
300	images/sec: 596.9 +/- 18.9 (jitter = 261.5)	7.202	0.000	0.000
310	images/sec: 488.5 +/- 19.4 (jitter = 261.2)	7.203	0.000	0.008
320	images/sec: 499.9 +/- 18.9 (jitter = 258.0)	7.193	0.000	0.016
330	images/sec: 510.7 +/- 18.6 (jitter = 261.2)	7.205	0.000	0.000
340	images/sec: 521.6 +/- 18.2 (jitter = 263.3)	7.197	0.000	0.000
350	images/sec: 532.0 +/- 17.9 (jitter = 261.2)	7.200	0.000	0.000
360	images/sec: 542.2 +/- 17.8 (jitter = 258.7)	7.195	0.000	0.000
370	images/sec: 552.5 +/- 17.4 (jitter = 255.5)	7.204	0.000	0.008
380	images/sec: 562.8 +/- 17.1 (jitter = 248.6)	7.198	0.000	0.000
