TensorFlow:  1.5
Model:       resnet50
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  256 global
             128 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
700	images/sec: 616.7 +/- 1.4 (jitter = 30.6)	7.469	0.008	0.031
710	images/sec: 616.6 +/- 1.4 (jitter = 30.5)	7.439	0.004	0.023
720	images/sec: 616.4 +/- 1.4 (jitter = 30.6)	7.446	0.008	0.016
730	images/sec: 616.6 +/- 1.4 (jitter = 30.6)	7.342	0.008	0.035
740	images/sec: 616.7 +/- 1.4 (jitter = 30.5)	7.434	0.004	0.039
750	images/sec: 616.5 +/- 1.4 (jitter = 30.8)	7.451	0.004	0.020
760	images/sec: 616.1 +/- 1.4 (jitter = 30.7)	7.361	0.008	0.035
770	images/sec: 615.7 +/- 1.4 (jitter = 30.6)	7.324	0.004	0.055
780	images/sec: 615.5 +/- 1.4 (jitter = 30.8)	7.303	0.012	0.059
790	images/sec: 615.5 +/- 1.4 (jitter = 30.9)	7.426	0.000	0.016
800	images/sec: 615.2 +/- 1.4 (jitter = 30.9)	7.387	0.008	0.039
810	images/sec: 615.3 +/- 1.4 (jitter = 30.7)	7.395	0.004	0.035
820	images/sec: 615.3 +/- 1.3 (jitter = 30.8)	7.431	0.004	0.027
830	images/sec: 615.2 +/- 1.3 (jitter = 30.8)	7.348	0.004	0.023
840	images/sec: 615.2 +/- 1.3 (jitter = 30.9)	7.261	0.008	0.047
850	images/sec: 615.2 +/- 1.3 (jitter = 31.2)	7.327	0.012	0.043
860	images/sec: 615.4 +/- 1.3 (jitter = 31.4)	7.353	0.008	0.043
870	images/sec: 615.0 +/- 1.3 (jitter = 31.8)	7.424	0.004	0.039
880	images/sec: 615.0 +/- 1.3 (jitter = 31.7)	7.284	0.008	0.055
890	images/sec: 615.3 +/- 1.3 (jitter = 31.8)	7.270	0.012	0.059
900	images/sec: 615.3 +/- 1.3 (jitter = 32.0)	7.338	0.008	0.031
910	images/sec: 615.2 +/- 1.3 (jitter = 31.9)	7.242	0.012	0.047
920	images/sec: 614.9 +/- 1.3 (jitter = 32.0)	7.343	0.008	0.039
930	images/sec: 614.9 +/- 1.3 (jitter = 32.0)	7.273	0.020	0.039
940	images/sec: 614.9 +/- 1.3 (jitter = 32.0)	7.235	0.016	0.051
950	images/sec: 615.0 +/- 1.3 (jitter = 32.0)	7.220	0.004	0.031
960	images/sec: 614.9 +/- 1.2 (jitter = 32.1)	7.229	0.004	0.062
970	images/sec: 614.7 +/- 1.2 (jitter = 32.0)	7.154	0.012	0.039
980	images/sec: 614.7 +/- 1.2 (jitter = 31.9)	7.290	0.016	0.047
990	images/sec: 614.7 +/- 1.2 (jitter = 32.1)	7.215	0.012	0.066
1000	images/sec: 614.8 +/- 1.2 (jitter = 32.0)	7.275	0.020	0.035
1010	images/sec: 614.8 +/- 1.2 (jitter = 32.3)	7.219	0.008	0.039
1020	images/sec: 614.7 +/- 1.2 (jitter = 32.3)	7.407	0.004	0.023
1030	images/sec: 614.7 +/- 1.2 (jitter = 32.0)	7.254	0.016	0.039
1040	images/sec: 614.7 +/- 1.2 (jitter = 32.0)	7.242	0.016	0.035
1050	images/sec: 614.7 +/- 1.2 (jitter = 32.0)	7.126	0.008	0.047
1060	images/sec: 614.5 +/- 1.2 (jitter = 32.2)	7.205	0.004	0.035
1070	images/sec: 614.5 +/- 1.2 (jitter = 32.1)	7.199	0.020	0.035
1080	images/sec: 614.4 +/- 1.2 (jitter = 32.2)	7.260	0.012	0.051
1090	images/sec: 614.4 +/- 1.2 (jitter = 32.2)	7.273	0.008	0.051
1100	images/sec: 614.2 +/- 1.2 (jitter = 32.3)	7.093	0.016	0.055
1110	images/sec: 614.4 +/- 1.2 (jitter = 32.2)	7.207	0.008	0.039
1120	images/sec: 614.4 +/- 1.1 (jitter = 32.3)	7.190	0.016	0.055
1130	images/sec: 614.3 +/- 1.1 (jitter = 32.5)	7.147	0.008	0.043
1140	images/sec: 614.2 +/- 1.1 (jitter = 32.6)	7.168	0.016	0.039
1150	images/sec: 614.2 +/- 1.1 (jitter = 32.5)	7.158	0.016	0.059
1160	images/sec: 614.1 +/- 1.1 (jitter = 32.9)	7.194	0.008	0.043
1170	images/sec: 614.2 +/- 1.1 (jitter = 32.7)	7.166	0.012	0.055
1180	images/sec: 614.0 +/- 1.1 (jitter = 32.9)	7.113	0.008	0.051
1190	images/sec: 613.8 +/- 1.1 (jitter = 33.0)	7.020	0.012	0.062
1200	images/sec: 613.9 +/- 1.1 (jitter = 33.0)	7.127	0.012	0.066
1210	images/sec: 613.9 +/- 1.1 (jitter = 33.1)	7.030	0.016	0.039
1220	images/sec: 613.9 +/- 1.1 (jitter = 33.1)	7.123	0.008	0.047
1230	images/sec: 613.8 +/- 1.1 (jitter = 33.1)	7.111	0.008	0.074
1240	images/sec: 613.8 +/- 1.1 (jitter = 33.1)	7.068	0.016	0.051
1250	images/sec: 613.8 +/- 1.1 (jitter = 33.1)	7.142	0.023	0.062
1260	images/sec: 613.9 +/- 1.1 (jitter = 33.1)	7.241	0.008	0.051
1270	images/sec: 613.9 +/- 1.1 (jitter = 33.1)	7.187	0.039	0.078
1280	images/sec: 613.9 +/- 1.1 (jitter = 33.1)	7.284	0.008	0.039
1290	images/sec: 614.1 +/- 1.1 (jitter = 32.9)	7.290	0.008	0.043
1300	images/sec: 613.9 +/- 1.1 (jitter = 33.0)	7.070	0.012	0.059
1310	images/sec: 613.8 +/- 1.1 (jitter = 33.1)	7.054	0.012	0.051
1320	images/sec: 613.9 +/- 1.1 (jitter = 33.0)	7.164	0.008	0.055
1330	images/sec: 613.9 +/- 1.1 (jitter = 32.9)	7.116	0.016	0.051
1340	images/sec: 613.8 +/- 1.1 (jitter = 33.0)	7.153	0.020	0.043
1350	images/sec: 613.7 +/- 1.1 (jitter = 33.0)	6.947	0.027	0.098
1360	images/sec: 613.6 +/- 1.0 (jitter = 33.0)	7.101	0.008	0.055
1370	images/sec: 613.3 +/- 1.1 (jitter = 33.1)	7.134	0.012	0.047
1380	images/sec: 613.4 +/- 1.0 (jitter = 33.0)	7.068	0.020	0.074
1390	images/sec: 613.4 +/- 1.0 (jitter = 33.1)	7.120	0.039	0.086
1400	images/sec: 613.4 +/- 1.0 (jitter = 32.9)	7.090	0.020	0.051
1410	images/sec: 613.5 +/- 1.0 (jitter = 33.1)	6.974	0.012	0.051
1420	images/sec: 613.5 +/- 1.0 (jitter = 33.0)	6.956	0.012	0.051
1430	images/sec: 613.5 +/- 1.0 (jitter = 33.1)	6.905	0.020	0.074
1440	images/sec: 613.5 +/- 1.0 (jitter = 33.1)	6.942	0.016	0.074
1450	images/sec: 613.5 +/- 1.0 (jitter = 32.9)	6.969	0.016	0.059
1460	images/sec: 613.6 +/- 1.0 (jitter = 32.9)	6.989	0.020	0.066
1470	images/sec: 613.5 +/- 1.0 (jitter = 32.9)	6.977	0.023	0.070
1480	images/sec: 613.6 +/- 1.0 (jitter = 32.9)	6.938	0.008	0.074
1490	images/sec: 613.4 +/- 1.0 (jitter = 33.1)	6.918	0.031	0.082
1500	images/sec: 613.3 +/- 1.0 (jitter = 33.4)	6.998	0.016	0.070
1510	images/sec: 613.1 +/- 1.0 (jitter = 33.4)	7.079	0.004	0.059
1520	images/sec: 612.8 +/- 1.0 (jitter = 33.7)	7.046	0.035	0.086
1530	images/sec: 612.9 +/- 1.0 (jitter = 33.6)	7.044	0.008	0.055
1540	images/sec: 612.9 +/- 1.0 (jitter = 33.6)	6.995	0.027	0.074
1550	images/sec: 612.8 +/- 1.0 (jitter = 33.7)	6.991	0.031	0.066
1560	images/sec: 612.9 +/- 1.0 (jitter = 33.6)	6.861	0.023	0.074
1570	images/sec: 612.8 +/- 1.0 (jitter = 33.8)	6.998	0.020	0.066
1580	images/sec: 612.7 +/- 1.0 (jitter = 33.8)	7.000	0.000	0.066
1590	images/sec: 612.7 +/- 1.0 (jitter = 33.8)	7.005	0.008	0.035
1600	images/sec: 612.5 +/- 1.0 (jitter = 33.9)	6.898	0.020	0.090
1610	images/sec: 612.6 +/- 1.0 (jitter = 33.8)	6.937	0.012	0.066
1620	images/sec: 612.4 +/- 1.0 (jitter = 33.8)	6.988	0.043	0.086
1630	images/sec: 612.4 +/- 1.0 (jitter = 33.9)	7.061	0.020	0.066
1640	images/sec: 612.5 +/- 1.0 (jitter = 34.0)	6.991	0.016	0.051
1650	images/sec: 612.3 +/- 1.0 (jitter = 34.2)	7.002	0.016	0.055
