TensorFlow:  1.5
Model:       alexnet
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             64 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 778.9 +/- 0.0 (jitter = 0.0)	7.199	0.000	0.000
10	images/sec: 757.5 +/- 74.5 (jitter = 147.7)	7.202	0.000	0.008
20	images/sec: 792.0 +/- 47.8 (jitter = 226.8)	7.197	0.000	0.008
30	images/sec: 784.1 +/- 35.3 (jitter = 180.3)	7.196	0.000	0.000
40	images/sec: 766.3 +/- 30.3 (jitter = 180.9)	7.197	0.000	0.008
50	images/sec: 778.2 +/- 26.5 (jitter = 161.1)	7.199	0.000	0.000
60	images/sec: 799.4 +/- 23.0 (jitter = 180.0)	7.197	0.000	0.000
70	images/sec: 793.6 +/- 22.2 (jitter = 179.5)	7.196	0.008	0.016
80	images/sec: 785.9 +/- 20.4 (jitter = 173.5)	7.196	0.000	0.016
90	images/sec: 790.4 +/- 19.1 (jitter = 172.6)	7.197	0.000	0.023
100	images/sec: 788.9 +/- 18.0 (jitter = 163.4)	7.199	0.000	0.000
110	images/sec: 788.0 +/- 16.8 (jitter = 162.2)	7.197	0.000	0.000
120	images/sec: 786.9 +/- 15.6 (jitter = 150.0)	7.197	0.008	0.008
130	images/sec: 789.1 +/- 15.0 (jitter = 157.4)	7.202	0.008	0.016
140	images/sec: 790.3 +/- 14.6 (jitter = 158.5)	7.199	0.000	0.008
150	images/sec: 794.5 +/- 13.8 (jitter = 160.2)	7.196	0.000	0.000
160	images/sec: 798.9 +/- 13.5 (jitter = 162.4)	7.202	0.000	0.008
170	images/sec: 798.8 +/- 13.5 (jitter = 172.4)	7.195	0.000	0.008
180	images/sec: 797.8 +/- 13.1 (jitter = 176.1)	7.199	0.000	0.000
190	images/sec: 796.4 +/- 12.5 (jitter = 167.9)	7.201	0.000	0.000
200	images/sec: 796.1 +/- 12.1 (jitter = 169.4)	7.196	0.008	0.016
210	images/sec: 795.9 +/- 11.8 (jitter = 171.5)	7.195	0.000	0.000
220	images/sec: 796.8 +/- 12.1 (jitter = 174.4)	7.203	0.000	0.000
230	images/sec: 798.8 +/- 11.6 (jitter = 164.9)	7.198	0.000	0.000
240	images/sec: 799.2 +/- 11.4 (jitter = 164.2)	7.199	0.008	0.008
250	images/sec: 804.6 +/- 11.3 (jitter = 171.7)	7.204	0.000	0.000
260	images/sec: 811.3 +/- 12.2 (jitter = 171.8)	7.200	0.000	0.008
270	images/sec: 812.3 +/- 11.8 (jitter = 171.8)	7.203	0.000	0.000
280	images/sec: 813.5 +/- 11.5 (jitter = 169.2)	7.204	0.000	0.000
290	images/sec: 814.0 +/- 11.3 (jitter = 168.9)	7.197	0.000	0.008
300	images/sec: 814.2 +/- 11.1 (jitter = 170.4)	7.195	0.000	0.008
310	images/sec: 812.2 +/- 10.9 (jitter = 171.6)	7.198	0.000	0.008
320	images/sec: 811.3 +/- 10.6 (jitter = 171.0)	7.201	0.000	0.000
330	images/sec: 809.1 +/- 10.4 (jitter = 166.3)	7.199	0.000	0.000
340	images/sec: 805.1 +/- 10.3 (jitter = 165.7)	7.205	0.000	0.008
350	images/sec: 805.0 +/- 10.1 (jitter = 164.0)	7.199	0.000	0.016
360	images/sec: 805.9 +/- 10.0 (jitter = 163.5)	7.197	0.000	0.000
370	images/sec: 805.3 +/- 9.7 (jitter = 160.3)	7.196	0.008	0.008
380	images/sec: 803.9 +/- 9.6 (jitter = 163.4)	7.203	0.000	0.000
390	images/sec: 805.6 +/- 9.5 (jitter = 163.5)	7.202	0.000	0.000
400	images/sec: 805.6 +/- 9.4 (jitter = 162.1)	7.197	0.000	0.000
410	images/sec: 804.2 +/- 9.2 (jitter = 159.5)	7.199	0.008	0.008
420	images/sec: 803.6 +/- 9.1 (jitter = 162.1)	7.204	0.000	0.000
430	images/sec: 801.4 +/- 9.0 (jitter = 161.4)	7.197	0.000	0.000
440	images/sec: 800.2 +/- 8.8 (jitter = 160.1)	7.200	0.000	0.023
450	images/sec: 798.9 +/- 8.7 (jitter = 158.8)	7.195	0.000	0.008
460	images/sec: 797.5 +/- 8.6 (jitter = 160.1)	7.201	0.000	0.000
470	images/sec: 795.8 +/- 8.5 (jitter = 161.6)	7.191	0.000	0.000
480	images/sec: 793.6 +/- 8.4 (jitter = 161.5)	7.196	0.008	0.008
490	images/sec: 792.3 +/- 8.3 (jitter = 160.2)	7.192	0.016	0.016
500	images/sec: 790.6 +/- 8.2 (jitter = 158.1)	7.200	0.000	0.000
510	images/sec: 791.7 +/- 8.1 (jitter = 158.6)	7.201	0.008	0.008
520	images/sec: 790.5 +/- 8.0 (jitter = 158.1)	7.197	0.008	0.008
530	images/sec: 791.0 +/- 7.9 (jitter = 157.5)	7.201	0.000	0.000
540	images/sec: 789.5 +/- 7.8 (jitter = 156.6)	7.202	0.000	0.000
550	images/sec: 789.1 +/- 7.7 (jitter = 155.3)	7.198	0.000	0.000
560	images/sec: 789.5 +/- 7.6 (jitter = 156.8)	7.202	0.000	0.000
570	images/sec: 789.3 +/- 7.6 (jitter = 157.1)	7.195	0.000	0.008
580	images/sec: 789.4 +/- 7.5 (jitter = 158.3)	7.195	0.000	0.000
590	images/sec: 789.5 +/- 7.4 (jitter = 155.7)	7.199	0.000	0.008
600	images/sec: 790.6 +/- 7.4 (jitter = 155.7)	7.199	0.000	0.000
610	images/sec: 792.8 +/- 7.4 (jitter = 158.3)	7.199	0.000	0.016
620	images/sec: 794.9 +/- 7.5 (jitter = 160.6)	7.202	0.000	0.008
630	images/sec: 795.9 +/- 7.4 (jitter = 162.7)	7.201	0.000	0.000
640	images/sec: 798.3 +/- 7.4 (jitter = 166.4)	7.200	0.000	0.000
650	images/sec: 800.9 +/- 7.5 (jitter = 169.0)	7.198	0.000	0.008
660	images/sec: 802.4 +/- 7.5 (jitter = 168.5)	7.197	0.000	0.000
670	images/sec: 804.5 +/- 7.4 (jitter = 170.3)	7.199	0.000	0.000
680	images/sec: 806.3 +/- 7.4 (jitter = 173.2)	7.198	0.000	0.000
690	images/sec: 808.1 +/- 7.4 (jitter = 173.6)	7.200	0.000	0.000
700	images/sec: 809.9 +/- 7.5 (jitter = 172.6)	7.206	0.008	0.016
710	images/sec: 809.9 +/- 7.5 (jitter = 172.5)	7.196	0.000	0.008
720	images/sec: 809.8 +/- 7.5 (jitter = 174.0)	7.198	0.000	0.008
730	images/sec: 810.7 +/- 7.4 (jitter = 174.1)	7.203	0.000	0.000
740	images/sec: 811.1 +/- 7.3 (jitter = 172.3)	7.200	0.000	0.016
750	images/sec: 811.1 +/- 7.3 (jitter = 171.9)	7.200	0.000	0.000
760	images/sec: 810.7 +/- 7.2 (jitter = 171.8)	7.198	0.000	0.008
770	images/sec: 810.7 +/- 7.1 (jitter = 171.3)	7.198	0.000	0.000
780	images/sec: 810.7 +/- 7.1 (jitter = 170.1)	7.199	0.000	0.016
790	images/sec: 811.2 +/- 7.0 (jitter = 170.4)	7.195	0.000	0.000
800	images/sec: 811.2 +/- 7.0 (jitter = 171.6)	7.198	0.000	0.016
810	images/sec: 810.7 +/- 6.9 (jitter = 171.6)	7.193	0.000	0.000
820	images/sec: 810.3 +/- 6.9 (jitter = 170.9)	7.200	0.000	0.008
830	images/sec: 808.9 +/- 6.8 (jitter = 171.9)	7.200	0.000	0.016
840	images/sec: 808.5 +/- 6.8 (jitter = 170.9)	7.200	0.000	0.008
850	images/sec: 808.7 +/- 6.7 (jitter = 170.0)	7.199	0.000	0.000
860	images/sec: 808.1 +/- 6.6 (jitter = 167.4)	7.199	0.000	0.000
870	images/sec: 808.0 +/- 6.6 (jitter = 165.6)	7.202	0.000	0.000
880	images/sec: 807.4 +/- 6.5 (jitter = 166.1)	7.196	0.000	0.016
890	images/sec: 807.1 +/- 6.5 (jitter = 165.6)	7.199	0.000	0.000
900	images/sec: 806.3 +/- 6.4 (jitter = 164.0)	7.202	0.000	0.008
910	images/sec: 805.4 +/- 6.4 (jitter = 165.0)	7.197	0.000	0.000
920	images/sec: 804.1 +/- 6.3 (jitter = 166.4)	7.196	0.000	0.000
930	images/sec: 802.7 +/- 6.3 (jitter = 166.5)	7.199	0.000	0.000
940	images/sec: 802.4 +/- 6.2 (jitter = 165.4)	7.201	0.000	0.000
950	images/sec: 801.1 +/- 6.2 (jitter = 163.5)	7.195	0.000	0.000
960	images/sec: 800.4 +/- 6.1 (jitter = 161.0)	7.200	0.000	0.000
970	images/sec: 799.2 +/- 6.1 (jitter = 161.4)	7.195	0.000	0.008
980	images/sec: 797.9 +/- 6.1 (jitter = 161.2)	7.198	0.000	0.008
990	images/sec: 797.8 +/- 6.0 (jitter = 160.0)	7.197	0.000	0.000
1000	images/sec: 797.7 +/- 6.0 (jitter = 158.6)	7.197	0.008	0.023
1010	images/sec: 797.6 +/- 5.9 (jitter = 158.2)	7.198	0.000	0.023
1020	images/sec: 798.0 +/- 5.9 (jitter = 158.0)	7.201	0.000	0.000
1030	images/sec: 797.7 +/- 5.8 (jitter = 158.0)	7.196	0.000	0.016
1040	images/sec: 798.3 +/- 5.8 (jitter = 156.5)	7.196	0.000	0.008
1050	images/sec: 798.4 +/- 5.8 (jitter = 156.2)	7.198	0.000	0.000
1060	images/sec: 798.6 +/- 5.7 (jitter = 156.3)	7.200	0.000	0.008
1070	images/sec: 798.7 +/- 5.7 (jitter = 156.2)	7.196	0.000	0.000
1080	images/sec: 798.7 +/- 5.7 (jitter = 156.7)	7.191	0.000	0.000
1090	images/sec: 798.8 +/- 5.8 (jitter = 156.8)	7.199	0.000	0.000
1100	images/sec: 799.3 +/- 5.7 (jitter = 156.1)	7.200	0.000	0.000
1110	images/sec: 799.8 +/- 5.7 (jitter = 155.7)	7.198	0.000	0.008
1120	images/sec: 800.0 +/- 5.6 (jitter = 155.5)	7.198	0.000	0.000
1130	images/sec: 800.2 +/- 5.6 (jitter = 155.5)	7.193	0.000	0.008
1140	images/sec: 800.3 +/- 5.6 (jitter = 155.5)	7.198	0.000	0.008
1150	images/sec: 800.5 +/- 5.5 (jitter = 154.9)	7.196	0.000	0.000
1160	images/sec: 799.9 +/- 5.5 (jitter = 155.3)	7.200	0.000	0.000
