TensorFlow:  1.5
Model:       alexnet
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             128 per device
Devices:     ['/gpu:0']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 896.9 +/- 0.0 (jitter = 0.0)	7.200	0.000	0.000
10	images/sec: 906.6 +/- 87.0 (jitter = 303.9)	7.199	0.000	0.000
20	images/sec: 854.2 +/- 50.5 (jitter = 174.8)	7.201	0.000	0.000
30	images/sec: 866.1 +/- 42.3 (jitter = 236.4)	7.200	0.000	0.000
40	images/sec: 838.7 +/- 34.7 (jitter = 206.7)	7.201	0.000	0.000
50	images/sec: 840.0 +/- 29.1 (jitter = 170.6)	7.196	0.000	0.016
60	images/sec: 855.2 +/- 27.0 (jitter = 180.8)	7.199	0.000	0.000
70	images/sec: 850.5 +/- 24.0 (jitter = 167.4)	7.197	0.008	0.016
80	images/sec: 840.2 +/- 22.2 (jitter = 167.4)	7.198	0.000	0.016
90	images/sec: 839.3 +/- 20.2 (jitter = 167.3)	7.195	0.000	0.000
100	images/sec: 839.1 +/- 19.9 (jitter = 165.6)	7.197	0.000	0.000
110	images/sec: 825.4 +/- 18.7 (jitter = 143.5)	7.194	0.000	0.000
120	images/sec: 819.8 +/- 17.6 (jitter = 144.9)	7.196	0.000	0.000
130	images/sec: 818.4 +/- 16.6 (jitter = 144.9)	7.197	0.000	0.000
140	images/sec: 815.4 +/- 15.8 (jitter = 146.8)	7.200	0.000	0.008
150	images/sec: 817.2 +/- 15.0 (jitter = 144.9)	7.202	0.000	0.000
160	images/sec: 813.4 +/- 14.3 (jitter = 147.1)	7.198	0.000	0.000
170	images/sec: 806.3 +/- 13.9 (jitter = 149.5)	7.206	0.000	0.000
180	images/sec: 804.8 +/- 13.5 (jitter = 151.2)	7.195	0.000	0.000
190	images/sec: 805.1 +/- 13.0 (jitter = 151.2)	7.200	0.000	0.008
200	images/sec: 806.2 +/- 12.6 (jitter = 151.7)	7.196	0.000	0.000
210	images/sec: 805.5 +/- 12.3 (jitter = 154.8)	7.195	0.000	0.008
220	images/sec: 805.9 +/- 11.8 (jitter = 153.3)	7.196	0.000	0.008
230	images/sec: 805.8 +/- 11.4 (jitter = 151.6)	7.198	0.016	0.016
240	images/sec: 807.7 +/- 11.5 (jitter = 154.6)	7.198	0.008	0.008
250	images/sec: 808.6 +/- 11.2 (jitter = 153.7)	7.198	0.000	0.008
260	images/sec: 810.0 +/- 11.0 (jitter = 152.3)	7.197	0.000	0.008
270	images/sec: 811.0 +/- 10.6 (jitter = 147.1)	7.201	0.000	0.008
280	images/sec: 809.7 +/- 10.4 (jitter = 149.1)	7.196	0.000	0.000
290	images/sec: 811.1 +/- 10.1 (jitter = 148.0)	7.201	0.000	0.000
300	images/sec: 810.3 +/- 10.2 (jitter = 151.0)	7.195	0.000	0.008
310	images/sec: 805.1 +/- 10.1 (jitter = 153.0)	7.194	0.000	0.016
320	images/sec: 798.8 +/- 10.1 (jitter = 156.3)	7.201	0.000	0.008
330	images/sec: 800.1 +/- 10.0 (jitter = 154.5)	7.195	0.000	0.000
340	images/sec: 799.5 +/- 9.8 (jitter = 155.0)	7.197	0.000	0.000
350	images/sec: 798.2 +/- 9.6 (jitter = 154.2)	7.198	0.000	0.016
360	images/sec: 797.8 +/- 9.4 (jitter = 155.9)	7.198	0.000	0.008
370	images/sec: 797.6 +/- 9.2 (jitter = 153.8)	7.197	0.000	0.000
380	images/sec: 797.1 +/- 9.0 (jitter = 152.9)	7.198	0.000	0.008
390	images/sec: 796.7 +/- 8.9 (jitter = 155.9)	7.201	0.000	0.008
400	images/sec: 797.5 +/- 9.0 (jitter = 155.9)	7.202	0.008	0.008
410	images/sec: 799.7 +/- 8.8 (jitter = 155.8)	7.201	0.008	0.016
420	images/sec: 798.3 +/- 8.7 (jitter = 155.6)	7.202	0.000	0.008
430	images/sec: 798.3 +/- 8.5 (jitter = 153.9)	7.199	0.000	0.008
440	images/sec: 800.4 +/- 8.5 (jitter = 153.7)	7.203	0.000	0.008
450	images/sec: 801.6 +/- 8.3 (jitter = 153.0)	7.200	0.008	0.016
460	images/sec: 801.1 +/- 8.2 (jitter = 152.4)	7.199	0.000	0.000
470	images/sec: 802.7 +/- 8.2 (jitter = 152.6)	7.196	0.000	0.000
480	images/sec: 803.3 +/- 8.1 (jitter = 152.0)	7.206	0.000	0.008
490	images/sec: 804.3 +/- 8.1 (jitter = 151.5)	7.201	0.000	0.000
500	images/sec: 803.7 +/- 8.0 (jitter = 152.0)	7.202	0.008	0.008
510	images/sec: 803.7 +/- 7.9 (jitter = 151.2)	7.198	0.000	0.000
520	images/sec: 804.0 +/- 7.9 (jitter = 151.5)	7.203	0.000	0.000
530	images/sec: 804.7 +/- 7.8 (jitter = 149.6)	7.200	0.000	0.000
540	images/sec: 802.1 +/- 7.7 (jitter = 150.7)	7.198	0.000	0.008
550	images/sec: 802.1 +/- 7.6 (jitter = 151.5)	7.199	0.000	0.008
560	images/sec: 802.1 +/- 7.5 (jitter = 150.7)	7.198	0.000	0.008
570	images/sec: 800.5 +/- 7.4 (jitter = 150.3)	7.199	0.000	0.008
580	images/sec: 799.2 +/- 7.4 (jitter = 151.3)	7.197	0.000	0.000
590	images/sec: 799.1 +/- 7.3 (jitter = 153.0)	7.202	0.000	0.000
600	images/sec: 800.6 +/- 7.4 (jitter = 152.7)	7.202	0.000	0.016
610	images/sec: 804.8 +/- 7.8 (jitter = 153.3)	7.197	0.000	0.008
620	images/sec: 808.2 +/- 8.1 (jitter = 155.5)	7.199	0.000	0.008
630	images/sec: 812.5 +/- 8.5 (jitter = 158.3)	7.202	0.000	0.000
640	images/sec: 817.7 +/- 8.9 (jitter = 161.7)	7.197	0.008	0.008
650	images/sec: 820.4 +/- 8.9 (jitter = 163.9)	7.199	0.000	0.000
660	images/sec: 823.2 +/- 9.1 (jitter = 168.4)	7.200	0.000	0.000
670	images/sec: 826.4 +/- 9.2 (jitter = 169.4)	7.203	0.000	0.000
680	images/sec: 829.3 +/- 9.2 (jitter = 169.8)	7.200	0.000	0.000
690	images/sec: 832.0 +/- 9.1 (jitter = 171.4)	7.193	0.000	0.008
700	images/sec: 831.7 +/- 9.0 (jitter = 172.3)	7.199	0.000	0.000
710	images/sec: 832.0 +/- 8.9 (jitter = 171.4)	7.198	0.000	0.008
720	images/sec: 833.0 +/- 8.8 (jitter = 171.4)	7.201	0.000	0.008
730	images/sec: 834.5 +/- 8.8 (jitter = 172.6)	7.200	0.000	0.008
740	images/sec: 834.3 +/- 8.7 (jitter = 171.6)	7.201	0.008	0.008
750	images/sec: 834.3 +/- 8.6 (jitter = 171.0)	7.198	0.000	0.008
760	images/sec: 835.7 +/- 8.5 (jitter = 170.6)	7.193	0.000	0.008
770	images/sec: 836.3 +/- 8.5 (jitter = 171.6)	7.199	0.016	0.016
780	images/sec: 836.5 +/- 8.4 (jitter = 172.2)	7.197	0.000	0.016
790	images/sec: 836.4 +/- 8.3 (jitter = 172.6)	7.202	0.000	0.000
800	images/sec: 837.0 +/- 8.2 (jitter = 172.0)	7.195	0.000	0.008
810	images/sec: 837.7 +/- 8.1 (jitter = 172.1)	7.194	0.000	0.008
820	images/sec: 838.4 +/- 8.1 (jitter = 172.6)	7.200	0.000	0.008
830	images/sec: 838.8 +/- 8.0 (jitter = 171.9)	7.200	0.000	0.000
840	images/sec: 839.3 +/- 8.0 (jitter = 171.4)	7.198	0.000	0.008
850	images/sec: 840.3 +/- 7.9 (jitter = 172.2)	7.199	0.000	0.000
860	images/sec: 840.2 +/- 7.8 (jitter = 170.6)	7.201	0.000	0.000
870	images/sec: 839.4 +/- 7.8 (jitter = 171.0)	7.197	0.000	0.000
880	images/sec: 839.8 +/- 7.7 (jitter = 171.0)	7.197	0.008	0.016
890	images/sec: 839.9 +/- 7.6 (jitter = 172.7)	7.203	0.000	0.000
900	images/sec: 839.6 +/- 7.6 (jitter = 172.0)	7.200	0.000	0.008
910	images/sec: 839.9 +/- 7.5 (jitter = 171.6)	7.198	0.008	0.008
920	images/sec: 839.6 +/- 7.5 (jitter = 172.6)	7.199	0.000	0.000
930	images/sec: 839.6 +/- 7.4 (jitter = 173.5)	7.194	0.000	0.008
940	images/sec: 840.3 +/- 7.4 (jitter = 172.6)	7.195	0.000	0.000
950	images/sec: 839.0 +/- 7.3 (jitter = 173.0)	7.200	0.000	0.023
960	images/sec: 837.2 +/- 7.3 (jitter = 173.4)	7.201	0.000	0.000
970	images/sec: 836.5 +/- 7.2 (jitter = 172.8)	7.195	0.000	0.008
980	images/sec: 836.5 +/- 7.2 (jitter = 173.2)	7.197	0.000	0.000
990	images/sec: 837.6 +/- 7.2 (jitter = 174.2)	7.200	0.000	0.000
1000	images/sec: 839.5 +/- 7.3 (jitter = 175.5)	7.197	0.000	0.008
1010	images/sec: 842.0 +/- 7.3 (jitter = 178.4)	7.203	0.000	0.008
1020	images/sec: 843.8 +/- 7.3 (jitter = 180.6)	7.203	0.000	0.000
1030	images/sec: 845.2 +/- 7.2 (jitter = 180.2)	7.204	0.000	0.008
1040	images/sec: 846.9 +/- 7.3 (jitter = 181.3)	7.196	0.000	0.016
1050	images/sec: 848.5 +/- 7.2 (jitter = 182.2)	7.197	0.000	0.000
1060	images/sec: 850.2 +/- 7.2 (jitter = 181.7)	7.196	0.000	0.000
1070	images/sec: 852.3 +/- 7.3 (jitter = 184.5)	7.197	0.000	0.000
1080	images/sec: 853.6 +/- 7.3 (jitter = 184.5)	7.194	0.000	0.000
1090	images/sec: 854.0 +/- 7.3 (jitter = 187.6)	7.197	0.008	0.016
1100	images/sec: 853.5 +/- 7.2 (jitter = 184.7)	7.202	0.000	0.000
1110	images/sec: 853.2 +/- 7.2 (jitter = 183.6)	7.199	0.000	0.000
1120	images/sec: 852.6 +/- 7.1 (jitter = 182.2)	7.196	0.000	0.000
1130	images/sec: 852.9 +/- 7.1 (jitter = 183.3)	7.197	0.000	0.016
1140	images/sec: 852.3 +/- 7.0 (jitter = 182.9)	7.199	0.000	0.000
1150	images/sec: 851.5 +/- 7.0 (jitter = 182.9)	7.199	0.000	0.000
1160	images/sec: 851.4 +/- 7.0 (jitter = 182.6)	7.199	0.000	0.008
1170	images/sec: 851.7 +/- 6.9 (jitter = 182.8)	7.198	0.008	0.008
1180	images/sec: 852.0 +/- 6.9 (jitter = 183.2)	7.198	0.000	0.008
1190	images/sec: 852.2 +/- 6.8 (jitter = 181.8)	7.199	0.000	0.000
1200	images/sec: 852.4 +/- 6.8 (jitter = 182.4)	7.199	0.000	0.000
1210	images/sec: 852.9 +/- 6.7 (jitter = 182.5)	7.198	0.000	0.000
1220	images/sec: 853.1 +/- 6.7 (jitter = 184.7)	7.198	0.000	0.008
1230	images/sec: 853.7 +/- 6.7 (jitter = 187.1)	7.199	0.000	0.008
1240	images/sec: 853.7 +/- 6.6 (jitter = 186.2)	7.195	0.000	0.008
1250	images/sec: 853.9 +/- 6.6 (jitter = 186.8)	7.199	0.000	0.000
1260	images/sec: 854.5 +/- 6.6 (jitter = 186.6)	7.198	0.000	0.008
1270	images/sec: 854.4 +/- 6.5 (jitter = 186.7)	7.200	0.000	0.000
1280	images/sec: 854.0 +/- 6.5 (jitter = 186.1)	7.200	0.000	0.000
1290	images/sec: 854.9 +/- 6.5 (jitter = 186.4)	7.198	0.000	0.000
1300	images/sec: 854.8 +/- 6.4 (jitter = 186.3)	7.201	0.008	0.008
1310	images/sec: 854.1 +/- 6.4 (jitter = 186.6)	7.202	0.000	0.000
1320	images/sec: 854.4 +/- 6.4 (jitter = 186.5)	7.200	0.000	0.000
1330	images/sec: 854.3 +/- 6.3 (jitter = 185.9)	7.200	0.000	0.016
1340	images/sec: 854.5 +/- 6.3 (jitter = 185.5)	7.195	0.000	0.008
1350	images/sec: 854.9 +/- 6.3 (jitter = 185.0)	7.197	0.000	0.008
1360	images/sec: 855.0 +/- 6.3 (jitter = 184.7)	7.197	0.000	0.008
1370	images/sec: 855.1 +/- 6.2 (jitter = 181.5)	7.198	0.000	0.000
1380	images/sec: 855.2 +/- 6.2 (jitter = 181.0)	7.202	0.000	0.000
1390	images/sec: 854.9 +/- 6.2 (jitter = 180.1)	7.196	0.000	0.000
1400	images/sec: 854.7 +/- 6.2 (jitter = 179.6)	7.196	0.000	0.008
1410	images/sec: 854.7 +/- 6.1 (jitter = 179.5)	7.201	0.000	0.008
1420	images/sec: 853.4 +/- 6.1 (jitter = 178.5)	7.194	0.000	0.008
1430	images/sec: 853.5 +/- 6.1 (jitter = 178.5)	7.197	0.000	0.000
1440	images/sec: 853.2 +/- 6.1 (jitter = 178.8)	7.195	0.000	0.008
1450	images/sec: 853.9 +/- 6.1 (jitter = 180.0)	7.200	0.000	0.000
1460	images/sec: 854.2 +/- 6.0 (jitter = 180.1)	7.197	0.000	0.008
1470	images/sec: 854.5 +/- 6.0 (jitter = 180.3)	7.197	0.000	0.000
1480	images/sec: 853.3 +/- 6.0 (jitter = 179.9)	7.200	0.008	0.008
1490	images/sec: 852.7 +/- 6.0 (jitter = 179.4)	7.199	0.000	0.008
1500	images/sec: 852.8 +/- 6.0 (jitter = 179.4)	7.196	0.008	0.016
