TensorFlow:  1.5
Model:       resnet50
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             128 per device
Devices:     ['/gpu:0']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
700	images/sec: 345.7 +/- 0.3 (jitter = 6.2)	7.817	0.008	0.016
710	images/sec: 345.7 +/- 0.3 (jitter = 6.2)	7.747	0.000	0.016
720	images/sec: 345.7 +/- 0.3 (jitter = 6.2)	7.713	0.008	0.023
730	images/sec: 345.8 +/- 0.3 (jitter = 6.2)	7.747	0.000	0.008
740	images/sec: 345.8 +/- 0.3 (jitter = 6.2)	7.716	0.000	0.016
750	images/sec: 345.8 +/- 0.3 (jitter = 6.1)	7.767	0.000	0.016
760	images/sec: 345.8 +/- 0.3 (jitter = 6.1)	7.719	0.016	0.016
770	images/sec: 345.8 +/- 0.3 (jitter = 6.0)	7.663	0.016	0.023
780	images/sec: 345.8 +/- 0.3 (jitter = 6.0)	7.700	0.000	0.008
790	images/sec: 345.8 +/- 0.3 (jitter = 6.0)	7.731	0.000	0.016
800	images/sec: 345.8 +/- 0.3 (jitter = 6.0)	7.611	0.008	0.031
810	images/sec: 345.7 +/- 0.3 (jitter = 6.1)	7.742	0.000	0.008
820	images/sec: 345.7 +/- 0.3 (jitter = 6.1)	7.754	0.016	0.016
830	images/sec: 345.7 +/- 0.3 (jitter = 6.1)	7.642	0.008	0.016
840	images/sec: 345.7 +/- 0.3 (jitter = 6.1)	7.704	0.008	0.016
850	images/sec: 345.8 +/- 0.3 (jitter = 6.0)	7.663	0.008	0.016
860	images/sec: 345.8 +/- 0.3 (jitter = 6.0)	7.830	0.000	0.008
870	images/sec: 345.8 +/- 0.3 (jitter = 6.0)	7.736	0.000	0.016
880	images/sec: 345.9 +/- 0.3 (jitter = 6.0)	7.638	0.008	0.023
890	images/sec: 345.9 +/- 0.3 (jitter = 5.9)	7.617	0.000	0.016
900	images/sec: 345.9 +/- 0.3 (jitter = 5.9)	7.668	0.000	0.000
910	images/sec: 345.9 +/- 0.3 (jitter = 5.9)	7.771	0.000	0.016
920	images/sec: 345.9 +/- 0.3 (jitter = 5.9)	7.657	0.008	0.016
930	images/sec: 345.9 +/- 0.3 (jitter = 5.9)	7.609	0.008	0.008
940	images/sec: 345.9 +/- 0.3 (jitter = 5.9)	7.687	0.008	0.031
950	images/sec: 345.9 +/- 0.3 (jitter = 5.9)	7.623	0.000	0.000
960	images/sec: 345.9 +/- 0.2 (jitter = 5.9)	7.626	0.000	0.016
970	images/sec: 345.9 +/- 0.2 (jitter = 5.9)	7.610	0.016	0.023
980	images/sec: 345.9 +/- 0.2 (jitter = 5.9)	7.602	0.000	0.016
990	images/sec: 345.9 +/- 0.2 (jitter = 5.9)	7.623	0.008	0.031
1000	images/sec: 345.9 +/- 0.2 (jitter = 5.9)	7.697	0.000	0.008
1010	images/sec: 345.9 +/- 0.2 (jitter = 5.9)	7.684	0.000	0.016
1020	images/sec: 345.9 +/- 0.2 (jitter = 5.9)	7.667	0.000	0.023
1030	images/sec: 345.9 +/- 0.2 (jitter = 5.9)	7.621	0.008	0.039
1040	images/sec: 345.9 +/- 0.2 (jitter = 5.9)	7.650	0.008	0.016
1050	images/sec: 345.9 +/- 0.2 (jitter = 5.9)	7.579	0.008	0.016
1060	images/sec: 345.9 +/- 0.2 (jitter = 5.9)	7.633	0.016	0.016
1070	images/sec: 345.9 +/- 0.2 (jitter = 5.9)	7.578	0.000	0.016
1080	images/sec: 346.0 +/- 0.2 (jitter = 5.9)	7.707	0.008	0.023
1090	images/sec: 346.0 +/- 0.2 (jitter = 5.8)	7.596	0.008	0.031
1100	images/sec: 346.0 +/- 0.2 (jitter = 5.8)	7.684	0.008	0.016
1110	images/sec: 346.0 +/- 0.2 (jitter = 5.8)	7.572	0.016	0.039
