TensorFlow:  1.5
Model:       alexnet
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  64 global
             64 per device
Devices:     ['/gpu:0']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 855.3 +/- 0.0 (jitter = 0.0)	7.208	0.000	0.000
10	images/sec: 968.8 +/- 104.5 (jitter = 286.4)	7.201	0.000	0.016
20	images/sec: 944.9 +/- 73.6 (jitter = 332.4)	7.204	0.000	0.000
30	images/sec: 953.0 +/- 64.5 (jitter = 389.0)	7.198	0.000	0.000
40	images/sec: 877.9 +/- 55.4 (jitter = 366.6)	7.200	0.000	0.000
50	images/sec: 843.1 +/- 54.7 (jitter = 423.8)	7.198	0.000	0.000
60	images/sec: 870.4 +/- 46.7 (jitter = 365.3)	7.202	0.000	0.000
70	images/sec: 855.1 +/- 41.9 (jitter = 366.5)	7.200	0.000	0.000
80	images/sec: 843.5 +/- 38.5 (jitter = 343.7)	7.197	0.000	0.016
90	images/sec: 841.8 +/- 35.5 (jitter = 324.9)	7.202	0.000	0.000
100	images/sec: 835.2 +/- 35.3 (jitter = 334.9)	7.188	0.016	0.016
110	images/sec: 831.9 +/- 33.3 (jitter = 336.1)	7.197	0.000	0.000
120	images/sec: 832.4 +/- 31.6 (jitter = 336.1)	7.198	0.000	0.016
130	images/sec: 842.1 +/- 31.1 (jitter = 341.2)	7.199	0.000	0.000
140	images/sec: 837.0 +/- 29.6 (jitter = 344.1)	7.195	0.000	0.000
150	images/sec: 824.8 +/- 28.3 (jitter = 337.4)	7.188	0.000	0.016
160	images/sec: 818.6 +/- 27.3 (jitter = 337.9)	7.197	0.000	0.000
170	images/sec: 813.7 +/- 26.1 (jitter = 318.4)	7.195	0.000	0.000
180	images/sec: 811.7 +/- 25.1 (jitter = 310.7)	7.202	0.000	0.000
190	images/sec: 815.7 +/- 24.1 (jitter = 310.7)	7.200	0.000	0.000
200	images/sec: 814.2 +/- 23.5 (jitter = 305.5)	7.203	0.000	0.000
210	images/sec: 814.9 +/- 22.7 (jitter = 297.8)	7.196	0.000	0.000
220	images/sec: 811.7 +/- 21.8 (jitter = 280.0)	7.210	0.000	0.000
230	images/sec: 810.9 +/- 21.8 (jitter = 276.4)	7.195	0.000	0.000
240	images/sec: 808.4 +/- 21.2 (jitter = 280.0)	7.201	0.000	0.000
250	images/sec: 809.7 +/- 20.8 (jitter = 276.4)	7.200	0.000	0.000
260	images/sec: 809.5 +/- 20.3 (jitter = 275.4)	7.201	0.000	0.000
270	images/sec: 809.0 +/- 19.7 (jitter = 272.0)	7.195	0.000	0.000
280	images/sec: 809.4 +/- 19.1 (jitter = 265.7)	7.190	0.000	0.016
290	images/sec: 805.5 +/- 19.2 (jitter = 269.1)	7.196	0.000	0.000
300	images/sec: 807.1 +/- 18.9 (jitter = 274.2)	7.199	0.000	0.000
310	images/sec: 803.7 +/- 18.4 (jitter = 267.5)	7.202	0.000	0.000
320	images/sec: 800.0 +/- 18.0 (jitter = 267.3)	7.198	0.000	0.000
330	images/sec: 799.2 +/- 17.6 (jitter = 266.3)	7.200	0.000	0.000
340	images/sec: 798.1 +/- 17.2 (jitter = 266.3)	7.194	0.000	0.000
350	images/sec: 796.7 +/- 16.8 (jitter = 261.7)	7.205	0.000	0.000
360	images/sec: 794.2 +/- 16.5 (jitter = 261.4)	7.197	0.000	0.000
370	images/sec: 794.4 +/- 16.7 (jitter = 264.1)	7.197	0.000	0.000
380	images/sec: 796.6 +/- 16.9 (jitter = 264.2)	7.198	0.000	0.016
390	images/sec: 797.7 +/- 16.6 (jitter = 265.7)	7.200	0.000	0.016
400	images/sec: 799.0 +/- 16.3 (jitter = 265.3)	7.196	0.000	0.016
410	images/sec: 797.4 +/- 16.0 (jitter = 262.3)	7.199	0.000	0.000
