TensorFlow:  1.5
Model:       inception3
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             128 per device
Devices:     ['/gpu:0']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 228.8 +/- 0.0 (jitter = 0.0)	7.409	0.000	0.000
10	images/sec: 225.2 +/- 0.9 (jitter = 3.5)	7.379	0.008	0.016
20	images/sec: 224.5 +/- 0.7 (jitter = 3.8)	7.439	0.008	0.008
30	images/sec: 223.3 +/- 0.9 (jitter = 3.7)	7.485	0.000	0.000
40	images/sec: 223.4 +/- 0.7 (jitter = 3.7)	7.362	0.000	0.000
50	images/sec: 223.2 +/- 0.7 (jitter = 3.4)	7.411	0.000	0.000
60	images/sec: 223.4 +/- 0.6 (jitter = 3.6)	7.407	0.000	0.000
70	images/sec: 223.4 +/- 0.6 (jitter = 3.3)	7.431	0.008	0.008
80	images/sec: 223.5 +/- 0.5 (jitter = 3.3)	7.390	0.000	0.000
90	images/sec: 223.3 +/- 0.5 (jitter = 3.3)	7.390	0.000	0.000
100	images/sec: 223.5 +/- 0.5 (jitter = 3.2)	7.410	0.000	0.016
110	images/sec: 223.7 +/- 0.4 (jitter = 3.1)	7.380	0.000	0.000
120	images/sec: 223.5 +/- 0.4 (jitter = 3.4)	7.383	0.000	0.000
130	images/sec: 223.5 +/- 0.4 (jitter = 3.3)	7.371	0.000	0.000
140	images/sec: 223.5 +/- 0.4 (jitter = 3.3)	7.406	0.000	0.000
150	images/sec: 223.4 +/- 0.4 (jitter = 3.3)	7.441	0.000	0.000
160	images/sec: 223.4 +/- 0.4 (jitter = 3.3)	7.428	0.000	0.000
170	images/sec: 223.3 +/- 0.4 (jitter = 3.3)	7.392	0.000	0.000
180	images/sec: 223.2 +/- 0.4 (jitter = 3.3)	7.340	0.000	0.008
190	images/sec: 223.4 +/- 0.4 (jitter = 3.3)	7.373	0.000	0.000
200	images/sec: 223.4 +/- 0.3 (jitter = 3.3)	7.370	0.000	0.000
210	images/sec: 223.5 +/- 0.3 (jitter = 3.3)	7.306	0.000	0.000
220	images/sec: 223.6 +/- 0.3 (jitter = 3.3)	7.337	0.000	0.008
230	images/sec: 223.7 +/- 0.3 (jitter = 3.2)	7.398	0.000	0.000
240	images/sec: 223.8 +/- 0.3 (jitter = 3.2)	7.354	0.000	0.000
250	images/sec: 223.8 +/- 0.3 (jitter = 3.2)	7.413	0.000	0.000
260	images/sec: 223.9 +/- 0.3 (jitter = 3.1)	7.340	0.016	0.023
270	images/sec: 223.9 +/- 0.3 (jitter = 3.2)	7.383	0.000	0.016
280	images/sec: 223.9 +/- 0.3 (jitter = 3.1)	7.415	0.000	0.000
290	images/sec: 223.9 +/- 0.3 (jitter = 3.2)	7.345	0.000	0.008
300	images/sec: 223.9 +/- 0.3 (jitter = 3.2)	7.391	0.000	0.000
310	images/sec: 223.9 +/- 0.3 (jitter = 3.2)	7.354	0.000	0.000
320	images/sec: 223.9 +/- 0.3 (jitter = 3.2)	7.374	0.000	0.008
330	images/sec: 224.0 +/- 0.3 (jitter = 3.1)	7.327	0.000	0.008
340	images/sec: 224.0 +/- 0.2 (jitter = 3.1)	7.322	0.000	0.016
350	images/sec: 224.0 +/- 0.2 (jitter = 3.2)	7.358	0.000	0.000
360	images/sec: 224.0 +/- 0.2 (jitter = 3.1)	7.349	0.000	0.000
370	images/sec: 224.1 +/- 0.2 (jitter = 3.1)	7.377	0.000	0.008
380	images/sec: 224.1 +/- 0.2 (jitter = 3.2)	7.363	0.000	0.008
390	images/sec: 224.1 +/- 0.2 (jitter = 3.2)	7.394	0.000	0.000
400	images/sec: 224.1 +/- 0.2 (jitter = 3.1)	7.362	0.000	0.008
410	images/sec: 224.1 +/- 0.2 (jitter = 3.1)	7.324	0.000	0.008
420	images/sec: 224.1 +/- 0.2 (jitter = 3.1)	7.376	0.000	0.000
430	images/sec: 224.1 +/- 0.2 (jitter = 3.1)	7.343	0.000	0.016
440	images/sec: 224.2 +/- 0.2 (jitter = 3.1)	7.327	0.000	0.008
450	images/sec: 224.2 +/- 0.2 (jitter = 3.1)	7.388	0.000	0.000
460	images/sec: 224.2 +/- 0.2 (jitter = 3.1)	7.342	0.000	0.023
470	images/sec: 224.2 +/- 0.2 (jitter = 3.1)	7.329	0.000	0.000
480	images/sec: 224.2 +/- 0.2 (jitter = 3.2)	7.358	0.000	0.000
490	images/sec: 224.2 +/- 0.2 (jitter = 3.2)	7.358	0.000	0.000
500	images/sec: 224.2 +/- 0.2 (jitter = 3.1)	7.374	0.000	0.000
510	images/sec: 224.2 +/- 0.2 (jitter = 3.1)	7.353	0.000	0.000
520	images/sec: 224.2 +/- 0.2 (jitter = 3.2)	7.332	0.000	0.000
530	images/sec: 224.2 +/- 0.2 (jitter = 3.2)	7.356	0.000	0.008
540	images/sec: 224.2 +/- 0.2 (jitter = 3.2)	7.352	0.000	0.000
550	images/sec: 224.2 +/- 0.2 (jitter = 3.1)	7.314	0.000	0.016
560	images/sec: 224.2 +/- 0.2 (jitter = 3.2)	7.358	0.000	0.000
570	images/sec: 224.2 +/- 0.2 (jitter = 3.2)	7.382	0.000	0.000
580	images/sec: 224.2 +/- 0.2 (jitter = 3.2)	7.354	0.000	0.000
590	images/sec: 224.2 +/- 0.2 (jitter = 3.2)	7.312	0.000	0.000
600	images/sec: 224.1 +/- 0.2 (jitter = 3.2)	7.392	0.000	0.008
610	images/sec: 224.1 +/- 0.2 (jitter = 3.2)	7.351	0.000	0.000
620	images/sec: 224.1 +/- 0.2 (jitter = 3.2)	7.331	0.000	0.008
630	images/sec: 224.1 +/- 0.2 (jitter = 3.2)	7.353	0.000	0.000
640	images/sec: 224.1 +/- 0.2 (jitter = 3.2)	7.385	0.000	0.008
