TensorFlow:  1.5
Model:       inception3
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  64 global
             64 per device
Devices:     ['/gpu:0']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1	images/sec: 217.5 +/- 0.0 (jitter = 0.0)	7.369	0.000	0.016
10	images/sec: 215.7 +/- 0.3 (jitter = 0.9)	7.482	0.000	0.016
20	images/sec: 214.9 +/- 0.6 (jitter = 1.0)	7.489	0.000	0.000
30	images/sec: 215.0 +/- 0.6 (jitter = 1.6)	7.380	0.000	0.000
40	images/sec: 215.3 +/- 0.5 (jitter = 1.8)	7.377	0.000	0.016
50	images/sec: 215.6 +/- 0.5 (jitter = 2.1)	7.476	0.000	0.016
60	images/sec: 215.3 +/- 0.5 (jitter = 2.1)	7.407	0.000	0.016
70	images/sec: 215.2 +/- 0.4 (jitter = 2.1)	7.397	0.000	0.000
80	images/sec: 215.3 +/- 0.4 (jitter = 2.1)	7.366	0.016	0.016
90	images/sec: 215.1 +/- 0.4 (jitter = 2.2)	7.397	0.000	0.016
100	images/sec: 214.8 +/- 0.4 (jitter = 2.7)	7.365	0.000	0.000
110	images/sec: 214.6 +/- 0.4 (jitter = 2.8)	7.330	0.000	0.000
120	images/sec: 214.6 +/- 0.4 (jitter = 2.8)	7.363	0.000	0.000
130	images/sec: 214.7 +/- 0.4 (jitter = 2.6)	7.427	0.000	0.000
140	images/sec: 214.7 +/- 0.4 (jitter = 2.6)	7.443	0.000	0.016
150	images/sec: 214.7 +/- 0.3 (jitter = 2.7)	7.456	0.000	0.016
160	images/sec: 214.7 +/- 0.3 (jitter = 2.7)	7.438	0.000	0.000
170	images/sec: 214.7 +/- 0.3 (jitter = 2.7)	7.390	0.000	0.031
180	images/sec: 214.6 +/- 0.3 (jitter = 2.7)	7.356	0.000	0.000
190	images/sec: 214.7 +/- 0.3 (jitter = 2.6)	7.366	0.000	0.000
200	images/sec: 214.7 +/- 0.3 (jitter = 2.6)	7.426	0.000	0.000
210	images/sec: 214.6 +/- 0.3 (jitter = 2.6)	7.375	0.016	0.016
220	images/sec: 214.7 +/- 0.3 (jitter = 2.6)	7.368	0.000	0.016
230	images/sec: 214.8 +/- 0.3 (jitter = 2.6)	7.359	0.000	0.000
240	images/sec: 214.8 +/- 0.3 (jitter = 2.6)	7.418	0.000	0.000
250	images/sec: 214.8 +/- 0.2 (jitter = 2.6)	7.372	0.000	0.000
260	images/sec: 214.6 +/- 0.3 (jitter = 2.6)	7.360	0.000	0.031
270	images/sec: 214.5 +/- 0.3 (jitter = 2.6)	7.357	0.000	0.000
280	images/sec: 214.5 +/- 0.3 (jitter = 2.7)	7.382	0.000	0.000
290	images/sec: 214.4 +/- 0.3 (jitter = 2.7)	7.400	0.000	0.000
300	images/sec: 214.5 +/- 0.3 (jitter = 2.6)	7.290	0.016	0.016
310	images/sec: 214.3 +/- 0.3 (jitter = 2.6)	7.390	0.000	0.000
320	images/sec: 214.3 +/- 0.3 (jitter = 2.6)	7.389	0.000	0.000
330	images/sec: 214.1 +/- 0.3 (jitter = 2.6)	7.375	0.000	0.000
340	images/sec: 214.2 +/- 0.3 (jitter = 2.6)	7.359	0.000	0.016
350	images/sec: 214.2 +/- 0.3 (jitter = 2.6)	7.465	0.000	0.000
360	images/sec: 214.2 +/- 0.3 (jitter = 2.6)	7.362	0.000	0.000
370	images/sec: 214.2 +/- 0.3 (jitter = 2.7)	7.345	0.000	0.000
380	images/sec: 214.3 +/- 0.2 (jitter = 2.7)	7.297	0.000	0.016
390	images/sec: 214.2 +/- 0.2 (jitter = 2.7)	7.391	0.000	0.000
400	images/sec: 214.2 +/- 0.2 (jitter = 2.7)	7.340	0.016	0.016
410	images/sec: 214.3 +/- 0.2 (jitter = 2.7)	7.382	0.000	0.000
420	images/sec: 214.3 +/- 0.2 (jitter = 2.7)	7.354	0.000	0.000
430	images/sec: 214.3 +/- 0.2 (jitter = 2.7)	7.327	0.000	0.000
440	images/sec: 214.3 +/- 0.2 (jitter = 2.7)	7.319	0.000	0.016
450	images/sec: 214.3 +/- 0.2 (jitter = 2.6)	7.408	0.000	0.000
460	images/sec: 214.3 +/- 0.2 (jitter = 2.6)	7.360	0.000	0.000
470	images/sec: 214.4 +/- 0.2 (jitter = 2.6)	7.403	0.000	0.000
480	images/sec: 214.4 +/- 0.2 (jitter = 2.6)	7.359	0.000	0.000
490	images/sec: 214.4 +/- 0.2 (jitter = 2.5)	7.281	0.000	0.016
500	images/sec: 214.4 +/- 0.2 (jitter = 2.5)	7.348	0.000	0.000
510	images/sec: 214.4 +/- 0.2 (jitter = 2.5)	7.337	0.000	0.016
520	images/sec: 214.4 +/- 0.2 (jitter = 2.5)	7.354	0.000	0.016
530	images/sec: 214.4 +/- 0.2 (jitter = 2.5)	7.320	0.000	0.016
540	images/sec: 214.4 +/- 0.2 (jitter = 2.5)	7.325	0.000	0.047
550	images/sec: 214.5 +/- 0.2 (jitter = 2.5)	7.365	0.016	0.016
560	images/sec: 214.5 +/- 0.2 (jitter = 2.6)	7.412	0.000	0.000
570	images/sec: 214.5 +/- 0.2 (jitter = 2.6)	7.381	0.000	0.000
580	images/sec: 214.5 +/- 0.2 (jitter = 2.6)	7.341	0.000	0.000
590	images/sec: 214.5 +/- 0.2 (jitter = 2.6)	7.347	0.000	0.000
600	images/sec: 214.5 +/- 0.2 (jitter = 2.6)	7.398	0.000	0.000
610	images/sec: 214.5 +/- 0.2 (jitter = 2.6)	7.374	0.000	0.000
620	images/sec: 214.5 +/- 0.2 (jitter = 2.6)	7.289	0.000	0.016
630	images/sec: 214.5 +/- 0.2 (jitter = 2.6)	7.320	0.000	0.000
